PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Gomez-Martinez, P; Cubillo-Gonzalez, F; Martin-Carrasco, FJ				Gomez-Martinez, Patricia; Cubillo-Gonzalez, Francisco; Javier Martin-Carrasco, Francisco			Methodology for efficiency assessment in sectorized water distribution networks	TECNOLOGIA Y CIENCIAS DEL AGUA												Improving water distribution network efficiency, while ensuring a predefined level of service, is one of the main goals for water suppliers. In order to improve existing networks management and control, network sectorization is gaining importance. It is based on network division into isolated zones, delimited by boundary valves, which are hydraulically monitored. Given the diversity of criteria for sectors' design, a methodology for sectorized networks assessment is proposed for selecting the most efficient sector's configuration in terms of every alternative's service vulnerability and involved costs. Vulnerability is assessed through a multi-objective function based on three of the main service related goals to achieve with a sectorization project: service continuity, water quality and appropriate pressure range. This way, performance indicators for quantifying these goals are proposed, normalized and weighted to be combined according to the reference of studied network. In order to assess sectors efficiency every alternative costs, including sector's establishment and instrumentation cost, energetic, operational and maintenance costs, are considered for solutions' comparison. Such process is carried out through a Pareto analysis. Vulnerability analysis allows the identification of sectors for prioritizing investments in existing networks while the efficiency analysis allows the selection of the best options from different alternatives, also for new sectors' design. The methodology has been applied to 494 sectors of Canal de Isabel II distribution network in Madrid (Spain).																	0187-8336	2007-2422				JUL-AUG	2017	8	4					57	77		10.24850/j-tyca-2017-04-04								WOS:000407063700004						
J	Cortes-Martinez, F; Trevino-Cansino, A; Espinoza-Fraire, AT; Saenz-Lopez, A; Alcorta-Garcia, MA; Gonzalez-Barrios, JL; Martinez-Rojas, R; de-la-Cruz-Acosta, FJ				Cortes-Martinez, Facundo; Trevino-Cansino, Alejandro; Tadeo Espinoza-Fraire, Arturo; Saenz-Lopez, Agustin; Aracelia Alcorta-Garcia, Maria; Luis Gonzalez-Barrios, Jose; Martinez-Rojas, Rodolfo; Javier de-la-Cruz-Acosta, Francisco			Optimization in the design of a wastewater treatment system integrated by three stabilization lagoon	TECNOLOGIA Y CIENCIAS DEL AGUA												Article presents a mathematical model for the optimization of a lagoon system composed of three lagoons: anaerobic, facultative and maturation. The mathematical model of optimization aims at minimizing the area occupied by the lagoon system, and has as restrictions the water quality in the effluent: biochemical oxygen demand and the number of fecal coliforms; In addition, the dispersion (greater than or equal to 0.05) is restricted, in order to favor the dispersed flow in the facultative lagoon and the ripening lagoon. The changing variables in the optimization model are the following: retention time and number of screens, both facultative and maturation lagoons, and the long wide ratio for the anaerobic lagoon. A lagoon system design was performed, then the proposed mathematical model was applied. The results show a decrease of the area of 15.16 percent. The two studies comply with maximum permissible discharge limits, according to NOM-SEMARNAT-1996: quality of wastewater treated for discharge to receiving bodies.					Cortes Martinez, Facundo/0000-0003-2189-3912												0187-8336	2007-2422				JUL-AUG	2017	8	4					139	155		10.24850/j-tyca-2017-04-09								WOS:000407063700009						
J	Lu, SJ; Si, JH; Hou, CY; Li, YS; Wang, MM; Yan, XX; Xie, M; Sun, JX; Chen, BJ; Li, SS				Lu, Su-jin; Si, Jian-huan; Hou, Chuan-ying; Li, Yu-si; Wang, Meng-meng; Yan, Xiao-xia; Xie, Meng; Sun, Jin-xu; Chen, Bai-jie; Li, Shu-sen			Spatiotemporal distribution of nitrogen and phosphorus in alpine lakes in the Sanjiangyuan Region of the Tibetan Plateau	WATER SCIENCE AND TECHNOLOGY												To provide a theoretical basis for alpine source lake protection, ten samples were taken from each lake annually from 2012 to 2015. Each year, the various species of nitrogen and phosphorus nutrients were measured. The average contents of nitrate nitrogen, ammonia nitrogen, nitrite nitrogen, total phosphorus, and total nitrogen in the four lakes are 0.195-0.0 mg/L, 0.038-0.143 mg/L, 0.004-0.168 mg/L, 0.006-0.740 mg/L, and 0.050-0.547 mg/L, respectively. The total phosphorus contents in Eling Lake, Longbao Lake and Sea Star were higher than Class I water quality standards, and the total nitrogen contents in Eling Lake, Sea Star and Zhaling Lake were higher than Class I water quality standards as well. The concentration contour maps of the nitrate nitrogen, ammonia nitrogen, nitrite nitrogen, total phosphorus and total nitrogen showed that the indicators of the four lakes in the east, the west, and the center of the lake did not have the same trend. From 2012 to 2015, each of the measured nutrients showed a rising trend year by year. The four lakes are polluted by both endogenous and exogenous pollution, and it is necessary to limit the exogenous pollution and protect the alpine lakes immediately.																	0273-1223	1996-9732				JUL	2017	76	2					396	412		10.2166/wst.2017.091								WOS:000406789800015	28726705					
J	Wang, YF; Jia, H; Zhang, HW; Wang, J; Liu, WJ				Wang, Yufei; Jia, Hui; Zhang, Hongwei; Wang, Jie; Liu, Wenjin			Performance of a novel recycling magnetic flocculation membrane filtration process for tetracycline-polluted surface water treatment	WATER SCIENCE AND TECHNOLOGY												A recycling magnetic flocculation membrane filtration (RMFMF) process integrating circulating coagulation, magnetic enhanced flocculation and membrane filtration was investigated for the treatment of surface water micro-polluted by tetracycline, a typical pharmaceutical and personal care product. A bench-scale experiment was conducted and several water quality parameters including turbidity, ultraviolet absorbance at 254 nm (UV254), total organic carbon and tetracycline concentration were evaluated, taking coagulation membrane filtration and magnetic flocculation membrane filtration processes as reference treatments. The experimental results showed that at the optimum doses of 20 mg.L-1 ferric chloride (FeCl3), 4 mg.L-1 magnetite (Fe3O4) and 6 mg.L-1 reclaimed magnetic flocs in RMFMF processes, removal efficiencies of above evaluated parameters ranged from 55.8% to 92.9%, which performed best. Simultaneously, the largest average particle size of 484.71 mu m and the highest fractal dimension of 1.37 of flocs were achieved, which did not only present the best coagulation effect helpful in enhancing the performance of removing multiple contaminants, but also lead to the generation of loose and porous cake layers favouring reduced permeate flux decline and membrane fouling.																	0273-1223	1996-9732				JUL	2017	76	2					490	500		10.2166/wst.2017.218								WOS:000406789800024	28726714					
J	Carre, E; Perot, J; Jauzein, V; Lin, LM; Lopez-Ferber, M				Carre, Erwan; Perot, Jean; Jauzein, Vincent; Lin, Liming; Lopez-Ferber, Miguel			Estimation of water quality by UV/Vis spectrometry in the framework of treated wastewater reuse	WATER SCIENCE AND TECHNOLOGY												The aim of this study is to investigate the potential of ultraviolet/visible (UV/Vis) spectrometry as a complementary method for routine monitoring of reclaimed water production. Robustness of the models and compliance of their sensitivity with current quality limits are investigated. The following indicators are studied: total suspended solids (TSS), turbidity, chemical oxygen demand (COD) and nitrate. Partial least squares regression (PLSR) is used to find linear correlations between absorbances and indicators of interest. Artificial samples are made by simulating a sludge leak on the wastewater treatment plant and added to the original dataset, then divided into calibration and prediction datasets. The models are built on the calibration set, and then tested on the prediction set. The best models are developed with: PLSR for COD (R-pred(2) = 0.80), TSS (R-pred(2) = 0.86) and turbidity (R-pred(2) = 0.96), and with a simple linear regression from absorbance at 208 nm (R-pred(2) = 0.95) for nitrate concentration. The input of artificial data significantly enhances the robustness of the models. The sensitivity of the UV/Vis spectrometry monitoring system developed is compatible with quality requirements of reclaimed water production processes.					Lopez-Ferber, Miguel/0000-0002-3850-1703; Carre, Erwan/0000-0003-1863-5568												0273-1223	1996-9732				JUL	2017	76	3					633	641		10.2166/wst.2017.096								WOS:000406790700012	28759445					
J	Li, HB; Shi, WY; Qin, LW; Zhu, HY; Du, QY; Su, YH; Zhang, HX; Qin, XH				Li, Hongbin; Shi, Wenying; Qin, Longwei; Zhu, Hongying; Du, Qiyun; Su, Yuheng; Zhang, Haixia; Qin, Xiaohong			PPTA/PVDF blend membrane integrated process for treatment of spunlace nonwoven wastewater	MEMBRANE WATER TREATMENT												Hydrophilic and high modulus PPTA molecules were incorporated into PVDF matrix via the in situ polymerization of PPD and TPC in PVDF solution. PPTA/PVDF/NWF blend membrane was prepared through the immersion precipitation phase inversion method and nonwoven coating technique. The membrane integrated technology including PPTA/PVDF/NWF blend membrane and reverse osmosis (RO) membrane was employed to treat the polyester/viscose spunlace nonwoven process wastewater. During the consecutive running of six months, the effects of membrane integrated technology on the COD, ammonia nitrogen, suspended substance and pH value of water were studied. The results showed that the removal rate of COD, ammonia nitrogen and suspended substance filtered by PPTA/PVDF blend membrane was kept above 90%. The pH value of the permeate water was about 7.1 and the relative water flux of blend membrane remained above 90%. After the deep treatment of RO membrane, the permeate water quality can meet the water circulation requirement of spunlace process.																	2005-8624	2092-7037				JUL	2017	8	4					311	321		10.12989/mwt.2017.8.4.311								WOS:000406176200001						
J	Babbar, R; Babbar, S				Babbar, Richa; Babbar, Sakshi			Predicting river water quality index using data mining techniques	ENVIRONMENTAL EARTH SCIENCES												This paper demonstrates the application of data mining techniques to predict river water quality index. The usefulness of these techniques lies in the automated extraction of novel knowledge from the data to improve decision-making. The popular classification techniques, namely k-nearest neighbor, decision trees, Naive Bayes, artificial neural networks, rule-based and support vector machines were used to develop the predictive environment to classify water quality into understandable terms based on the Overall Index of Pollution. Experimentation was conducted on two types of data sets: synthetic and real. A repeated k-fold cross-validation procedure was followed to design the learning and testing frameworks of the predictive environment. Based on the validation results, it was found that the error rate in defining the true water quality class was 20 and 28%, 11 and 24%, 1 and 38% and 10 and 20% for the k-nearest neighbor, Naive Bayes, artificial neural network and rule-based classifiers for synthetic and real data sets, respectively. The decision tree and support vector machines classifiers were found to be the best predictive models with 0% error rates during automated extraction of the water quality class. This study reveals that data mining techniques have the potential to quickly predict water quality class, provided data given are a true representation of the domain knowledge.																	1866-6280	1866-6299				JUL	2017	76	14							504	10.1007/s12665-017-6845-9								WOS:000406241000037						
J	Disli, E				Disli, E.			Hydrochemical characteristics of surface and groundwater and suitability for drinking and agricultural use in the Upper Tigris River Basin, Diyarbakir-Batman, Turkey	ENVIRONMENTAL EARTH SCIENCES												Investigations were undertaken into the quality of surface water and groundwater bodies within the Upper Tigris Basin in Turkey to determine their suitability for potable and agricultural use. In the study area, the majority of the groundwater and surface water samples belong to the calcium-magnesium-bicarbonate type (Ca-Mg-HCO3) or magnesium-calcium-bicarbonate type (Mg-Ca-HCO3). Chemical analysis of all water samples shows that the mean cation concentrations (in mg/L) were in the order Ca2+ > Mg2+ > Na+ > K+ and that of anions are in the order HCO3- > SO42- > Cl- > CO3- for all groundwater and surface water samples. The Mg (2+)/Ca2+ ratio ranges from 0.21 to 1.30 with most of the values greater than 0.5, indicating that weathering of dolomites is dominant in groundwater. The analysis reveals that all of the samples are neutral to slightly alkaline (pH 7.0-8.7). Groundwater and surface water suitability for drinking usage was evaluated according to the World Health Organization and Turkish Standards (TSE-266) and suggests that most of the samples are suitable for drinking. Various determinants such as sodium absorption ratio, percent sodium (Na %), residual sodium carbonate and soluble sodium percentage revealed that most of the samples are suitable for irrigation. According to MH values, all of the well water samples were suitable for irrigation purposes, but 80 and 81.82% of Zillek springs and surface water samples were unsuitable. As per the PI values, the water samples from the study area are classified as Class I and Class II and are considered to be suitable for irrigation.																	1866-6280	1866-6299				JUL	2017	76	14							500	10.1007/s12665-017-6820-5								WOS:000406241000033						
J	Majee, U; Chattopadhyay, GN; Chaudhury, S				Majee, Utpal; Chattopadhyay, G. N.; Chaudhury, Shibani			Optimization of the quality of reverse osmosis-treated coal bed water in relation to its effect on soil health	ENVIRONMENTAL EARTH SCIENCES												During the time of extraction of coal bed methane (CBM) gas, vast quantity of imbedded water is also simultaneously released to the surface. Quality of this water is generally very poor owing to high salt content, and discharge of such water to the land surface frequently results in serious deterioration of the soil health through expansion of salinity and alkalinity problems. Use of reverse osmosis (RO) technology has appeared to be an effective proposition for bringing down the ionic concentrations of coal bed water (CBW) and facilitating their safe release. However, reclaiming the large volume of CBW through RO is expensive and is difficult to be afforded by many CBM producers from developing countries. In this study, we assessed the possibility of releasing an intermediate-quality RO-treated CBW which will not affect the health of the flooded soils and also will involve lesser cost of RO operation. The study showed that the quality of RO-treated CBW below 2 mmho/cm did not affect the incubated soil very adversely with regard to the major soil health attributes. However, exchangeable sodium percentage of the RO water-treated soil exhibited sharp increments when the EC value of the RO water increased to 2.0 mmho/cm resulting in development of high alkalinity. It is, therefore, suggested that while treating CBW with RO technology for discharging the resultant water to adjacent areas, it is not necessary to produce highly purified reclaimed water. Instead of going for high level of reclamation, discharge of a moderate-quality treated water may be an effective proposition for improving the economy of CBW reclamation without affecting the health of the CBW-influenced soils.																	1866-6280	1866-6299				JUL	2017	76	14							474	10.1007/s12665-017-6809-0								WOS:000406241000007						
J	Neogi, B; Singh, AK; Pathak, DD; Chaturvedi, A				Neogi, Babita; Singh, Abhay Kumar; Pathak, D. D.; Chaturvedi, Aaditya			Hydrogeochemistry of coal mine water of North Karanpura coalfields, India: implication for solute acquisition processes, dissolved fluxes and water quality assessment	ENVIRONMENTAL EARTH SCIENCES												Mine water samples collected from different mines of the North Karanpura coalfields were analysed for pH, electrical conductivity, total dissolved solids (TDS), total hardness (TH), major anions, cations and trace metals to evaluate mine water geochemistry and assess solute acquisition processes, dissolved fluxes and its suitability for domestic, industrial and irrigation uses. Mine water samples are mildly acidic to alkaline in nature. The TDS ranged from 185 to 1343 mg L-1 with an average of 601 mg L-1. Ca2+ and Mg2+ are the dominant cations, while SO42- and HCO3- are the dominant anions. A high concentration of SO42- and a low HCO3(-)/(HCO3- + SO42-) ratio (< 0.50) in the majority of the water samples suggest that either sulphide oxidation or reactions involving both carbonic acid weathering and sulphide oxidation control solute acquisition processes. The mine water is undersaturated with respect to gypsum, halite, anhydrite, fluorite, aluminium hydroxide, alunite, amorphous silica and oversaturated with respect to goethite, ferrihydrite, quartz. About 40% of the mine water samples are oversaturated with respect to calcite, dolomite and jarosite. The water quality assessment shows that the coal mine water is not suitable for direct use for drinking and domestic purposes and needs treatment before such utilization. TDS, TH, F-, SO42-, Fe, Mn, Ni and Al are identified as the major objectionable parameters in these waters for drinking. The coal mine water is of good to suitable category for irrigation use. The mines of North Karanpura coalfield annually discharge 22.35 x 10(6) m(3) of water and 18.50 x 10(3) tonnes of solute loads into nearby waterways.																	1866-6280	1866-6299				JUL	2017	76	14							489	10.1007/s12665-017-6813-4								WOS:000406241000022						
J	Raheli, B; Aalami, MT; El-Shafie, A; Ghorbani, MA; Deo, RC				Raheli, Bahare; Aalami, Mohammad Taghi; El-Shafie, Ahmed; Ghorbani, Mohammad Ali; Deo, Ravinesh C.			Uncertainty assessment of the multilayer perceptron (MLP) neural network model with implementation of the novel hybrid MLP-FFA method for prediction of biochemical oxygen demand and dissolved oxygen: a case study of Langat River	ENVIRONMENTAL EARTH SCIENCES												Accurate prediction of the chemical constituents in major river systems is a necessary task for water quality management, aquatic life well-being and the overall healthcare planning of river systems. In this study, the capability of a newly proposed hybrid forecasting model based on the firefly algorithm (FFA) as a metaheuristic optimizer, integrated with the multilayer perceptron (MLP-FFA), is investigated for the prediction of monthly water quality in Langat River basin, Malaysia. The predictive ability of the MLP-FFA model is assessed against the MLP-based model. To validate the proposed MLP-FFA model, monthly water quality data over a 10-year duration (2001-2010) for two different hydrological stations (1L04 and 1L05) provided by the Irrigation and Drainage Ministry of Malaysia are used to predict the biochemical oxygen demand (BOD) and dissolved oxygen (DO). The input variables are the chemical oxygen demand (COD), total phosphate (PO4), total solids, potassium (K), sodium (Na), chloride (Cl), electrical conductivity (EC), pH and ammonia nitrogen (NH4-N). The proposed hybrid model is then evaluated in accordance with statistical metrics such as the correlation coefficient (r), root-mean-square error, % root-mean-square error and Willmott's index of agreement. Analysis of the results shows that MLP-FFA outperforms the equivalent MLP model. Also, in this research, the uncertainty of a MLP neural network model is analyzed in relation to the predictive ability of the MLP model. To assess the uncertainties within the MLP model, the percentage of observed data bracketed by 95 percent predicted uncertainties (95PPU) and the band width of 95 percent confidence intervals (d-factors) are selected. The effect of input variables on BOD and DO prediction is also investigated through sensitivity analysis. The obtained values bracketed by 95PPU show about 77.7%, 72.2% of data for BOD and 72.2%, 91.6% of data for DO related to the 1L04 and 1L05 stations, respectively. The d-factors have a value of 1.648, 2.269 for BOD and 1.892, 3.480 for DO related to the 1L04 and 1L05 stations, respectively. Based on the values in both stations for the 95PPU and d-factor, it is concluded that the neural network model has an acceptably low degree of uncertainty applied for BOD and DO simulations. The findings of this study can have important implications for error assessment in artificial intelligence-based predictive models applied for water resources management and the assessment of the overall health in major river systems.																	1866-6280	1866-6299				JUL	2017	76	14							503	10.1007/s12665-017-6842-z								WOS:000406241000036						
J	Thapa, R; Gupta, S; Reddy, DV; Kaur, H				Thapa, Raju; Gupta, Srimanta; Reddy, D. V.; Kaur, Harjeet			An evaluation of irrigation water suitability in the Dwarka river basin through the use of GIS-based modelling	ENVIRONMENTAL EARTH SCIENCES												A GIS-based irrigation water quality (IWQ) assessment of the Dwarka river basin was undertaken using water suitability indicators including determinations of values of: soluble sodium percentage, exchangeable sodium ratio or Kelly ratio, residual sodium carbonate, magnesium adsorption ratios, total hardness, sodium adsorption ratio and permeability indices, electrical conductivity, and fluoride concentrations (F-). Inverse distance weighted algorithms and weighted overlays were used to categorise irrigation water quality into a number of zones. The IWQ zonation analysis revealed that about 10% (42.15 km(2)) of the total area had water quality unsuitable for irrigation thereby potentially exposing a population of 35744 people from 110 villages to health risks, whereas the remaining 91.31% (393 km(2)) of the study area is considered to have suitable irrigation water. The villages of Nawapara, Sehara and Deucha have been particularly affected by poor water quality, potentially exposing 294 (100%), 114 (97%) and 1556 (87.76%) of the total village population, respectively, to health effects. Combined efforts of government agencies and NGOs in educating the local communities regarding artificial groundwater recharge, rainwater harvesting, watershed management can play a crucial role in the long run in minimising the potential impacts of poor water quality in these areas.					Gupta, Srimanta/0000-0001-8426-5388; Kaur, Harjeet/0000-0003-4560-7941												1866-6280	1866-6299				JUL	2017	76	14							471	10.1007/s12665-017-6804-5								WOS:000406241000004						
J	Zeiger, SJ; Hubbart, JA				Zeiger, Sean J.; Hubbart, Jason A.			Quantifying flow interval-pollutant loading relationships in a rapidly urbanizing mixed-land-use watershed of the Central USA	ENVIRONMENTAL EARTH SCIENCES												Rapid urbanization and agricultural development have altered flow and pollutant loading regimes resulting in poorly understood pollutant transport regimes and inadequately conceived management practices. Four years of hydrologic and water quality data (i.e., stream flow, suspended sediment, nitrate, nitrite, total ammonium, total inorganic nitrogen, and total phosphorus) were collected using a five-site nested-scale study design in a representative mixed-land-use watershed. Cumulative nested sub-basin drainage areas ranged from 79 to 208 km(2). Daily flow and load duration analyses were used to quantify land use impacts to flow-mediated pollutant loading at multiple flow intervals including high flows (0-10%), moist conditions (10-40%), mid-range flows (40-60%), dry conditions (60-90%), and low flows (90-100%). Pollutant loads ranged across four orders of magnitude for suspended sediments, and three orders of magnitude for nutrient loads during the high flow interval when nearly all of the total pollutant loads were transported (e.g., 99% of suspended sediments, 92% of total inorganic nitrogen, and 95% of total phosphorus loads). Results from stepwise multiple linear regression analyses showed significant relationships between land use, flow, and pollutant load at high flows, moist conditions, and mid-range flow intervals (R-2 < 75.7; p < 0.035). No significant relationships (p < 0.05) were detected during dry conditions, or low flow intervals. Results highlight the need for consideration of combined flow and pollutant loading targets appropriate for watersheds modified by current and ongoing land use and point to a need for long-term and broad-scale efforts to develop achievable hydrologic and water quality recommendations especially in rapidly urbanizing mixed-land-use watersheds.																	1866-6280	1866-6299				JUL	2017	76	14							484	10.1007/s12665-017-6819-y								WOS:000406241000017						
J	Zhang, Y; Li, L; Erler, DV; Santos, I; Lockington, D				Zhang, Ying; Li, Ling; Erler, Dirk V.; Santos, Isaac; Lockington, David			Effects of beach slope breaks on nearshore groundwater dynamics	HYDROLOGICAL PROCESSES												Interactions between fresh groundwater and seawater affect significantly the nearshore pore water flow, which in turn influences the fate of nutrients and contaminants in coastal aquifers prior to discharge to the marine environment. Field investigations and numerical simulations were carried out to examine the groundwater dynamics in the intertidal zone of a carbonate sandy aquifer on the tropical island of Rarotonga, Cook Islands. The study site was featured by distinct cross-shore slope breaks on the beach surface. Measured pore water salinities revealed different distributions under the influences of different beach profiles, inland heads, and tidal oscillations. Fresh groundwater was found to discharge around a beach slope break located in the middle area of the intertidal zone. The results indicate a strong interplay between the slope break beach morphology and tidal force in controlling the nearshore groundwater flow and solute transport. The fresh groundwater discharge location was largely determined by the beach morphology in combination with the tidal force. The nearshore groundwater flow can be very sensitive to beach slope breaks, which induce local circulation and flow instabilities. As slope breaks are a common feature of beaches around the world, these results have important, general implications for future studies of nutrients transport and transformations in nearshore aquifers and associated fluxes via submarine groundwater discharge.				Li, Ling/E-5632-2010	Li, Ling/0000-0001-8725-1221												0885-6087	1099-1085				JUL 1	2017	31	14					2530	2540		10.1002/hyp.11196								WOS:000405521700003						
J	Alemayehu, T; Kebede, S; Liu, LB; Kebede, T				Alemayehu, Taye; Kebede, Seifu; Liu, Lanbo; Kebede, Tesfaye			Basin hydrogeological characterization using remote sensing, hydrogeochemical and isotope methods (the case of Baro-Akobo, Eastern Nile, Ethiopia)	ENVIRONMENTAL EARTH SCIENCES												Hydrogeochemical and isotopic signatures of the waters of the Baro-Akobo River Basin show deviation from signatures in other Ethiopian river basins. In this study, hydrogeochemical and isotope methods were employed to determine regional and local hydrogeology and characteristics of the basin. Optical, thermal and radar remote sensing products were used to update geological and structural maps of the basin and determine sampling points using the judgment sampling method. A total of 363 samples from wells, springs, rivers, lakes, swamps and rain were collected for this study, and an additional 270 water quality data sets were added from previous studies. These data were analyzed for their hydrogeochemical characteristics and isotope signatures. Analysis of the oxygen, deuterium and tritium isotopes shows the groundwater of the basin is modern water. Among all basins in Ethiopia, the Baro-Akobo Basin shows the highest enrichment. This indicates the proximity of the rainfall sources, which presumably are the Sudd and other wetlands in South Sudan. The hydrochemical properties of the waters show evapotranspiration is the dominant hydrologic process in the basin and explains the large amount of water that is lost in the lowland plain. Analysis of radon-222 shows no significant groundwater flux over the wetlands, which are part of Machar Marshes. This shows evaporation to be dominant hydrologic process in this zone. Results from all analyses help explain the limited holding capacity of the aquifers in the recharge zone and their vulnerability to anthropogenic impacts and climate variability. There is a trend of decreasing surface flow and rainfall and increasing water soil erosion.																	1866-6280	1866-6299				JUL	2017	76	13							466	10.1007/s12665-017-6773-8								WOS:000405283600021						
J	Sheikh, MA; Azad, C; Mukherjee, S; Rina, K				Sheikh, Muzzafar Ahmad; Azad, C.; Mukherjee, S.; Rina, Kumari			An assessment of groundwater salinization in Haryana state in India using hydrochemical tools in association with GIS	ENVIRONMENTAL EARTH SCIENCES												Unplanned abstraction of groundwater due to various land use land cover activities and variations in monsoonal rainfall have greatly affected the availability and quality of groundwater resources in semi-arid regions of India. In the present study, a study of the hydrogeochemical characteristics of groundwater was undertaken in the Sonipat district of Haryana in India together with the use of stable isotope (delta O-18 and delta D) measurements and GIS analysis. A total of 53 groundwater samples were collected from seven blocks of the district, and 14 water quality parameters and stable isotopes (delta O-18 and delta D) were analysed to infer hydrogeochemical processes taking place in the area. The integration of hydrochemistry with GIS is very helpful to understand the factors governing in the area. The majority of the samples showed Na-Cl type of hydrochemical facies. The trilinear plot for major cations and anions in groundwater indicates dominance of sodium, calcium, chloride and bicarbonate ions. Nitrate plumes in the groundwater appear to be migrating in groundwater from the central and south-western parts of the area towards the urbanized areas. A total of 64% of the samples exceed the maximum permissible limit of 1.5 mg/L given by WHO for fluoride. Besides natural sources such as silicate and carbonate weathering, ion exchange, and reverse ion exchange, the leaching of surficial salts and untreated industrial wastes along with unregulated abstraction are contributing to poor groundwater quality in the study area. An assessment of saturation indices has shown that groundwater in the area is unsaturated with respect to anhydrite, halite and gypsum suggesting significant contribution of Ca2+, Mg2+ and other ions in the groundwater. A scatter plot of delta O-18 versus Cl also suggests mixing of saline water with fresh groundwater.																	1866-6280	1866-6299				JUL	2017	76	13							465	10.1007/s12665-017-6789-0								WOS:000405283600020						
J	Su, H; Kang, WD; Xu, YJ; Wang, JD				Su, He; Kang, Weidong; Xu, Yuanjun; Wang, Jiading			Evaluation of groundwater quality and health risks from contamination in the north edge of the Loess Plateau, Yulin City, Northwest China	ENVIRONMENTAL EARTH SCIENCES												Groundwater is a vital source for domestic and irrigation purposes in the loess area of Northwest China where climate is arid. However, the quality of groundwater in this area is deteriorating due to intensive industrial and agricultural activities, and this has a great adverse impact on human health. In order to better understand the pollution status of groundwater and the health risks to local residents, comprehensive water quality index was applied to assess the quality of drinking water in Yulin City, Northwest China, and sodium adsorption ratio, sodium percentage, residual sodium carbonate and permeability index were used to evaluate the quality of irrigation water. Moreover, the health risks caused by ingestion of groundwater were evaluated using the model proposed by the Ministry of Environmental Protection of the PR China. The results show that all groundwater samples for irrigation will not induce soil salinization, but more than half of them are not suitable for drinking, and Fe, Mn, TH, Mg2+ and NO3-N are the common contaminants which are mainly from natural processes, industrial and agricultural activities. The health risk assessment indicates that children face greater non-carcinogenic risk than adults. The order of contribution of contaminants to non-carcinogenic risk is NO3- > As > F- > Fe > Mn > Ba2+ > Cr6+ > Zn > NO2-. The average carcinogenic risk of carcinogens (Cr6+ and As) is 1.17 x 10(-4) and 1.37 x 10(-4) for adults and children, respectively, which surpasses the permissible level (1 x 10(-6)) stipulated by the Ministry of Environmental Protection of the PR China. Hence, effective measures are highly demanded to manage groundwater pollution and reduce the risks to human health.																	1866-6280	1866-6299				JUL	2017	76	13							467	10.1007/s12665-017-6781-8								WOS:000405283600022						
J	Venkatramanan, S; Chung, SY; Selvam, S; Son, JH; Kim, YJ				Venkatramanan, S.; Chung, S. Y.; Selvam, S.; Son, J. H.; Kim, Y. J.			Interrelationship between geochemical elements of sediment and groundwater at Samrak Park Delta of Nakdong River Basin in Korea: multivariate statistical analyses and artificial neural network approaches	ENVIRONMENTAL EARTH SCIENCES												This research was conducted at Samrak Park Delta of Nakdong River Basin in Busan Metropolitan City, Korea. The main objective of this study was to evaluate the interrelationship of geochemical elements in sediments and groundwater through multivariate statistical analyses and a multilayer perceptron artificial neural network model. The mean concentrations of chemical elements were Si (46%), Fe (16.9%), Al (15.7%), K (7.5%) and Ca (4.5%) in sediments, and Na (8650 mg/L), Mg (999 mg/L), Ca (432 mg/L), K (293 mg/L) and Cl (17,640 mg/L) in groundwater, respectively. The principal component analysis produced 3 kinds of factors with the variances of 63.37, 27.02 and 9.62%, respectively. It is suggested that the chemical components of sediments and groundwater were mainly originated from source rocks and seawater intrusion, with the minor impacts of irrigation and industry. Cluster analysis also showed that chemical elements were mainly controlled by the natural geogenic sources and seawater intrusion. Multilayer perceptron of artificial neural network (ANN) presented the good interrelationship between sediment and groundwater. The determination coefficients (R-2) between ANN predicted values and observed values in groundwater showed the high values of 0.61-0.97 except Mg, Mn and Sr. It is revealed that the chemical components of sediment and groundwater were derived from local geological origin and from the minor impact of anthropogenic sources. Multivariate analyses and ANN contributed to the identification of the mutual relationship between the geochemical elements of sediment and those of groundwater.					Senapathi, Venkatramanan/0000-0002-1698-1101												1866-6280	1866-6299				JUL	2017	76	13							456	10.1007/s12665-017-6795-2								WOS:000405283600011						
