PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Zhao, X; Li, TY; Zhang, TT; Luo, WJ; Li, JY				Zhao, Xin; Li, Ting-Yong; Zhang, Tao-Tao; Luo, Wei-Jun; Li, Jun-Yun			Distribution and health risk assessment of dissolved heavy metals in the Three Gorges Reservoir, China (section in the main urban area of Chongqing)	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												The Three Gorges Project (TGP) is the largest hydropower station ever built in the world. A better understanding of the concentrations of heavy metals in the aquatic environment of the Three Gorges Reservoir (TGR) is crucial for national drinking water security and sustainable ecosystem development. To thoroughly investigate the impact of heavy metals on water quality after the impoundment to the maximum level of 175 m in the TGR, the concentrations of the dissolved heavy metals (Cr, Cu, Zn, Cd, Pb, As) were measured in April and August 2015, by inductively coupled plasma mass spectrometry (ICP-MS). (1) Except Zn and Pb, most of the heavy metal concentrations in the water of the TGR reached the level of the National Surface Water Environmental Quality Standards (GB3838-2002) I of China, revealing that the water quality of the TGR was good overall. (2) There were significant positive correlations among the concentrations of Cu, As, and Cd, revealing that they may exhibit similar geochemical behaviors. (3) The spatial distribution of the heavy metal concentrations was diverse and complex. The Zn concentration obviously increased in the rainy season from upstream to downstream in the Yangtze River, while the other heavy metals exhibited no significant changes in their concentrations. The distribution characteristics of the heavy metal concentrations on both sides and the middle of the river were different at different sites. (4) The health risk of the six elements was assessed through a human health risk assessment (HHRA), and the assessment results were lower than the maximum acceptable risk level designed by the US EPA and International Commission on Radiological Protection (ICRP). The HHRA model in the aquatic environment revealed that the risk of non-carcinogenic heavy metals (Cu, Zn, and Pb) was at a negligible risk level of 10(-11) similar to 10(-9) a(-1). At all the study sites, the risk of carcinogenic heavy metals (Cr, Cd, and As) was higher than the risk of non-carcinogenic heavy metals. As was the most important risk factor, followed by Cr. The results of this study hold great significance for a timely understanding of the changing water quality for affected departments to ensure the health of the residents in the TGR area.																	0944-1344	1614-7499				JAN	2017	24	3					2697	2710		10.1007/s11356-016-8046-6								WOS:000396138800049	27834048					
J	Mejia, IM; Gonzalez, AB; Lopez, SV; Hernandez, JIO; Espinoza, JAM				Mena Mejia, Irma; Bustamante Gonzalez, Angel; Vargas Lopez, Samuel; Olvera Hernandez, Jose Isabel; Mendez Espinoza, Jose Arturo			EVALUATION OF THE ECOLOGICAL CONDITION OF ZAHUAPAN RIVER	REVISTA INTERNACIONAL DE CONTAMINACION AMBIENTAL												This research aimed to assess the Zahuapan river health through a holistic and watershed approach. The Rapid Bioassessment Protocols for Use in Streams and Wadeable Rivers, of the US Environmental Protection Agency (EPA), was used as a support procedure to develop an integrated assessment, considering biotic, habitat and water quality partial assessments. In order to assess the river condition, two reference sites, located in a forest land, and nine perturbed sites, representatives of agricultural, urban and industrial lands, were selected in a geographical information system, with the support of field trips. The river biotic condition was based on families of benthic macroinvertebrates, the river habitat condition was assessed by using the habitat parameters established by the EPA, and the river water quality condition by developing an index from the nine measured physical and chemical parameters. The current river health was considered as the mode of the category of the partial assessments. While the river health of the reference sites was optimum, it was poor for all the perturbed sites, the worst condition in the index scale.																	0188-4999						2017	33	1					7	19										WOS:000396528700001						
J	Valles-Aragon, MC; Ojeda-Barrios, DL; Guerrero-Prieto, VM; Prieto-Amparan, JA; Sanchez-Chavez, E				Cecilia Valles-Aragon, Maria; Leopoldina Ojeda-Barrios, Damaris; Manuel Guerrero-Prieto, Victor; Alejandro Prieto-Amparan, Jesus; Sanchez-Chavez, Esteban			QUALITY OF WATER FOR IRRIGATION IN A NUT ZONE OF THE STATE OF CHIHUAHUA	REVISTA INTERNACIONAL DE CONTAMINACION AMBIENTAL												Cultivation of pecan nuts is very important for the economic impact in the northern region of Mexico. The application of water in the orchards from agricultural wells with high salt content, promotes their accumulation in the soil, hindering their mobility to tree roots. In order to chemically analyze the composition of water irrigation in the pecan-producing region of southern Chihuahua and contrast it with the current Mexican standards, the following research was conducted. Sampling was carried out in June 25, 2014. Ten orchards in the south of the Chihuahua State were selected and a water sample from each well was taken. The analyzed parameters were pH, chlorides, Fe, Mn, Zn, Cu, As, B, Pb, Cd, Ni, Na, total dissolved solids, nitrates, hardness, alkalinity, sodium adsorption ratio and electric conductivity (EC). For human use and consumption was considered the Mexican official norm (NOM 127), and for agricultural irrigation the Federal Law of Rights - Provisions Applicable to Matters of National Waters. Values obtained in the south of the Chihuahua State were within the parameters established for both drinking and agricultural irrigation water, thus being this water of good quality. However, it is suggested to have a periodic monitoring of the concentrations of Pb, Ni, As, B and CE to avoid the future possibility of repercussions to the human population of the surrounding communities in the region and of negative impacts on farming activity.					Guerrero-Prieto, Victor Manuel/0000-0003-2013-5941												0188-4999						2017	33	1					85	97		10.20937/RICA.2017.33.01.08								WOS:000396528700008						
J	Magar, MSR; Khatry, SB				Magar, M. S. Rana; Khatry, S. B.			Vollenweider Model for Temporal Eutrophication Characteristics of Nagdaha Lake, Nepal	ASIAN JOURNAL OF WATER ENVIRONMENT AND POLLUTION												The study was carried out in Nagdaha (about five kilometres away from Lagankhel), Dhapakhel VDC, Lalitpur (between 27 degrees 37'53". N and 85 degrees 20'2.8". E at an altitude of 1340 m), Nepal. The status of trophic characteristics of the Nagdaha was calculated on the basis of normalized average phosphorus [P]. and chlorophyll [Chl]. through verified Vollenweider Model. The water quality parameters like pH; nitrate, total phosphate and alkalinity; temperature and dissolved oxygen were tested for the assessment purpose. The measurement of lake depth was done through depth sounding method where GPS co-ordinates were recorded, then analysed, managed and presented using GIS for bathymetric map. The area of lake as given by aerial photograph was determined to be 3.07 hectares; while various litreatures enlisted the area as 2.65-5 hectares. The bathymetric map area calculation entailed that the area was 2.51 hectares (decreased by 500 square metres). The depth of the lake varied from 0.30 metre to 4.70 metres. The residence time, in which mean depth of water body act as vital role in resulting various trophic level. The lake was hypereutrophic and eutrophic at average phosphorus loading up to first 2.5 metre and onward depth respectively. The normalized phosphorous and chlorophyll concentrations during winter were found greater than in summer seasons.																	0972-9860	1875-8568					2017	14	1					29	39		10.3233/AJW-170004								WOS:000394621100004						
J	Roy, R; Majumder, M; Barman, RN				Roy, Ritabrata; Majumder, Mrinmoy; Barman, Rabindra Nath			Assessment of Water Quality by RSM and ANP: A Case Study in Tripura, India	ASIAN JOURNAL OF WATER ENVIRONMENT AND POLLUTION												Assessment of water quality is essential to check suitability of water for use in various purposes. Indexing is a practical and concise way of representing the overall quality of water. Many such indexing methods are available with different goal and purpose. For indexing purpose importance of different Water Quality Parameters needs to be determined first. In the present study, importance of Water Quality Parameters were determined on the basis of important criteria like potential hazards, cost of mitigation, utilization scope and popularity among the researchers. The importance of criteria were determined by Response Surface Methodology (RSM), whereas the scoring of importance was performed by Analytic Network Process (ANP). For validation of the proposed index, a case study was performed by water quality data of different water bodies in Tripura, India. The proposed Water Quality Index of the sample water bodies were then compared with the Water Quality Indices of National Sanitation Foundation (NSF WQI). Results indicate that the proposed index is very close to NSF WQI. Thus the proposed index seems to be successful in expressing the overall quality of water.					BARMAN, RABINDRA NATH/0000-0001-6013-7824; Roy, Ritabrata/0000-0002-2178-9739												0972-9860	1875-8568					2017	14	1					51	58		10.3233/AJW-170006								WOS:000394621100006						
J	Kumwimba, MN; Zhu, B; Dong, ZX; Tang, JL; Wang, T; Xiao, LW; Muyembe, DK				Kumwimba, Mathieu Nsenga; Zhu, Bo; Dong, Zhixin; Tang, Jialiang; Wang, Tao; Xiao, Liwei; Muyembe, Diana Kavidia			Assessing Nutrient, Biomass, and Sediment Transport of Drainage Ditches in the Three Gorges Reservoir Area	CLEAN-SOIL AIR WATER												The contributions of drainage ditches to the accelerated eutrophication of rivers have rarely been assessed, especially for the Three Gorges Reservoir (TGR) drainage ditches. Forty drainage ditches in the TGR from multiple land use types were extensively investigated for 10 parameters of water quality. The results showed that the concentrations of total nitrogen (TN) and total phosphorus (TP) in the TGR drainage ditches were generally far higher than the internationally recognized eutrophication threshold. Based on this study, both ditch water and sediments from residential land and roadside land had the highest concentrations of nutrients. Possible sources of these nutrients include sewage water and septic tank overflow. Forestland had significantly lower concentrations of nutrients. Residential ditches had higher values of electrical conductivity (EC) and total dissolved solid (TDS) values and lower dissolved oxygen (DO) concentrations. Forestland had lower values of EC and TDS values and higher DO concentrations. The results indicate that the nutrients that have accumulated in the sediments have significant impacts on the water quality in adjacent ditches. A long-term plan must be developed to more strictly control the external loading of nutrients from surrounding land. Action plans to promote the growth of wetland plants in drainage ditches are important for increasing agrochemical retention in the TGR drainage ditches. TGR drainage ditches from residential zones must be actively managed by cleaning and sediment removal to control the risk of nutrients being released into the reservoir.					NSENGA KUMWIMBA, Mathieu/0000-0002-1355-9175												1863-0650	1863-0669				JAN	2017	45	1							1501012	10.1002/clen.201501012								WOS:000394421400008						
J	Stephenson, K; Shabman, L				Stephenson, Kurt; Shabman, Leonard			Nutrient Assimilation Services for Water Quality Credit Trading Programs: A Comparative Analysis with Nonpoint Source Credits	COASTAL MANAGEMENT												Water quality trading programs allow regulated point sources to meet some nutrient control requirements by buying nutrient reduction credits from other pollutant sources. Reduction credits can be created when agricultural land managers implement best management practices and regulators predict that those practices will result in water quality conditions equivalent to controlling discharges at the regulated source. However, natural variability in runoff combines with model and data limitations to make predictions of water quality equivalence uncertain. Nutrient assimilation credits can be created by increasing the capacity of the ecosystem to assimilate nutrients through investments in aquatic plant biomass creation and harvest, shellfish aquaculture, stream restoration, and wetlands restoration and creation. Nutrient assimilation credits and agricultural nonpoint source reduction credits are evaluated based on a number of water quality criteria including service quantification certainty, temporal matching, additionality, and leakage. Nutrient assimilation credits can provide greater certainty than agricultural best management practices in producing equivalent water quality outcomes and should be an option in trading programs.																	0892-0753	1521-0421					2017	45	1					24	43		10.1080/08920753.2017.1237240								WOS:000394463800002						
J	Kusin, FM; Abd Rahman, MS; Madzin, Z; Jusop, S; Mohamat-Yusuff, F; Ariffin, M; Md, ZMS				Kusin, Faradiella Mohd; Abd Rahman, Muhammad Syazwan; Madzin, Zafira; Jusop, Shamshuddin; Mohamat-Yusuff, Ferdaus; Ariffin, Mariani; Md, Mohd Syakirin Z.			The occurrence and potential ecological risk assessment of bauxite mine-impacted water and sediments in Kuantan, Pahang,Malaysia	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												Recent bauxite mining activities in the vicinity of Kuantan, Pahang, have been associated with apparent environmental quality degradation and have raised environmental concerns among the public. This study was carried out to evaluate the overall ecological impacts on water and sediment quality from the bauxite mining activities. Water and sediment samples were collected at seven sampling locations within the bauxite mining areas between June and December 2015. The water samples were analyzed for water quality index (WQI) and distribution of major and trace element geochemistry. Sediment samples were evaluated based on geochemical indices, i.e., the enrichment factor (EF) and geoaccumulation index (I (geo)). Potential ecological risk index was estimated to assess the degree to which sediments of the mine-impacted areas have been contaminated with heavy metals. The results showed that WQIs of some locations were classified as slightly polluted and contained metal contents exceeding the recommended guideline values. The EFs indicated minimal to moderate enrichment of metals (Pb, Cu, Zn, Mn, As, Cd, Cr, Ni, Co, and Sr) in the sediments. I (geo) showed slightly to partially polluted sediments with respect to As at some locations. The potential ecological risk index (RI) showed that As posed the highest potential ecological risk with RI of 52.35-60.92 at two locations, while other locations indicated low risk. The findings from this study have demonstrated the impact of recent bauxite mining activities, which might be of importance to the local communities and relevant authorities to initiate immediate rehabilitation phase of the impacted area.					Mohd Kusin, Faradiella/0000-0002-6078-6063; Mohamat Yusuff, Ferdaus/0000-0003-2056-1449												0944-1344	1614-7499				JAN	2017	24	2					1306	1321		10.1007/s11356-016-7814-7								WOS:000394254000022	27771881					
J	Cui, LL; Wei, LF; Wang, J				Cui, Lili; Wei, Liangfu; Wang, Jun			Residues of organochlorine pesticides in surface water of a megacity in central China: seasonal-spatial distribution and fate in Wuhan	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												Surface water quality closely correlating with human health suffered increasing organochlorine pesticide (OCP) pollution due to the intensive anthropogenic activities in megacities. In the present study, 112 water samples collected from 14 lakes and 11 drinking water source sites in Wuhan were detected for the residues of OCPs in November 2013 and July 2014, respectively. The I OCPs pound ranged from 5.61 to 13.62 ng L-1 in summer with the maximum value in Yezhi Lake and 3.18 to 7.73 ng L-1 in winter with the highest concentration in Yandong Lake. Except dichlorodiphenyltrichloroethanes (DDTs), OCP concentrations in summer were significantly higher than those in winter mostly due to the non-point source pollution including land runoff in summer. Source apportionment of hexachlorocyclohexanes (HCHs) and DDTs revealed the historical use of technical HCH and lindane and the new input of DDT, respectively. The spatial distribution of OCPs was not uniform in the surface water of Wuhan because of the significant influence of land development and fishery. The risk assessments showed the heptachlor, and heptachlor epoxide in most sampling sites exceeded the threshold set by the European Union, indicating the possible adverse effects for aquatic lives. Negligible non-carcinogenic risks for drinking and bathing as well as carcinogenic risks for bathing were found in the surface water. However, the total carcinogenic risks of all OCPs (aRs) caused by drinking in summer were higher than the safe level of 10(-7) in all sampling sites. It was implied that the surface water in Wuhan was not safe for directly drinking without effective purification.																	0944-1344	1614-7499				JAN	2017	24	2					1975	1986		10.1007/s11356-016-7956-7								WOS:000394254000081	27798806					
J	Batsaikhan, B; Kwon, JS; Kim, KH; Lee, YJ; Lee, JH; Badarch, M; Yun, ST				Batsaikhan, Bayartungalag; Kwon, Jang-Soon; Kim, Kyoung-Ho; Lee, Young-Joon; Lee, Jeong-Ho; Badarch, Mendbayar; Yun, Seong-Taek			Hydrochemical evaluation of the influences of mining activities on river water chemistry in central northern Mongolia	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												Although metallic mineral resources are most important in the economy of Mongolia, mining activities with improper management may result in the pollution of stream waters, posing a threat to aquatic ecosystems and humans. In this study, aiming to evaluate potential impacts of metallic mining activities on the quality of a transboundary river (Selenge) in central northern Mongolia, we performed hydrochemical investigations of rivers (Tuul, Khangal, Orkhon, Haraa, and Selenge). Hydrochemical analysis of river waters indicates that, while major dissolved ions originate from natural weathering (especially, dissolution of carbonate minerals) within watersheds, they are also influenced by mining activities. The water quality problem arising from very high turbidity is one of the major environmental concerns and is caused by suspended particles (mainly, sediment and soil particles) from diverse erosion processes, including erosion of river banks along the meandering river system, erosion of soils owing to overgrazing by livestock, and erosion by human activities, such as mining and agriculture. In particular, after passing through the Zaamar gold mining area, due to the disturbance of sediments and soils by placer gold mining, the Tuul River water becomes very turbid (up to 742 Nephelometric Turbidity Unit (NTU)). The Zaamar area is also the contamination source of the Tuul and Orkhon rivers by Al, Fe, and Mn, especially during the mining season. The hydrochemistry of the Khangal River is influenced by heavy metal (especially, Mn, Al, Cd, and As)-loaded mine drainage that originates from a huge tailing dam of the Erdenet porphyry Cu-Mo mine, as evidenced by delta S-34 values of dissolved sulfate (0.2 to 3.8 aEuro degrees). These two contaminated rivers (Tuul and Khangal) merge into the Orkhon River that flows to the Selenge River near the boundary between Mongolia and Russia and then eventually flows into Lake Baikal. Because water quality problems due to mining can be critical, mining activities in central northern Mongolia should be carefully managed to minimize the transboundary movement of aquatic contaminants (in particular, turbidity, dissolved organic carbon, Fe and Al) from mining activities.																	0944-1344	1614-7499				JAN	2017	24	2					2019	2034		10.1007/s11356-016-7895-3								WOS:000394254000085	27807785					
J	Liu, ZH; Yin, H; Dang, Z				Liu, Ze-hua; Yin, Hua; Dang, Zhi			Do estrogenic compounds in drinking water migrating from plastic pipe distribution system pose adverse effects to human? An analysis of scientific literature	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH												With the widespread application of plastic pipes in drinking water distribution system, the effects of various leachable organic chemicals have been investigated and their occurrence in drinking water supplies is monitored. Most studies focus on the odor problems these substances may cause. This study investigates the potential endocrine disrupting effects of the migrating compound 2,4-di-tert-butylphenol (2,4-d-t-BP). The summarized results show that the migration of 2,4-d-t-BP from plastic pipes could result in chronic exposure and the migration levels varied greatly among different plastic pipe materials and manufacturing brands. Based on estrogen equivalent (EEQ), the migrating levels of the leachable compound 2,4-d-t-BP in most plastic pipes were relative low. However, the EEQ levels in drinking water migrating from four out of 15 pipes may pose significant adverse effects. With the increasingly strict requirements on regulation of drinking water quality, these results indicate that some drinking water transported with plastic pipes may not be safe for human consumption due to the occurrence of 2,4-d-t-BP. Moreover, 2,4-d-t-BP is not the only plastic pipe-migrating estrogenic compound, other compounds such as 2-tert-butylphenol (2-t-BP), 4-tert-butylphenol (4-t-BP), and others may also be leachable from plastic pipes.				zehua, liu/C-5187-2009	zehua, liu/0000-0003-3293-5356												0944-1344	1614-7499				JAN	2017	24	2					2126	2134		10.1007/s11356-016-8032-z								WOS:000394254000094	27830418					
J	Dey, S; Santra, S; Midya, A; Guha, PK; Ray, SK				Dey, Sayan; Santra, Sumita; Midya, Anupam; Guha, Prasanta Kumar; Ray, Samit Kumar			Synthesis of CuxNi(1-x)O coral-like nanostructures and their application in the design of a reusable toxic heavy metal ion sensor based on an adsorption-mediated electrochemical technique	ENVIRONMENTAL SCIENCE-NANO												Nickel oxide, and non-stoichiometric and Cu-doped variants (NiO, Ni2O3 and CuxNi(1-x)O) possessing porous coral-like nanostructures, were prepared by a facile, low temperature, hydrothermal approach. Structural and morphological characterization was performed by X-ray diffractometry, X-ray photoelectron spectroscopy and FESEM imaging. The Cu-doped oxide was found to possess lattice strain which resulted in the induction of surface defects. The prepared materials were used as sensing materials for toxic Cr(VI) ions in aqueous medium. A novel sensing technique was proposed based on adsorption, which was found to be more effective in terms of reproducibility and reusability of the sensor than the conventional electrochemical sensing technique. The sensing mechanism was explained based on the phenomenon of adsorption. This makes the efficiency of the sensor surface-dependent rather than chemical reactivity-dependent, thereby making it a non-destructive sensing technique. The Cu-doped NiO nanostructure (10% Cu doping) was found to show maximum sensitivity (252.62 at 1 ppm) and high selectivity, together with a low response time (similar to 2 s), towards Cr(VI) ions relative to Cd(II), As(V) and Pb(II) ions. This was due to its enhanced surface properties compared with its un-doped variants. The effect of Cu doping on the nanostructure morphology and consequently on sensor efficiency was also studied. The limit of detection was found to be 1 ppm (1 mg L-1) of Cr(VI) ions in aqueous solution. This material, along with the technique proposed, can thus be advantageous for the cost-efficient monitoring of water quality and drinking water standards.				Midya, Anupam/C-4501-2018	Midya, Anupam/0000-0003-0498-6017												2051-8153	2051-8161				JAN 1	2017	4	1					191	202		10.1039/c6en00285d								WOS:000394777000018						
J	Raseman, WJ; Kasprzyk, JR; Rosario-Ortiz, FL; Stewart, JR; Livneh, B				Raseman, William J.; Kasprzyk, Joseph R.; Rosario-Ortiz, Fernando L.; Stewart, Jenna R.; Livneh, Ben			Emerging investigators series: a critical review of decision support systems for water treatment: making the case for incorporating climate change and climate extremes	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Water treatment plants (WTPs) are tasked with providing safe potable water to consumers. However, WTPs face numerous potential obstacles, including changes in source water quality and quantity, financial burdens related to operations and upgrades, and stringent water quality regulations. Moreover, these challenges may be exacerbated by climate change in the form of long-term climatic perturbations and the increasing frequency and intensity of extreme weather events. To help WTPs overcome these issues, decision support systems (DSSs), which are used to aid and enhance the quality and consistency of decision-making, have been developed. This paper reviews the scientific literature on the development and application of DSSs for water treatment, including physically-based models, statistical models, and artificial intelligence techniques, and suggests future directions in the field. We first set the context of how water quality is impacted by climate change and extreme weather events. We then provide a comprehensive review of DSSs and conclude by offering a series of recommendations for future DSS efforts for WTPs, suggesting that these tools should (1) more accurately reflect the practical needs of WTPs, (2) represent the tradeoffs between the multiple competing objectives inherent to water treatment, (3) explicitly handle uncertainty to better inform decision makers, (4) incorporate nonstationarity, especially with regard to extreme weather events and climate change for long-term planning, and (5) use standardized terminology to accelerate the dissemination of knowledge in the field.				Kasprzyk, Joseph/A-7764-2012; Raseman, William/H-3799-2016	Kasprzyk, Joseph/0000-0002-6344-6478; Raseman, William/0000-0001-5946-8888												2053-1400	2053-1419				JAN 1	2017	3	1					18	36		10.1039/c6ew00121a								WOS:000394270400002						
J	Mullapudi, A; Wong, BP; Kerkez, B				Mullapudi, Abhiram; Wong, Brandon P.; Kerkez, Branko			Emerging investigators series: building a theory for smart stormwater systems	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Retrofitting stormwater systems with sensors and controllers will allow cities to be operated as real-time, distributed treatment plants. Unlike static infrastructure, which cannot adapt its operation to individual storms or changing land uses, "smart" stormwater systems will use system-level coordination to maximize watershed pollutant removal and treatment. We illustrate that this vision is not limited by technology, which has matured to the point at which it can be ubiquitously deployed. Rather, the challenge is much more fundamental and rooted in a system-level understanding of environmental science. Once distributed stormwater systems become highly instrumented and controlled, how should they be operated to achieve desired watershed outcomes? The answer to this question demands the development of a theoretical framework for smart stormwater systems. In this paper, we lay out the requirements for such a theory. Acknowledging that the adoption of these systems may still be years away, we also present a modeling framework to allow for the simulation of controlled stormwater systems before they become commonplace. We apply this control framework to two simulated case studies in which stormwater sites are controlled to reduce nitrate loads to downstream water bodies.					Mullapudi, Abhiram/0000-0001-8141-3621												2053-1400	2053-1419				JAN 1	2017	3	1					66	77		10.1039/c6ew00211k								WOS:000394270400005						
J	Wang, J; Chua, LHC; Shanahan, P				Wang, Jia; Chua, Lloyd H. C.; Shanahan, Peter			Evaluation of pollutant removal efficiency of a bioretention basin and implications for stormwater management in tropical cities	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Non-point source pollution is a prevalent problem throughout the world. Bioretention basins have been deployed worldwide to treat stormwater runoff and alleviate eutrophication in downstream water resources. However, basin performance in the tropics is poorly understood. Given the distinctly different rainfall-runoff characteristics of tropical climates, whether basins that are built according to temperate design guidelines are effective is questionable. There have been no field studies based on continuous, high-resolution, long-term monitoring in the tropics. In this study, 96 storms were monitored in the first bio-retention basin in Singapore. Of these, flow measurements were made during 80 events and samples were collected and analyzed for 15 water quality parameters (including nitrogen and phosphorus species, total suspended solids, and chemical oxygen demand) during six events. The mean removal rates were 25%, 46%, and 53% for total nitrogen, total phosphorus, and total suspended solids respectively. Results show that a lack of storage capacity and resulting high overflow reduce pollutant removal efficiency for high-rainfall-depth events. The transition from efficient to non-efficient removal occurs at a rainfall depth between 10 and 30 mm. Low EMC (event mean concentration) and weak first flush as a result of frequent and intense rainfall in the tropics also contribute to low removal rate. The results suggest a need to revise bioretention basin design guidelines for the tropics to be based on WQV or WQD (water quality volume or depth) instead of ARI (average recurrence interval). A larger basin volume (WQD between 10 to 30 mm) is recommended.					/0000-0001-8667-8186												2053-1400	2053-1419				JAN 1	2017	3	1					78	91		10.1039/c6ew00285d								WOS:000394270400006						
J	Qin, WL; Zhang, JH; Xie, ZL; Ng, D; Ye, Y; Gray, SR; Xie, M				Qin, Wenli; Zhang, Jianhua; Xie, Zongli; Ng, Derick; Ye, Ying; Gray, Stephen R.; Xie, Ming			Synergistic effect of combined colloidal and organic fouling in membrane distillation: Measurements and mechanisms	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												We examined the synergistic effect of combined fouling in MD process with three organic foulants - alginate, bovine serum albumin (BSA), and humic acid - in the presence of colloidal silica particles. Membrane fouling profiles were quantified by water flux decline and permeate conductivity. Mechanisms of the synergistic effect of combined fouling were revealed by light scattering measurements and infrared spectra of foulant-foulant interaction and foulant- membrane interaction. Membrane fouling morphology and element mapping provided further details of transport of colloidal silica particles and elucidated the mechanisms for silica-induced pore wetting. Specially, gelation of alginate formed an alginate layer on membrane surface and prevented penetration of silica particles into the membrane matrix, which was confirmed by silicon element mapping as well as infrared spectra. Adsorption of BSA protein by colloidal silica aggregates led to a sharp water flux decline and a partial pore wetting. Humic acid, forming a coil structure in high salinity, exhibited limited interaction with colloidal silica that penetrated into the membrane matrix and wetted membrane pores, thereby compromising the product water quality. Results showed that the combined organic fouling with colloidal silica particle not only deteriorated water production, but also compromised product quality by partial membrane wetting.					Xie, Ming/0000-0003-2729-9746												2053-1400	2053-1419				JAN 1	2017	3	1					119	127		10.1039/c6ew00156d								WOS:000394270400009						
J	Carbone, M; Penna, N; Piro, P				Carbone, Marco; Penna, Nadia; Piro, Patrizia			Comparison of mathematical methods for the evaluation of wastewater settleability by settling column tests	ENVIRONMENTAL TECHNOLOGY												Particulate matter (PM), which may serve as a vector of pollutants in both natural and human-impacted waters, is of primary interest in water quality studies, particularly for those conducted in urban areas. Separating solids from the liquid phase is one of the main goals of water treatment practices. Above all, the settling process is the most commonly used for this purpose. Generally, settling column tests are used in the laboratory to assess the total PM removal. Besides the traditional graphical method used for the interpretation of the laboratory results, other mathematical methods were developed - with the goal of simplifying the settling efficiency evaluation procedure and making it less subjective. To make a contribution in that direction, a study based on the comparison of four different mathematical methods for estimating PM removal efficiencies was conducted. The analysis was carried out on 15 samples of wastewater and showed that only two methods gave satisfactory results, and only one of them was physically based. Consequently, it is recommended to assess the overall PM removal, Etot, by a monoparametric exponential function, depending on the settling time (t) and on the first-order decay coefficient (k).					Carbone, Marco/0000-0001-6877-4879												0959-3330	1479-487X					2017	38	6					671	681		10.1080/09593330.2016.1208277								WOS:000396790600003	27373346					
J	Ben Rajeb, A; Mehri, I; Nasr, H; Najjari, A; Saidi, N; Hassen, A				Ben Rajeb, Asma; Mehri, Ines; Nasr, Houda; Najjari, Afef; Saidi, Neila; Hassen, Abdennaceur			Nitrifying-denitrifying filters and UV-C disinfection reactor: a combined system for wastewater treatment	ENVIRONMENTAL TECHNOLOGY												Biological treatment systems use the natural processes of ubiquitous organisms to remove pollutants and improve the water quality before discharge to the environment. In this paper, the nitrification/denitrification reactor allowed a reduction in organic load, but offered a weak efficiency in nitrate reduction. However, the additions of the activated sludge in the reactor improve this efficiency. A decrease of NO3--N values from 13.3 to 8 mg/l was noted. Nevertheless, sludge inoculation led to a net increase of the number of pathogenic bacteria. For this reason, a UV-C pilot reactor was installed at the exit of the biological nitrificationdenitrification device. Thus, a fluence of 50 mJ.cm(-2) was sufficient to achieve values of 20 MPN/100 ml for fecal coliform and 6 MPN/100 ml for fecal streptococci, conforms to Tunisian Standards of Rejection. On the other hand, the DGGE approach has allowed a direct assessment of the bacterial community changes upon the treated wastewater.																	0959-3330	1479-487X					2017	38	6					762	771		10.1080/09593330.2016.1230651								WOS:000396790600013	27628535					
J	Sivri, N; Kiremitci, VZ; Ozcan, HK; Cullu, AF				Sivri, Nuket; Kiremitci, V. Zulal; Ozcan, H. Kurtulus; Cullu, Ahmet Faruk			THE POTENTIAL PHYSICAL IMPACTS OF MACRO/MICROPLASTICS ON ISTANBUL COASTAL AREA	FRESENIUS ENVIRONMENTAL BULLETIN					18th International Symposium on Environmental Pollution and its Impact on Life in the Mediterranean Region (MESAEP)	SEP 26-30, 2015	Crete, GREECE					The increasing pollution leads to the deterioration in the water quality of the region as well as the quality of the recreation areas in parallel with the meteorological and hydrodynamic conditions in seas. Therefore, plastic packages and plastic wastes being formed later on, no matter how meticulously they are collected, may lead to adverse effects on marine ecosystems in terms of their content. In coastal areas where macro plastics are detected, the entrance of materials into the marine ecosystem is very easy as a result of climatic and abiotic factors. The macro plastics that reach seas and oceans disintegrate in time and get a microplastic size and thus pose a threat for the marine organisms. This study aims to determine the possible entrance ways of macro and micro plastics, which were detected after they had been dimensioned in coastal area, into the marine ecosystem and their possible effects on living ecosystem on Istanbul coastal area. The studies, which have newly been started on microplastics, reveal the need for making a policy by predicting the conditions of globalized world apart from the country conditions. The role of researchers in the monitoring of plastic pollution will increase in the coming years, and the truly "big" data they document must become part of the science of plastic pollution. For the present, it is real that a few scientists around the Turkey are engaged in attempting to understand the consequences seas.																	1018-4619	1610-2304					2017	26	1					208	215										WOS:000395724000030						
