PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kankaanpaa, HT; Virtasalo, JJ				Kankaanpaa, Harri T.; Virtasalo, Joonas J.			Rapid fluctuations in the northern Baltic Sea H2S layer	JOURNAL OF MARINE SYSTEMS												Hydrogen sulfide (H2S) is linked to water quality deterioration in the Baltic Sea, with widespread seafloor hypoxia. We examined the vertical and temporal variability of in situ [H2S], oxygen concentration ([O-2]), temperature (T) and pH at weekly, hourly and minute intervals at 13 locations in the western Gulf of Finland in 2013-2014. The main target was the 60-100 m water depth range, containing 3.2-290 mu M O-2 and 6.3-22.6 mu M H2S. Where gas was detected by acoustic surveys, the structure of the H2S layer was more complex compared to stations devoid of gas. Local minima and maxima in pH frequently occurred near the H2S upper boundary (redox transition zone). Except for the homogeneous, tranquil zone above the seafloor at some stations, substantial rapid changes in hydrographic conditions were common. Typically, a layer of marked temporal T variability was present atop or within the topmost H2S layers. The largest temporal changes over a weekly period were - 0.44 degrees C/-10.8 mu M H2S/-0.12 pH units (at seafloor level), + 0.18 degrees C/+7.9 mu M H2S between casts (1 h) and + 0.03 degrees C/-2.5 mu M H2S per minute (high resolution logging). Abrupt [H2S] changes were recorded at two stations with sediments containing free gas. The T and [H2S] changes were synchronous at several layers, reflecting water movement. We conclude that rapid changes occur in hydrographic conditions in the near-bottom H2S layer in the northern Baltic Sea, especially at locations where free gas is present in the underlying sediments. (C) 2017 Elsevier B.V. All rights reserved.																	0924-7963	1879-1573				DEC	2017	176						24	37		10.1016/j.jmarsys.2017.07.001								WOS:000413280000003						
J	Gao, XL; Li, XA; Zhang, M; Wu, FC; Shi, C; Liu, Y				Gao Xiaolong; Li Xian; Zhang Mo; Wu Fucun; Shi Ce; Liu Ying			Effects of flow velocity on growth, food intake, body composition, and related gene expression of Haliotis discus hannai Ino	AQUACULTURE												This study investigated the effects of different flow velocities in a circulating aquaculture system on growth, food intake, and related gene expression of the abalone Haliotis discus hannai Ino. Abalones (shell length: 41.39 +/- 2.85 mm, body weight: 8.19 +/- 0.66 g) were cultured at three flow velocities; high-velocity (400 L/h), medium-velocity (300 L/h), and low-velocity (200 L/h) during the course of the experiment. Four repeats of each flow velocity were conducted over an experimental cycle of 90 days. Results showed that the survival and specific growth rate of abalones in the 200 L/h group were significantly lower than in any other group at the end of the experiment, while total ammonia nitrogen and NO2-N concentration in the water was significantly higher than that in any other group (P < 0.05). Food intake, food conversion efficiency, protein content, pepsin, and a-amylase activity of abalones in the 300 L/h group were significantly higher than in the 200 and 400 L/h groups (P < 0.05), but there was no significant difference identified between 200 and 400 L/h groups (P > 0.05). Although no significant difference was identified between 300 and 400 L/h groups with respect to cellulase activity or the expression levels of Hdaly, both were significantly higher than in the 200 L/h group (P < 0.05). In the 400 L/h group, hexokinase and pyruvate kinase activity, and lactic acid content were significantly higher compared with in the 300 L/h group (P < 0.05). The ash and fat contents of abalones in the 200 L/h group were significantly lower than in any other group, but moisture content was significantly higher (P < 0.05). At Day 90, the expression levels of Hdamyl, Hdlam, and Hdcel in the 300 L/h group were significantly higher than in any other group (P < 0.05), and compared with Day 45, the expression levels of were Hdamyl significantly increased (P < 0.05). Although no significant difference was identified between 200 and 400 L/h groups with respect to the expression levels of Mn-SOD and CAT, both were significantly higher than those in the 300 L/h group (P < 0.05). Therefore, control of flow velocity at 300 L/h will not only stimulate the food intake and growth of abalones, but also reduce energy consumption to resist against water flow impact and avoid oxidative damage due to water quality deterioration. This will be beneficial for abalone health and will improve aquaculture production.																	0044-8486	1873-5622				DEC 1	2017	481						48	57		10.1016/j.aquaculture.2017.08.023								WOS:000411453300006						
J	Biswas, G; Sundaray, JK; Bhattacharyya, SB; Anand, PSS; Ghoshal, TK; De, D; Kumar, P; Sukumaran, K; Bera, A; Mandal, B; Kailasam, M				Biswas, G.; Sundaray, J. K.; Bhattacharyya, S. B.; Anand, P. S. Shyne; Ghoshal, T. K.; De, D.; Kumar, Prem; Sukumaran, K.; Bera, A.; Mandal, B.; Kailasam, M.			Influence of feeding, periphyton and compost application on the performances of striped grey mullet (Mugil cephalus L.) fingerlings in fertilized brackishwater ponds	AQUACULTURE												To evaluate the effects of different management systems on performances of grey mullet (Mugil cephalus L.) fingerlings, a 120-day experimental trial was conducted in twelve brackishwater ponds (600 m(2) each). Rearing management systems assessed were: fertilization alone (FR), combined fertilization-feeding (FF), fertilizationperiphyton (FP) and fertilization-compost application (FC) in triplicate ponds. Soaked mustard cake was used as a fertilizer @ 100 kg ha-1 at 15-day intervals in all the treatment ponds. Formulated crumble diet containing 29.7% protein and 4.9% lipid was used as a supplementary feed in FF. Bamboo poles were used as substrates (equivalent to 10% of pond surface area) to facilitate periphyton growth in FP and composted aquatic weed was applied @ 500 kg ha(-1) in FC at monthly intervals. Ponds were stocked with grey mullet fry (3.36 +/- 0.32 g/63.70 +/- 4.61 mm) at 30,000 number ha(-1). The experiment revealed significant differences in most of the water quality parameters among the four treatments. In FP ponds, a significant reduction (P < 0.05) in inorganic nitrogen and phosphorous, chlorophyll-a contents, and plankton population was observed. The highest fish growth (28.39 +/- 1.94 g) and survival (94.3 +/- 4.2%) were recorded in FP followed by in FF, FC and FR (P < 0.05). A significantly higher total fish biomass (P < 0.05) was obtained in FP (803 +/- 29 kg ha(-1)) followed by in FF (730 +/- 37), FC (507 +/- 33) and FR (362 +/- 22). Condition factor (K) and isometric exponent (b) of length-weight relationship indicated that fingerlings were in better condition with isometric growth (K=1.37 +/- 0.13; b = 3.01 +/- 0.12) in FP. Inferior condition with allometric growth was observed in FR, FF and FC systems. These results suggest that periphyton based system can be an appropriate rearing technique for grey mullet fingerling production in brackishwater fertilized ponds as an environment-friendly and sustainable practice.																	0044-8486	1873-5622				DEC 1	2017	481						64	71		10.1016/j.aquaculture.2017.08.026								WOS:000411453300008						
J	da Silva, TVN; Barbas, LAL; Torres, MF; Sampaio, LA; Monserrat, JM				Nascimento da Silva, Thamyres Vanessa; Luz Barbas, Luis Andre; Torres, Marcelo Ferreira; Sampaio, Luis Andre; Monserrat, Jose Maria			Lipid peroxidation and antioxidant capacity in Peckoltia oligospila (Gunther, 1864) submitted to transport under different concentration of dissolved oxygen	AQUACULTURE												It was analyzed antioxidant competence and lipid peroxidation in juveniles of Peckoltia oligospila submitted to transport in plastic bags under different concentrations of dissolved oxygen for up to 24 h. Oxidative balance of fish transported for 3, 6, 12, and 24 h in normoxic (NX), moderate hyperoxia (MH), and severe hyperoxia (SH) was evaluated. For this, it was determined the total antioxidant capacity against peroxyl radicals (ACAP) and lipid peroxidation levels (TBARS) in liver, gills, muscle, and brain. After 24 h and, regardless of water quality, dissolved oxygen concentrations, and duration of transport, no mortality occurred for any of the treatments. The antioxidant competence of P. oligospila in the different organs remained high, except for some occasional decrements. Because of this, TBARS concentration remained low in the different organs, irrespective of transport time or initial oxygen concentrations. According to the results, P. oligospila antioxidant system was efficient enough for the prevention and/ or suppression of products derived from lipid peroxidation. Therefore, the oxidative status was not severely affected in the assessed organs over transport time in hyperoxic conditions. Furthermore, Peckoltia oligospila can be safely transported in plastic bags without an extra supply of oxygen for up to 24 h, since survival was not affected.				Monserrat, Jose/L-1154-2014	Monserrat, Jose/0000-0002-9463-3049												0044-8486	1873-5622				DEC 1	2017	481						72	78		10.1016/j.aquaculture.2017.08.024								WOS:000411453300009						
J	Steinberg, K; Zimmermann, J; Stiller, KT; Meyer, S; Schulz, C				Steinberg, Kathrin; Zimmermann, Jan; Stiller, Kevin Torben; Meyer, Stefan; Schulz, Carsten			The effect of carbon dioxide on growth and energy metabolism in pikeperch (Sander lucioperca)	AQUACULTURE												Pikeperch (Sander lucioperca) is a popular fish for human consumption and decreasing wild catches increase the demand for aquaculture production. Limited knowledge of the species' requirements under intense recirculating aquaculture system (RAS) culture conditions has motivated this study to focus on the effect of elevated carbon dioxide (CO2) levels on pikeperch metabolism. The trial was conducted in a recirculating aquaculture respirometer system with pikeperch (average body weight 251.9 g) and three hypercapnia regimes over 58 feeding days. Food grade CO2 gas was gradually added to the medium (15 mg L-1) and high (30 mg L-1) treatments while no gas was added to the low treatment (hence 4 mg L-1). Fish were fed daily for 10 min with a commercial diet (ALLER Metabolica). O-2, T, pH, CO2 were measured individually for each tank and logged every 2 h to calculate oxygen consumption rates of each treatment. Total Ammonia-Nitrogen was measured monthly for individual tanks and used to calculate TAN excretion. Results showed a linear decrease of 6% in final body weight with increasing CO2 levels between the low and the high CO2 treatment. Feed intake was linearly increased after four weeks of the experiment from 0.97 +/- 0.07% in the low CO2 treatment to 0.86 +/- 0.03% in the high CO2 treatment but the effect faded after eight weeks, indicating a habituation to the hypercapnia conditions. High levels of CO2 were associated with reductions in haematocrit and metabolic oxygen consumption. The results suggest that adult pikeperch can survive carbon dioxide concentrations of up to 30 mg L-1 when other water quality parameters are in acceptable levels but will be affected in metabolism already at moderate CO2 levels of 15 mg L-1.				Schulz, Carsten/C-2127-2017													0044-8486	1873-5622				DEC 1	2017	481						162	168		10.1016/j.aquaculture.2017.09.003								WOS:000411453300020						
J	Hedberg, N; Stenson, I; Kautsky, N; Hellstrom, M; Tedengren, M				Hedberg, N.; Stenson, I.; Kautsky, N.; Hellstrom, M.; Tedengren, M.			Causes and consequences of spatial links between sea cage aquaculture and coral reefs in Vietnam	AQUACULTURE												A majority of the sea cage farms in South East Asia are located close to coral reefs. This causes a conflict between conservation and food production since sea cage aquaculture has a number of negative impacts on coral reefs. The aim of this investigation was to assess the drivers causing the sea cage farmers to place their farms close to reefs and to examine some potential farming effects in detail i.e. usage of coral reef fish for grow out farming and feed. For some 3500 Vietnamese fish and lobster farms, we measured; the distance to the closest coastal city (proxy for infrastructure access), satellite derived Chl a (proxy for water quality), wind fetch, and the adjacent coastal slope and elevation. We also performed 159 semi-structured interviews with fish and lobster cage farmers from three regions in Vietnam. The interviews revealed that the choice of farming site is mainly determined by access to infrastructure, wind and wave shelter, and water quality. Although the farmers used coral reef services, e.g. coral reef derived seedlings, they were in general not aware of coral reef presence or did not find it important for selection of site. Both coral reefs and sea cage farms were found close to steep rocky coasts, which are favorable for corals, and provide sufficient depth for sea cages. Sea cages were always found on the leeward side of the coast where the wind fetch is low enough for the floating farms and their inhabitants. Most of the farms were located within 20 km from a coastal city confirming the importance of access to infrastructure. With few exceptions, sea cage farms were located in areas with good water quality, where also coral reefs are present. The study showed that several of the coral associated species groups farmed were dependent on wild caught seedlings and that 22% of the feed used at farms was "trashfish" of coral reef associated species. We consider the spatial correlation between sea cage farms and coral reefs as circumstantial and suggest that shared environmental preferences explain the farm distribution pattern, rather than access to ecosystem services provided by the nearby reef itself. We found no evidence that it is necessary for sea cage farms to be located near coral reefs and strongly recommend that sea cages are moved further away from coral reefs, but to areas still providing clear water, shelter and access to infrastructure.					Hedberg, Nils/0000-0001-5814-5905												0044-8486	1873-5622				DEC 1	2017	481						245	254		10.1016/j.aquaculture.2017.09.009								WOS:000411453300030						
J	Qie, Y; Chen, C; Guo, F; Mu, YS; Sun, FH; Wang, H; Wang, Y; Wang, HH; Wu, FC; Hu, Q; Dang, Z; Giesy, JP				Qie, Yu; Chen, Cheng; Guo, Fei; Mu, Yunsong; Sun, Fuhong; Wang, Hao; Wang, Ying; Wang, Huanhua; Wu, Fengchang; Hu, Qing; Dang, Zhi; Giesy, John P.			Predicting criteria continuous concentrations of metals or metalloids for protecting marine life by use of quantitative ion characteristic-activity relationships-species sensitivity distributions (QICAR-SSD)	MARINE POLLUTION BULLETIN					8th International Conference on Marine Pollution and Ecotoxicology (ICMPE)	JUN 20-24, 2016	Hong Kong, HONG KONG					Marine pollution by metals has been a major challenge for ecological systems; however, water quality criteria (WQC) for metals in saltwater is still lacking. Especially from a regulatory perspective, chronic effects of metals on marine organisms should receive more attention. A quantitative ion characteristic-activity relationships-species sensitivity distributions (QICAR-SSD) model, based on chronic toxicities for eight marine organisms, was established to predict the criteria continuous concentrations (CCCs) of 21 metals. The results showed that the chronic toxicities of various metals had good relationships with their physicochemical properties. Predicted CCCs of six metals (Hg2+, Cu2+, Pb2+, Cd2+, Ni2+ and Zn2+) were in accordance with the values recommended by the U.S. EPA, with prediction errors being less than an order of magnitude. The QICAR-SSD approach provides an alternative tool to empirical methods and can be useful for deriving scientifically defensible WQC for metals for marine organisms and conducting ecological risk assessments. (C) 2017 Elsevier Ltd. All rights reserved.																	0025-326X	1879-3363				NOV 30	2017	124	2			SI		639	644		10.1016/j.marpolbul.2017.02.055								WOS:000417964500009	28249688					
J	Xie, JY; Lau, DCC; Kei, K; Yu, VPF; Chow, WK; Qiu, JW				Xie, James Y.; Lau, Dickey C. C.; Kei, Keith; Yu, Vriko P. F.; Chow, Wing-Kuen; Qiu, Jian-Wen			The 2014 summer coral bleaching event in subtropical Hong Kong	MARINE POLLUTION BULLETIN					8th International Conference on Marine Pollution and Ecotoxicology (ICMPE)	JUN 20-24, 2016	Hong Kong, HONG KONG					We reported a coral bleaching event that occurred in August-September 2014 in Hong Kong waters based on video transect surveys conducted at eight sites. The bleaching affected eight species of corals with different growth forms. Bleaching at seven of the eight study sites was minor, affecting only 0.4-5.2% colonies and 0.8-10.0% coral-covered area. Sharp Island East, however, suffered from a moderate level of bleaching, with 13.1% colonies and 30.1% coral-covered area affected. Examination of the government's environmental monitoring data indicated abnormal water quality conditions preceding and during the bleaching event. Follow-up field surveys of tagged colonies showed that 76% of them had fully recovered, 12% partially recovered, and 12% suffered from mortality. These results indicate that the subtropical corals of Hong Kong are not immune to bleaching, and there is a need to study their responses under climate change scenarios. (C) 2017 Elsevier Ltd. All rights reserved.																	0025-326X	1879-3363				NOV 30	2017	124	2			SI		653	659		10.1016/j.marpolbul.2017.03.061								WOS:000417964500011	28392092					
J	Tew, KS; Siao, YJ; Liu, PJ; Lo, WT; Meng, PJ				Tew, K. S.; Siao, Y. J.; Liu, P. J.; Lo, W. T.; Meng, P. J.			Taiwanese marine microbenthic algal communities remain similar yet chlorophyll a concentrations rise in mesocosms with elevated CO2 and temperature	MARINE POLLUTION BULLETIN					8th International Conference on Marine Pollution and Ecotoxicology (ICMPE)	JUN 20-24, 2016	Hong Kong, HONG KONG					The effects of increasing CO2 concentrations and temperature on microalgal assemblages were examined in Taiwan using mesocosms that simulate coral reef ecosystem. We assessed changes in abundance and diversity of benthic algae grown at 25 degrees C and 28 degrees C, under ambient (similar to 400 mu atm) and at high CO2 conditions (800-1000 mu atm). Total alkalinity, pCO(2), and the aragonite saturation state, were all significantly different between control and high CO2 treatments in both temperature treatments. Chl a concentration increased significantly in CO2-treated groups at 25 degrees C, but benthic microalgal abundance was not significantly different. The number of microalgal species and the microalgal community structure did not differ between control and CO2-treated groups at both temperatures. Our results suggest that increasing CO2 may boost benthic microalgal primary productivity if sufficient nutrients are available, although site-specific responses are difficult to predict.																	0025-326X	1879-3363				NOV 30	2017	124	2			SI		929	937		10.1016/j.marpolbul.2017.06.050								WOS:000417964500045	28669477					
J	Chen, CC; Tew, KS; Ho, PH; Ko, FC; Hsieh, HY; Meng, PJ				Chen, Chung-Chi; Tew, Kwee Siong; Ho, Ping-Ho; Ko, Fung-Chi; Hsieh, Hung-Yen; Meng, Pei-Jie			The impact of two oil spill events on the water quality along coastal area of Kenting National Park, southern Taiwan	MARINE POLLUTION BULLETIN					8th International Conference on Marine Pollution and Ecotoxicology (ICMPE)	JUN 20-24, 2016	Hong Kong, HONG KONG					In 2009, the container ship Colombo Queen and the oil tanker W-O BUDMO grounded offJialeshui and Houwan, respectively, in southern Taiwan. Water quality was monitored at each site to evaluate the environmental impact caused by the resulting oil spills. The results show that the PAHs, turbidity, and other nutrients increased shortly after oil spill, however levels of these parameters eventually returned to baseline levels. On the other hand, DO saturation, pH and chl a decreased initially, reached maxima after 10 days, and returned to the baseline levels after 14 days. The chl a concentration, pH and DO saturation fluctuated in a similar pattern at both sites during the oil spills, likely driven by algal blooms. In this study, we documented a full environmental recovery at coastal areas before, during and after the oil spills. (C) 2017 Elsevier Ltd. All rights reserved.																	0025-326X	1879-3363				NOV 30	2017	124	2			SI		974	983		10.1016/j.marpolbul.2017.02.034								WOS:000417964500050	28238329					
J	Son, D; Cho, KH; Lee, EJ				Son, Deokjoo; Cho, Kang-Hyun; Lee, Eun Ju			The potential habitats of two submerged macrophytes, Myriophyllum spicatum and Hydrilla verticillata in the river ecosystems, South Korea	KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS												We examined the environmental factors that characterize the habitats of two submerged macrophytes, Myriophyllum spicatum and Hydrilla verticillata, in South Korea using generalized additive models (GAMs). We performed a vegetation survey and measured water depth and water velocity from May to September, 2014-2015. Averaged water quality data from the Ministry of Environment's national water quality measurement network from January 2012 to October 2015 were used for modeling. Potential habitats of M. spicatum were linked with chlorophyll a, nitrate nitrogen, suspended solids, water temperature, water depth, and water velocity (deviance explained = 28.7%, accuracy = 74%). In the case of H. verticillata, electrical conductivity and suspended solids were key habitat factors (deviance explained = 23.4%, accuracy = 75%). Model results were highly consistent with observations and field data. Model performances were evaluated by the accuracy rate, the area under the receiver operating characteristic curve, the kappa value, and field verification, and were in generally good agreement. Few studies have evaluated the developed models using the independent field data. By understanding the environmental factors that characterize the habitats for submerged macrophytes, our results contribute to the development of conservation and management strategies for river ecosystems.																	1961-9502					NOV 27	2017		418							58	10.1051/kmae/2017044								WOS:000416259600001						
J	Le Grand, A; Maxime, V; Kedzierski, M; Duval, H; Douzenel, P; Sire, O; Le Tilly, V				Le Grand, A.; Maxime, V.; Kedzierski, M.; Duval, H.; Douzenel, P.; Sire, O.; Le Tilly, V.			Assessment and monitoring of water quality of the gulf of Morbihan, a littoral ecosystem under high anthropic pressure	MARINE POLLUTION BULLETIN												This field study is intended to propose a global methodology to assess and monitor the water quality of the gulf of Morbihan, a littoral ecosystem under increasing anthropic pressure. To this end, the Locmariaquer site, where Crassostrea gigas is extensively cultivated, was selected to perform a one-year follow-up of tissular glutathione S-transferase and acetylcholinesterase specific activities in this filter feeder organism. Calculation of an integrated index, corresponding to the ratio of the two enzymes activities, allowed to discriminate from the environmental noise, several clusters which could be representative environmental stress, potentially latent pollution. Moreover, the estrogenic activity was assessed in water samples collected at Locmariaquer and other strategic sites of the gulf. The results evidenced a low estrogenic-disrupting compound contamination of waters. Overall, this methodology produced an accurate outlook of a basal state for the gulf and could be developed in the context of a chronic monitoring of this site.					Kedzierski, Mikael/0000-0003-2855-4593												0025-326X	1879-3363				NOV 15	2017	124	1					74	81		10.1016/j.marpolbul.2017.07.003								WOS:000415391200021	28705631					
J	Aoki, K; Kameda, T; Yamatogi, T; Ishida, N; Hirae, S; Kawaguchi, M; Syutou, T				Aoki, Kazuhiro; Kameda, Takahiko; Yamatogi, Toshifumi; Ishida, Naoya; Hirae, Sou; Kawaguchi, Mayumi; Syutou, Toshio			Spatio-temporal variations in bloom of the red-tide dinoflagellate &ITKarenia mikimotoi&IT in Imari Bay, Japan, in 2014: Factors controlling horizontal and vertical distribution	MARINE POLLUTION BULLETIN												A massive bloom of the dinoflagellate Karenia mikimotoi appeared in 2014 in Imari Bay, Japan. Bloom dynamics and hydrographical conditions were examined by field survey. The bloom initially developed in the eastern area of Imari Bay, subsequently after rainfall during the neap tides, cell density exceeded over 10,000 cells ml. Vertical distribution of K. mikimotoi was primarily controlled by the light intensity and secondarily by the water quality during the daytime. Almost all cell-density maxima occurred in depths with weak daytime light intensities of < 300 mu mol m(-2) s(-1). In some cases of weak light intensity, cell-density maxima occurred in depths with favorable hydrodynamic conditions for the growth. Spatially classified areas were identified by cluster analysis using the growth rate calculated from seawater temperature and salinity. This study quantitatively evaluated the environmental factors of the eastern area, where the bloom initially occurred, during the development of the bloom.																	0025-326X	1879-3363				NOV 15	2017	124	1					130	138		10.1016/j.marpolbul.2017.07.019								WOS:000415391200028	28712772					
J	de Barros, CM; Martins, DDC; Mello, AD; Salgado, LT; Allodi, S				de Barros, Cintia Monteiro; Carvalho Martins, Danielly da Fonte; Mello, Andressa de Abreu; Salgado, Leonardo Tavares; Allodi, Silvana			Nitric-oxide generation induced by metals plays a role in their accumulation by &ITPhallusia nigra&IT hemocytes	MARINE POLLUTION BULLETIN												Ascidians are good monitors for assessing water quality, since they filter large volumes of water; however, little is known about how xenobiotics, including metals, can affect ascidian hemocytes. Metals can be either toxic or beneficial to health, inducing many different responses. The response mechanism depends on the class of metals to which organisms are exposed: essential, nonessential, and borderline. To analyze the influence of metals from different classes on the protective mechanisms of an ascidian, we investigated the production of nitric oxide (NO) after exposure to various concentrations of Mg, Mn and Pb over different time periods. We also determined the amounts of each metal in the hemocytes. Our results indicated that especially Pb could stimulate NO production. Although Pb induced the highest NO production, cell viability was not severely altered in all Pb concentrations and time periods. Ascidians might serve as biomonitor for Pb, since their vanadocytes accumulate Pb.																	0025-326X	1879-3363				NOV 15	2017	124	1					441	448		10.1016/j.marpolbul.2017.06.043								WOS:000415391200061	28779885					
J	Dubuc, A; Waltham, N; Malerba, M; Sheaves, M				Dubuc, Alexia; Waltham, Nathan; Malerba, Martino; Sheaves, Marcus			Extreme dissolved oxygen variability in urbanised tropical wetlands: The need for detailed monitoring to protect nursery ground values	ESTUARINE COASTAL AND SHELF SCIENCE												Little is known about levels of dissolved oxygen fish are exposed to daily in typical urbanised tropical wetlands found along the Great Barrier Reef coastline. This study investigates diet dissolved oxygen (DO) dynamics in one of these typical urbanised wetlands, in tropical North Queensland, Australia. High frequency data loggers (DO, temperature, depth) were deployed for several days over the summer months in different tidal pools and channels that fish use as temporal or permanent refuges. DO was extremely variable over a 24 h cycle, and across the small-scale wetland. The high spatial and temporal DO variability measured was affected by time of day and tidal factors, namely water depth, tidal range and tidal direction (flood vs ebb). For the duration of the logging time, DO was mainly above the adopted threshold for hypoxia (50% saturation), however, for around 11% of the time, and on almost every logging day, DO values fell below the threshold, including a severe hypoxic event (<5% saturation) that continued for several hours. Fish still use this wetland intensively, so must be able to cope with low DO periods. Despite the ability of fish to tolerate extreme conditions, continuing urban expansion is likely to lead to further water quality degradation and so potential loss of nursery ground value. There is a substantial discontinuity between the recommended DO values in the Australian and New Zealand Guidelines for Fresh and Marine Water Quality and the values observed in this wetland, highlighting the limited value of these guidelines for management purposes. Local and regional high frequency data monitoring programs, in conjunction with local exposure risk studies are needed to underpin the development of the management that will ensure the sustainability of coastal wetlands. (C) 2017 Elsevier Ltd. All rights reserved.					Sheaves, Marcus/0000-0003-0662-3439												0272-7714	1096-0015				NOV 5	2017	198		A				163	171		10.1016/j.ecss.2017.09.014								WOS:000415781000015						
J	Lillebo, AI; Stalnacke, P; Gooch, GD; Krysanova, V; Bielecka, M				Lillebo, Ana I.; Stalnacke, Per; Gooch, Geoffrey D.; Krysanova, Valentina; Bielecka, Malgorzata			Pan-European management of coastal lagoons: A science-policy-stakeholder interface perspective	ESTUARINE COASTAL AND SHELF SCIENCE					55th Conference of Estuarine-Coastal-Sciences-Association (ECSA)	SEP 06-09, 2015	London, ENGLAND	Estuarine Coastal Sci Assoc				The main objective of the work carried out in the scope of a three years collaborative research project was to develop science-based strategies and a decision support framework for the integrated management of coastal lagoons and their catchments and, in this context, to enhance connectivity between research and policymaking. In this paper our main objective is to share the lessons learned from the innovative methodology used throughout the project. To achieve the proposed objectives, the multi-disciplinary scientific knowledge in the project team was combined and integrated with the knowledge and views of local stakeholders of four selected European coastal lagoons, using a three step participatory approach. With this innovative approach, which included the usage of eco-hydrological and water quality-modelling tools, the team developed and analyzed integrated scenarios of possible economic development and environmental impacts in four European lagoons and their catchments. These scenarios were presented and discussed with stakeholders, giving rise to management recommendations for each case study lagoon. Results show that some management options might be transferrable to other European lagoons having similar climatic, geophysical and socio-economic settings. In management terms, the project output provides a set of policy guidelines derived from the different analyses conducted and proposes initiatives concerning management implementation in a local-regional-national European setting. (C) 2016 Elsevier Ltd. All rights reserved.				CESAM, UA/M-3762-2015	Lillebo Batista, Ana Isabel/0000-0002-5228-0329												0272-7714	1096-0015				NOV 5	2017	198		B		SI		648	656		10.1016/j.ecss.2016.03.008								WOS:000416187500031						
J	Sidagyte, E; Razlutskij, V; Alekhnovich, A; Rybakovas, A; Moroz, M; Sniaukstaite, V; Vaitonis, G; Arbaciauskas, K				Sidagyte, Egle; Razlutskij, Vladimir; Alekhnovich, Anatolij; Rybakovas, Aleksandras; Moroz, Mikhail; Sniaukstaite, Vikte; Vaitonis, Gintautas; Arbaciauskas, Kestutis			Predatory diet and potential effects of Orconectes limosus on river macroinvertebrate assemblages of the southeastern Baltic Sea basin: implications for ecological assessment	AQUATIC INVASIONS												Invasive crayfish can affect macroinvertebrate assemblages and thus alter conventional macroinvertebrate-based ecological assessment. We aimed to reveal potential impacts of the North American crayfish Orconectes limosus on river assessment in the Neman River basin (southeastern Baltic Sea). A laboratory experiment using identical macroinvertebrate assemblages was conducted to compare feeding selectivity and effects between O. limosus and the European Astacus leptodactylus. Field experiments were conducted to evaluate potential impacts of O. limosus on disturbed and undisturbed crayfish-free macroinvertebrate assemblages: one dominated by Oligochaeta vs. one co-dominated by Ephemeroptera-Plecoptera-Trichoptera and Mollusca (EPT-codominated). In the laboratory experiment, both crayfish species preferred feeding on Diptera (mostly chironomids), but O. limosus also selected Trichoptera and Ephemeroptera. Family richness did not change, but both species inflated the Shannon Diversity index by reducing Diptera domination. Astacus leptodactylus treatments had higher Shannon Diversity and percentage of EPT abundance compared to O. limosus treatments. Field experiments indicated (1) negative, (2) assemblage-specific, or (3) no effects of O. limosus on macroinvertebrate metrics. A negative effect, especially in the undisturbed assemblage, was observed on simple additive metrics based on taxa presence data, such as total or EPT family richness, or BMWP (Biological Monitoring Working Party) score. Assemblage-specific effects were indicated for some metrics based on relative abundances. In the Oligochaeta-dominated assemblage, Shannon Diversity was inflated and the percentage of Oligochaeta abundance was reduced. In the EPT-codominated assemblage Shannon Diversity was deflated while the relative abundance of Oligochaeta was not affected. No effects were observed when using the ASPT (Average BMWP Score Per Taxon) or percentage of EPT abundance. We conclude that O. limosus may have a more diverse predatory diet than A. leptodactylus, and thus can have a stronger effect on macroinvertebrate taxa sensitive to disturbances. Therefore, the invasion of O. limosus can alter macroinvertebrate assemblages and compromise conventional ecological assessment, even when it displaces resident Astacus species.																	1798-6540	1818-5487				NOV	2017	12	4					523	540		10.3391/ai.2017.12.4.09								WOS:000418011300009						
