PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Wang, JJ; Zhao, QH; Pang, Y; Li, YP; Yu, ZG; Wang, YS				Wang, Jianjian; Zhao, Qiaohua; Pang, Yong; Li, Yiping; Yu, Zhiguo; Wang, Yishu			Dynamic simulation of sediment resuspension and its effect on water quality in Lake Taihu, China	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												Quantitative studies on sediment release fluxes and their impact on water quality are important for water pollution control, ecological restoration, water safety, and human health. In this study, we conducted high-frequency, synchronous field observations of meteorology, hydrology, and water quality to determine the relationship between sediment release rate and wind speed in the central region of Lake Taihu. We combined these results with our previous findings from other regions to establish the temporal-spatial variation in sediment release patterns for this lake. We then calculated the annual total nitrogen (TN) and total phosphorus (TP) release fluxes. We constructed an environmental fluid dynamics code (EFDC) model; we then loaded the temporal-spatial variation parameters and simulated the effects on different TN and TP concentrations. Overall, the following results were observed: (1) the critical wind speed at which sediment was first suspended in the central region of the lake was 4 m/s, and the fitted curve of the sediment release rate and wind speed was r = 144.7x - 100 (R-2 = 0.851); and (2) the annual TN and TP release fluxes of Lake Taihu were approximately 3,086 and 740 tons, respectively. This research would provide a basis for decision-making regarding pollution control in this region.																	1606-9749					OCT	2017	17	5					1335	1346		10.2166/ws.2017.034								WOS:000417944300016						
J	Armanuos, AM; Ibrahim, MG; Mahmod, WE; Negm, A; Yoshimura, C; Takemura, J; Zidan, BA				Armanuos, Asaad M.; Ibrahim, Mona G.; Mahmod, Wael Elham; Negm, Abdelazim; Yoshimura, C.; Takemura, Jiro; Zidan, Bakenaz A.			Evaluation of the potential impact of Grand Ethiopian Renaissance Dam and pumping scenarios on groundwater level in the Nile Delta aquifer	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The main objective of this study is to evaluate the potential impact of Grand Ethiopian Renaissance Dam (GERD) and pumping scenarios on groundwater level by a three- dimensional groundwater model of the Nile Delta using MODFLOW software. The Nile Delta has highly intensive irrigation canal networks that share yearly about 35.5 km(3) of water. In this study, an integrated three- dimensional groundwater model is built considering the actual condition of the irrigation canals and their recharges of the Nile Delta aquifer. The model was calibrated for estimating the vertical and hydraulic conductivity. The model was run for three scenarios: (1) reduction of water depth in canals, (2) increasing pumping discharge from the aquifer and (3) combination between the first and second scenarios. Results reveal that the effect of increasing the pumping discharge on groundwater level in the Nile Delta is more significant than decreasing the water depth of the canals network due to the fact of the existence of the upper clay layer which reduces the amount of water penetrating and reaching the groundwater in the aquifer. The last scenario presents the worst case as the average drawdown reached 1.26 m, 1.7 m and 1.35 m in the western, central and eastern parts of the Nile Delta respectively. The study results should be taken in account for studying the saltwater intrusion and climate change impacts on the Nile Delta region.					Ibrahim, Mona/0000-0002-9918-4406												1606-9749					OCT	2017	17	5					1356	1367		10.2166/ws.2017.037								WOS:000417944300018						
J	Baksh, HM; Dauda, TO; Anuar, MSS; Karimullah, K				Baksh, Hafiz M.; Dauda, Taofik O.; Anuar, Shahrul M. S.; Karimullah, K.			Statistical assessment of water quality of a Ramsar site wetland	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												This study was conducted to evaluate the wetland water quality (WWQ) over a period of 3 years and establish relationships between these qualities using Ramsar site Uchali Wetland, Pakistan (32 degrees 33'N, 72 degrees 01'E). WWQ data obtained were subjected to summary statistics, generalized linear model (glm), correlation, covariance and cluster analysis. The glm of the monthly mean water indices showed that the mean returned for pH (2.57) was not significant while means for others were significant (p< 0.05). The correlation analysis of the WWQ indices indicated that 56% of the pairing indices were inversely correlated while 44% were directly correlated and three piles of clusters of WWQ indices were distinct. The wetland water is not very safe for drinking but safe for other non- domestic uses since it contains fewer microbes and the water health model as arrived at in this study provides a management protocol for wetland water.					MOHD SAH, SHAHRUL ANUAR/0000-0003-0648-7318												1606-9749					OCT	2017	17	5					1400	1409		10.2166/ws.2017.041								WOS:000417944300022						
J	Chitsazan, M; Aghazadeh, N; Mirzaee, Y; Golestan, Y; Mosavi, S				Chitsazan, M.; Aghazadeh, N.; Mirzaee, Y.; Golestan, Y.; Mosavi, S.			Hydrochemical characteristics and quality assessment of urban groundwater in Urmia City, NW Iran	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The aim of this study was to evaluate the quality and hydrochemical characteristics of urban groundwater in Urmia City, northwest of Iran. In order, 59 groundwater samples were collected and analyzed for various anions and cations. Result shows that, mineral weathering, ion exchange and anthropogenic activity are the main hydrochemical processes controlling urban groundwater chemistry. The evaluation of groundwater geochemistry in the flow path beneath the urban area shows that, due to land use changes, the hydrochemical change occurs predominantly in electrical conductivity (EC), Cl- and NO3. The EC is increased in the direction of groundwater flow and in the last decade in industrial areas. According to the groundwater quality index values, most of the samples fit into the good quality class and samples with poor quality are located in the old residential, parks and agricultural areas of the city. The calculation of the irrigation water quality indices (Na%, sodium adsorption ratio, permeability index, residual sodium carbonate), and industrial water quality indices (Ryznar stability index, Langelier saturation index, Larson- Skold, Puckorius scaling index) indicated that the quality of water for irrigation purposes could be classified in the excellent to permissible categories. However, as for the industrial uses, the results also revealed that most of the samples could be classified in the aggressive and very aggressive categories.																	1606-9749					OCT	2017	17	5					1410	1425		10.2166/ws.2017.039								WOS:000417944300023						
J	Del Giacco, LJ; Drusiani, R; Lucentini, L; Murtas, S				Del Giacco, L. J.; Drusiani, R.; Lucentini, L.; Murtas, S.			Water as a weapon in ancient times: considerations of technical and ethical aspects	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												This paper addresses the issue of how water played a role in ancient conflicts, from the poisoning of water sources to flooding, to stop the advance of enemy armies. It deals with military actions quoted by several ancient Greek and Roman authors, who in some cases narrate these experiences first-hand. Although many abhorred such actions, they were considered tactical expedients to resort to, as cited by the war manuals of the time. The analysis starts from the 'manual' Strategemata of Sextus Julius Frontinus, in addition to other references left by historians and chroniclers of different periods. It continues with the evaluation of the impact of the intentional actions of water contamination described by the ancient authors, according to present toxicological and health knowledge.																	1606-9749					OCT	2017	17	5					1490	1498		10.2166/ws.2017.043								WOS:000417944300030						
J	Li, XJ; Cheng, ZW; Yu, QB; Bai, Y; Li, C				Li, Xuejiao; Cheng, Zhiwei; Yu, Qibing; Bai, Yun; Li, Chuan			Water-Quality Prediction Using Multimodal Support Vector Regression: Case Study of Jialing River, China	JOURNAL OF ENVIRONMENTAL ENGINEERING												Accurate water quality prediction can support the early warning of water pollution in water resource management. However, it remains challenging because of hydrological uncertainties in the single scale. A multimodal water quality prediction model based on ensemble empirical mode decomposition (EEMD) and support vector regression (SVR) is proposed to address this problem. Based on the idea of decomposition and ensemble, dissolved oxygen (DO), one representation in water quality, is firstly decomposed into several intrinsic mode functions, which are then modeled by the SVR in each mode. According to the reconstruction theory of the EEMD, the subresults predicted by the SVR of each mode are summarized into the final results. The proposed model is evaluated by the weekly DO concentrations during 2014-2015 from one monitoring station of the Jialing River, China. A back propagation neural network and the standard SVR models are used for a comparison study. The results demonstrate that the addressed model, combining the mode representation capacity of the EEMD and the nonlinear mapping of the SVR, has the best prediction performance among the peer models. (C) 2017 American Society of Civil Engineers.					Bai, Yun/0000-0003-2710-7994												0733-9372	1943-7870				OCT	2017	143	10							04017070	10.1061/(ASCE)EE.1943-7870.0001272								WOS:000416639400008						
J	Greenway, M				Greenway, Margaret			Stormwater wetlands for the enhancement of environmental ecosystem services: case studies for two retrofit wetlands in Brisbane, Australia	JOURNAL OF CLEANER PRODUCTION												Constructed stormwater wetlands are examples of 'blue-green' ecological engineering in the urban environment providing a range of ecosystem services. A study was undertaken in Brisbane, Australia to examine the enhancement of environmental ecosystem services in 2 retrofit wetlands. Originally concrete drainage channels in existing residential catchments, a series of wetlands and ponds were created i.e. green infrastructure in a brownfield setting. Boardwalks, pathways and interpretive signage were incorporated into the design. Golden Pond wetland was only 0.2% of the catchment whereas Bridgewater Creek - Bowie's Flat wetland was 0.4% of the catchment. The larger 0.8 ha Bridgewater Creek wetland had an overflow bypass channel. Water quality (suspended solids and nutrients) and the diversity of aquatic macro invertebrates were monitored for 2-4 years after construction. During storm events suspended solids increased at Golden Pond due to resuspension from the high velocities in this small linear flow system. Resuspension was minimised at Bridgewater Creek due to the by-pass channel. During dry weather suspended solids in both wetlands increased due to resuspension from the activity of waterbirds. Both wetlands were effective in reducing nutrient concentrations especially NOx-N and PO4-P, attributed to biological uptake; but during dry periods NH4-N increased within the system. The concept of irreducible background concentrations in wetland systems is discussed. Open water and aquatic vegetation provided habitats for macroinvertebrates. Species richness increased by more than 50% in both stormwater wetlands, compared to the concrete drains. Wetland sizing and design are essential parameters for water quality improvement and biodiversity. (C) 2016 Elsevier Ltd. All rights reserved.																	0959-6526	1879-1786				OCT 1	2017	163			S			S91	S100		10.1016/j.jclepro.2015.12.081								WOS:000416300200009						
J	Li, WJ; Li, LJ; Qiu, GY				Li, Wenjiang; Li, Linjun; Qiu, Guoyu			Energy consumption and economic cost of typical wastewater treatment systems in Shenzhen, China	JOURNAL OF CLEANER PRODUCTION												Wastewater treatment, a great potential alternative to alleviate water shortage, has been attached more and more importance in China, and has been developing very fast. The quantity of wastewater treatment plants in China has increased up to 3272 in June 2013, and has a total handling capacity of 0.14 billion t/day. However, wastewater treatment requires to consuming a lot of energy, and even energy consumption is often the main operation cost of wastewater treatment systems. Thus, it is very necessary to explore energy consumption of wastewater treatment systems and its influential factors, and seek for some possible pathways to save energy and lower cost. In this paper, we investigated the average energy consumption per unit wastewater treatment in Shenzhen, and analyzed the effect of treatment capacity and treatment technology on the energy cost per unit of wastewater treatment. The results showed that the average energy consumption of wastewater treatment plants in Shenzhen was about 0.20 +/- 0.06 kWh/t, much less than those in some developed countries. This result may be related to the advanced wastewater treatment plants newly constructed and the low water quality requirements of wastewater treatment in Shenzhen. As the key to wastewater treatment, biochemical treatment sub-process consumed 50-70% of total energy cost in wastewater treatment. Secondly, the larger the treat capacity, the lower the energy cost per unit of wastewater treatment was. And the difference of treatment technologies can also significantly affect the energy consumption per unit of wastewater treatment. Finally, labor cost and electricity consumption respectively covered about 30.1% and 26.3% of total economic cost in the three typical wastewater treatment plants in original Shenzhen. Thus, upgrading treatment machines & equipment and improving management level are two effective alternatives to decrease energy consumption and lower total economic cost of wastewater treatment plants in Shenzhen and even China. (C) 2016 Elsevier Ltd. All rights reserved.																	0959-6526	1879-1786				OCT 1	2017	163			S			S374	S378		10.1016/j.jclepro.2015.12.109								WOS:000416300200037						
J	Perales-Momparler, S; Andres-Domenech, I; Hernandez-Crespo, C; Valles-Moran, F; Martin, M; Escuder-Bueno, I; Andreu, J				Perales-Momparler, Sara; Andres-Domenech, Ignacio; Hernandez-Crespo, Carmen; Valles-Moran, Francisco; Martin, Miguel; Escuder-Bueno, Ignacio; Andreu, Joaquin			The role of monitoring sustainable drainage systems for promoting transition towards regenerative urban built environments: a case study in the Valencian region, Spain	JOURNAL OF CLEANER PRODUCTION												Sustainable drainage systems are an alternative and holistic approach to conventional urban stormwater management that use and enhance natural processes to mimic pre-development hydrology, adding a number of well-recognized, although not so often quantified benefits. However, transitions towards regenerative urban built environments that widely incorporate sustainable drainage systems are "per se" innovative journeys that encounter barriers which include the limited evidence on the performance of these systems which, in many countries, are still unknown to professionals and decision makers. A further important barrier is the frequently poor interaction among stakeholders; key items such as sustainable drainage systems provide collective benefits which also demand collective efforts. With the aim of overcoming such innovation-driven barriers, six showcase projects (including rain gardens acting as infiltration basins, swales and a green roof) to demonstrate the feasibility and suitability of sustainable drainage systems were developed and/or retrofitted in two cities of the Valencian region of Spain as a part of an European project, and their performance was monitored for a year. The data acquired, after being fully analyzed and presented to a group of key regional stakeholders, is proving to be a valuable promoter of the desired transition (for instance in influencing the support to SuDS in recent regional legislation). This paper presents detailed data on how these urban ecological drainage infrastructure elements reduce runoff (peak flows and volumes) and improve its quality, contributing to the goal of healthier and livable cities. The data show that the pilots have good hydraulic performance under a typical Mediterranean climate and also provided water quality benefits. Furthermore, it shows how engagement can contribute to smarter governance in the sense of smoothing the difficulties faced by innovation when being presented, understood, and endorsed by professionals and decision-makers in the field of stormwater management. Finally, activities undertaken in the demonstration sites monitored, show how they have been drivers of innovation and transition towards a new stormwater paradigm in Spain, serving as a reference to other urban areas in the Mediterranean. (C) 2016 Elsevier Ltd. All rights reserved.					Andres-Domenech, Ignacio/0000-0003-4237-4863												0959-6526	1879-1786				OCT 1	2017	163			S			S113	S124		10.1016/j.jclepro.2016.05.153								WOS:000416300200011						
J	Kogo, A; Payne, SJ; Andrews, RC				Kogo, Aki; Payne, Sarah Jane; Andrews, Robert C.			Impact of Corrosion Control on Biofilm Development in Simulated Partial Lead Service Line Replacements	ENVIRONMENTAL ENGINEERING SCIENCE												Interaction of water quality, flow conditions, and the presence of lead and biofilm was examined in simulated partial lead service line replacement. Recirculating pipe loops were connected to individual 90-L reservoirs, and biofilm was collected from polycarbonate coupons. Three corrosion inhibitors, including sodium orthophosphate (OP) (1 mg-P/L), zinc orthophosphate (ZOP) (1 mg-P/L), or sodium silicate (10 mg/L), were used to treat Pb-Cu pipe loops. Controls included an "inhibitor-free,'' "galvanic free,'' and "lead-free'' with Pb-Cu, Pb-PVC, and PVC-PVC coupled pipe loops, respectively. Adenosine triphosphate (ATP) was used to measure energy production of living cells and as a proxy to assess biofilm growth. The two highest (significant) ATP counts were found in the OP (under stagnant conditions) and ZOP (under flow-through conditions). Sodium silicates generally produced lower ATP counts compared to the phosphate-based inhibitors in the flow-through condition, although these differences were not statistically significant. Significant positive correlation between presence of lead and biofilm (ATP) and presence of copper and biofilm (ATP) were observed, although this observation does not imply a linear relationship. Biofilm was observed to act as a significant reservoir for lead with values ranging from 0.06 to 0.81 mu g Pb/cm(2) before chlorination to 0.04 to 0.21 mu g Pb/cm(2) postchlorination. This work highlights the potential for biofilm to act as a reservoir and subsequently as a source of lead release, and underscores the value of including biofilm evaluation when selecting corrosion inhibitors.																	1092-8758	1557-9018				OCT	2017	34	10					711	720		10.1089/ees.2016.0507								WOS:000412299000003						
J	Chica-Olmo, M; Peluso, F; Luque-Espinar, JA; Rodriguez-Galiano, V; Pardo-Iguzquiza, E; Chica-Rivas, L				Chica-Olmo, Mario; Peluso, Fabio; Luque-Espinar, Juan Antonio; Rodriguez-Galiano, Victor; Pardo-Iguzquiza, Eulogio; Chica-Rivas, Lucia			A methodology for assessing public health risk associated with groundwater nitrate contamination: a case study in an agricultural setting (southern Spain)	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH												Groundwater nitrate contamination from agriculture is of paramount environmental interest. A continuous consumption of polluted water as drinking water or for culinary purposes is by no means a minor hazard for people's health that must be studied. This research presents a new methodology for the spatial analysis of health risk rate from intake of nitratepolluted groundwater. The method is illustrated through its application to a water quality sampling campaign performed in the south of Spain in 2003. The probability risk model used by the US Environmental Protection Agency has been applied, considering a residential intake framework and three representative population age groups (10, 40 and 65 years). The method was based upon coupling Monte Carlo simulations and geostatistics, which allowed mapping of the health risk coefficient (RC). The maps obtained were interpreted in the framework of water resources management and user's health protection (municipalities). The results showed waterborne health risk caused by nitrate-polluted water is moderately low for the region. The observed risk was larger for the elderly and children, although no significant differences were found among the three age groups (RC average values of 95th percentile for age of 0.37, 0.33 and 0.37, respectively). Significant risk values of RC[ 1 were obtained for 10 % of the surface in the NW site of the study area, where the municipalities with the highest contamination thresholds are located (agricultural activity). Nitrate concentration and intake rate stood out as the main explanatory variables of the RC.					Rodriguez-Galiano, Victor F./0000-0002-5422-8305												0269-4042	1573-2983				OCT	2017	39	5					1117	1132		10.1007/s10653-016-9880-7								WOS:000413749200011	27681275					
J	Munyangane, P; Mouri, H; Kramers, J				Munyangane, Portia; Mouri, Hassina; Kramers, Jan			Assessment of some potential harmful trace elements (PHTEs) in the borehole water of Greater Giyani, Limpopo Province, South Africa: possible implications for human health	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH												( The present investigation was conducted in order to evaluate the occurrence and distribution patterns of some potentially harmful trace elements in the borehole water of the Greater Giyani area, Limpopo, South Africa, and their possible implications on human health. Twenty-nine borehole water samples were collected in the dry season (July/August 2012) and another 27 samples from the same localities in the wet season (March 2013) from the study area. The samples were analysed for trace elements arsenic (As), cadmium(Cd), chromium(Cr), selenium (Se), and lead (Pb) using the inductively coupled plasma mass spectrometry technique. The average concentrations of As, Cd, Cr, Se, and Pb were 11.3, 0.3, 33.1, 7.1, and 6.0 lg/L in the dry season and 11.0, 0.3, 28.3, 4.2, and 6.6 mu lg/L in the wet season, respectively. There was evidence of seasonal fluctuations in concentrations of all analysed elements except for As, though Cd and Pb displayed low concentrations (<0.2 and <6.0 mu g/L, respectively) in almost all sampled boreholes. Se and Cr concentrations slightly exceed the South African National Standard permissible limits for safe drinking water in few boreholes. A total of four boreholes exceeded the water quality guideline for As with two of these boreholes containing five times more As than the prescribed limit. The spatial distribution patterns of elevated As closely correlate with the underlying geology. The findings of this investigation have important implications for human health of the communities drinking from the affected boreholes.																	0269-4042	1573-2983				OCT	2017	39	5					1201	1219		10.1007/s10653-016-9887-0								WOS:000413749200017	27744552					
J	Saha, S; Basu, H; Singhal, RK; Pimple, MV				Saha, Sudeshna; Basu, Hirakendu; Singhal, Rakesh Kumar; Pimple, Mehzabin Vivek			Titania coated silica microsphere functionalized with potassium ferrocyanide impregnated in calcium alginate for efficient removal of Cs from aquatic environment	JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING												In this study, a novel composite material was synthesized by impregnating titania coated silica microsphere functionalized with potassium ferrocyanide in calcium alginate for highly efficient uptake of Cs isotopes from aquatic environment. In order to enhance the stability of silica microsphere, titania was coated over silica microsphere by using sol-gel process. To enhance the exchange capacity of titania coated silica microsphere for Cs, it was functionalized with potassium ferrocyanide. The whole assembly was impregnated in calcium alginate in order to remove the Cs134+137 from potable water without altering drinking water quality parameters. Experiments were conducted by spiking the groundwater and seawater in the concentration range of 1000-50,000 BqL(-1.) Removal efficiency of more than 99% and 97% were observed in case fresh water and marine environment respectively. Sorption capacity of the material was evaluated by using stable Cs. Maximum sorption of Cs was seen at the pH range 7.5-8.5 and the equilibrium time required for the removal of Cs was 24 h. Kinetic models and adsorption isotherm equations (Langmuir & Freundlich) were used to fit the experiment data for describing the sorption process. The maximum sorption capacity of the beads is 23.55 mg g(-1) in case of stable Cs and the sorption follows the Langmuir isotherm. From the kinetic study it was observed that the reaction is following the pseudo first order kinetic equation.																	2213-3437					OCT	2017	5	5					5187	5195		10.1016/j.jece.2017.09.056								WOS:000414041300110						
J	Bauwe, A; Tiedemann, S; Kahle, P; Lennartz, B				Bauwe, Andreas; Tiedemann, Sara; Kahle, Petra; Lennartz, Bernd			Does the Temporal Resolution of Precipitation Input Influence the Simulated Hydrological Components Employing the SWAT Model?	JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION												This study aimed to evaluate the influence of sub-daily precipitation time steps on model performance and hydrological components by applying the Green and Ampt infiltration method using the Soil and Water Assessment Tool (SWAT). Precipitation was measured at a resolution of 0.1mm and aggregated to 5-, 15-, 30-, and 60-min time steps. Daily discharge data over a 10-year period were used to calibrate and validate the model. Following a global sensitivity analysis, relevant parameters were optimized through an automatic calibration procedure using SWAT-CUP for each time step. Daily performance statistics were almost equal among all four time steps (NSE approximate to 0.47). Discharge mainly consisted of groundwater flow (55%) and tile flow (42%), in reasonable proportions for the investigated catchment. In conclusion, model outputs were almost identical, showing simulations responded nearly independently of the chosen precipitation time step. This held true for (1) the selection of sensitive parameters, (2) performance statistics, (3) the shape of the hydrographs, and (4) flow components. However, a scenario analysis revealed that the precipitation time step becomes important when saturated hydraulic conductivities are low and curve numbers are high. The study suggests that there is no need in using precipitation time steps <1h for lowland catchments dominated by soils with a low surface runoff potential if daily flow values are being considered. Editor's note: This paper is part of the featured series on SWAT Applications for Emerging Hydrologic and Water Quality Challenges. See the February 2017 issue for the introduction and background to the series.																	1093-474X	1752-1688				OCT	2017	53	5					997	1007		10.1111/1752-1688.12560								WOS:000412132000003						
J	Hawley, RJ; Goodrich, JA; Korth, NL; Rust, CJ; Fet, EV; Frye, C; MacMannis, KR; Wooten, MS; Jacobs, M; Sinha, R				Hawley, Robert J.; Goodrich, James A.; Korth, Nora L.; Rust, Christopher J.; Fet, Elizabeth V.; Frye, Craig; MacMannis, Katherine R.; Wooten, Matthew S.; Jacobs, Mark; Sinha, Rajib			Detention Outlet Retrofit Improves the Functionality of Existing Detention Basins by Reducing Erosive Flows in Receiving Channels	JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION												By discharging excess stormwater at rates that more frequently exceed the critical flow for stream erosion, conventional detention basins often contribute to increased channel instability in urban and suburban systems that can be detrimental to aquatic habitat and water quality, as well as adjacent property and infrastructure. However, these ubiquitous assets, valued at approximately $600,000 per km(2) in a representative suburban watershed, are ideal candidates to aid in reversing such cycles of channel degradation because improving their functionality would not necessarily require property acquisition or heavy construction. The objective of this research was to develop a simple, cost-effective device that could be installed in detention basin outlets to reduce the erosive power of the relatively frequent storm events (similar to < two-year recurrence) and provide a passive bypass to maintain flood control performance during infrequent storms (such as the 100-year recurrence). Results from a pilot installation show that the Detain H2O device reduced the cumulative sediment transport capacity of the preretrofit condition by greater than 40%, and contributed to reduced flashiness and prolonged baseflows in receiving streams. When scaling the strategy across a watershed, these results suggest that potential gains in water quality and stream channel stability could be achieved at costs that are orders of magnitude less than comparable benefits from newly constructed stormwater control measures.																	1093-474X	1752-1688				OCT	2017	53	5					1032	1047		10.1111/1752-1688.12548								WOS:000412132000005						
J	Sparkman, SA; Hogan, DM; Hopkins, KG; Loperfido, JV				Sparkman, Stephanie A.; Hogan, Dianna M.; Hopkins, Kristina G.; Loperfido, J. V.			Modeling Watershed-Scale Impacts of Stormwater Management with Traditional versus Low Impact Development Design	JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION												Stormwater runoff and associated pollutants from urban areas in the greater Chesapeake Bay Watershed (CBW) impair local streams and downstream ecosystems, despite urbanized land comprising only 7% of the CBW area. More recently, stormwater best management practices (BMPs) have been implemented in a low impact development (LID) manner to treat stormwater runoff closer to its source. This approach included the development of a novel BMP model to compare traditional and LID design, pioneering the use of comprehensively digitized storm sewer infrastructure and BMP design connectivity with spatial patterns in a geographic information system at the watershed scale. The goal was to compare total watershed pollutant removal efficiency in two study watersheds with differing spatial patterns of BMP design (traditional and LID), by quantifying the improved water quality benefit of LID BMP design. An estimate of uncertainty was included in the modeling framework by using ranges for BMP pollutant removal efficiencies that were based on the literature. Our model, using Monte Carlo analysis, predicted that the LID watershed removed approximately 78kg more nitrogen, 3kg more phosphorus, and 1,592kg more sediment per square kilometer as compared with the traditional watershed on an annual basis. Our research provides planners a valuable model to prioritize watersheds for BMP design based on model results or in optimizing BMP selection.																	1093-474X	1752-1688				OCT	2017	53	5					1081	1094		10.1111/1752-1688.12559								WOS:000412132000008						
J	Jones, AS; Aanderud, ZT; Horsburgh, JS; Eiriksson, DP; Dastrup, D; Cox, C; Jones, SB; Bowling, DR; Carlisle, J; Carling, GT; Baker, MA				Jones, Amber Spackman; Aanderud, Zachary T.; Horsburgh, Jeffery S.; Eiriksson, David P.; Dastrup, Dylan; Cox, Christopher; Jones, Scott B.; Bowling, David R.; Carlisle, Jonathan; Carling, Gregory T.; Baker, Michelle A.			Designing and Implementing a Network for Sensing Water Quality and Hydrology across Mountain to Urban Transitions	JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION												Water resources are increasingly impacted by growing human populations, land use, and climate changes, and complex interactions among biophysical processes. In an effort to better understand these factors in semiarid northern Utah, United States, we created a real-time observatory consisting of sensors deployed at aquatic and terrestrial stations to monitor water quality, water inputs, and outputs along mountain to urban gradients. The Gradients Along Mountain to Urban Transitions (GAMUT) monitoring network spans three watersheds with similar climates and streams fed by mountain winter-derived precipitation, but that differ in urbanization level, land use, and biophysical characteristics. The aquatic monitoring stations in the GAMUT network include sensors to measure chemical (dissolved oxygen, specific conductance, pH, nitrate, and dissolved organic matter), physical (stage, temperature, and turbidity), and biological components (chlorophyll-a and phycocyanin). We present the logistics of designing, implementing, and maintaining the network; quality assurance and control of numerous, large datasets; and data acquisition, dissemination, and visualization. Data from GAMUT reveal spatial differences in water quality due to urbanization and built infrastructure; capture rapid temporal changes in water quality due to anthropogenic activity; and identify changes in biological structure, each of which are demonstrated via case study datasets.																	1093-474X	1752-1688				OCT	2017	53	5					1095	1120		10.1111/1752-1688.12557								WOS:000412132000009						
J	Nelson, AM; Moriasi, DN; Talebizadeh, M; Steiner, JL; Confesor, RB; Gowda, PH; Starks, PJ; Tadesse, H				Nelson, Amanda M.; Moriasi, Daniel N.; Talebizadeh, Mansour; Steiner, Jean L.; Confesor, Remegio B.; Gowda, Prasanna H.; Starks, Patrick J.; Tadesse, Haile			Impact of Length of Dataset on Streamflow Calibration Parameters and Performance of APEX Model	JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION												Due to resource constraints, long-term monitoring data for calibration and validation of hydrologic and water quality models are rare. As a result, most models are calibrated and, if possible, validated using limited measured data. However, little research has been done to determine the impact of length of available calibration data on model parameterization and performance. The main objective of this study was to evaluate the impact of length of calibration data (LCD) on parameterization and performance of the Agricultural Policy Environmental eXtender model for predicting daily, monthly, and annual streamflow. Long-term (1984-2015) measured daily streamflow data from Rock Creek watershed, an agricultural watershed in northern Ohio, were used for this study. Data were divided into five Short (5-year), two Medium (15-year), and one Long (25-year) streamflow calibration data scenarios. All LCD scenarios were calibrated and validated at three time steps: daily, monthly, and annual. Results showed LCD affected the ability of the model to accurately capture temporal variability in simulated streamflow. However, overall average streamflow, water budgets, and crop yields were simulated reasonably well for all LCD scenarios.																	1093-474X	1752-1688				OCT	2017	53	5					1164	1177		10.1111/1752-1688.12564								WOS:000412132000013						
J	Stephenson, K; Shabman, L				Stephenson, Kurt; Shabman, Leonard			Where Did the Agricultural Nonpoint Source Trades Go? Lessons from Virginia Water Quality Trading Programs	JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION												Governmental agencies, nongovernmental organizations, and agricultural organizations promote water quality trading programs as an innovative policy to engage agricultural producers in conservation activities. Cost analyses suggest regulated sources can reduce compliance costs by purchasing agricultural nonpoint source credits. Yet, such point-nonpoint trades are rare. This article assesses the demand for agricultural nonpoint sources in well-developed nutrient trading programs in Virginia for industrial and municipal wastewater treatment plants, municipal stormwater programs, and land developers. Evidence suggests nutrient trading programs in Virginia will not stimulate investments in pollutant reduction practices on working agricultural lands. The lack of demand for agricultural nonpoint source credits can be attributed to a substantial degree to the design features and incentives present in multiple overlapping regulatory programs. The legal setting that dampens regulated source demand for nonpoint source credits in Virginia is broadly representative of conditions found elsewhere in the United States.																	1093-474X	1752-1688				OCT	2017	53	5					1178	1194		10.1111/1752-1688.12565								WOS:000412132000014						
