PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Spyra, A; Kubicka, J; Strzelec, M				Spyra, Aneta; Kubicka, Justyna; Strzelec, Malgorzata			THE USE OF BIOLOGICAL INDICES FOR THE ASSESSMENT OF THE RIVER QUALITY (RUDA RIVER, POLAND)	ECOLOGICAL CHEMISTRY AND ENGINEERING S-CHEMIA I INZYNIERIA EKOLOGICZNA S												Recognition of the deteriorating conditions of rivers worldwide has called for increased efforts to improve the ecological quality of impacted river systems. This is particularly important in areas that have suffered from a significant impact of human pressure on the ecological status of water. Field studies were conducted in the Ruda River in an area that had undergone anthropogenic disturbances. The objectives of our survey were to test the biological metrics based on benthic macroinvertebrates at four study sites. Spring and autumn surveys of benthic invertebrates indicated that based on the BMWP and BMWP(PL) indices, water quality was higher in comparison with the value of Multimetric index at all of the sites that were studied. Our results revealed that the water quality was higher at the study sites that are located above the dam reservoir based on both the chemical and biological parameters. This study also indicated that both spring and autumn constitute appropriate periods for carrying out monitoring studies. The values of multimeric index indicated the same water quality ( except for site 1) in both sampling periods. Anthropogenic transformations of a riverbed influence the flora and fauna and affect the ecological status of rivers.																	1898-6196					JUN	2017	24	2					285	298		10.1515/eces-2017-0020								WOS:000410753700009						
J	Al-Wazzan, Y; Ahmed, M; Al-Tabtabaei, M; Al-Mesri, A				Al-Wazzan, Y.; Ahmed, M.; Al-Tabtabaei, M.; Al-Mesri, A.			Decanter system as mechanical treatment for enhancing seawater feed quality at Sabiya power generation and water desalination plant	DESALINATION AND WATER TREATMENT												Long-term performance of power generation and water desalination equipment depends on proper seawater quality. At Sabiya power generation and water desalination plant (SPDP), the seawater quality is very high in turbidity because of high content of silt and sand. Currently, the quality of seawater at SPDP is causing some inconvenience to the operation and maintenance of the station's equipment. This paper is aimed at assessing the viability of enhancing seawater quality for thermal and membrane desalination processes at SPDP using the pilot-scale decanter centrifuge unit as mechanical treatment. This unit has the potential to substantially lower the silt and sand concentration to an acceptable level, allowing the use of seawater safely as feed for membrane and thermal desalination units, as well as for power generation equipment. The experimental results indicated that the decanter centrifuge system is a viable mechanical process for improving the quality of the SPDP seawater feed. The system was able to treat 100% of seawater feed, with a 99.6% availability. The separated silt and sand by the decanter centrifuge unit is coming out as a fine dry powder from the solid side compartment, which can be collected and transferred out of the SPDP station. In addition, the results showed that as flow increases, the power consumption decreases, which give an indication that the power consumption for treating seawater utilizing decanter centrifuge with a bigger capacity will be in an acceptable range.																	1944-3994	1944-3986				JUN	2017	80						53	60		10.5004/dwt.2017.20928								WOS:000410672300006						
J	Lahdhiri, A; Sid, S; Lesage, G; Heran, M				Lahdhiri, A.; Sid, S.; Lesage, G.; Heran, M.			Impact of decreasing COD/N ratio on nitrogen removal and fouling in a membrane bioreactor for urban wastewater treatment	DESALINATION AND WATER TREATMENT												This research focused on the identification of the minimum COD/N ratio needed for the complete two-step denitrification process. Thus, to quantify the role of low COD/N ratios on nitrification and denitrification rates and on biological suspension filterability, experiments were carried out on a laboratory-scale membrane bioreactor (MBR) with a nitrogen loading rate of 0.16 kg N m(-3) d(-1). The investigation was comprised of two COD/N ratios, 3.5 and 5, and two sludge retention times (SRTs), 40 and 60 d. The best nitrogen removal performances were obtained when working with a COD/N ratio of 5 and a SRT of 60 d; nitrification and denitrification were achieved with total nitrogen removal reaching 82%. Experimental results appeared in good agreement with activated sludge model no. 1 (ASM1) predictions. Nevertheless, the minimum COD/N according to ASM1 was found close to 6.3, underlining that the hydrolysis phenomenon was underestimated when working at high sludge retention. The MBR performances confirm that operation at low organic loading rates is a promising strategy for decreasing energy requirements, without hampering water quality (nitrogen removal). More specifically, it allowed a significant reduction of oxygen requirements for carbon biodegradation and lower suspended solids in the bioreactor even at high SRT, allowing easier control of membrane fouling.																	1944-3994	1944-3986				JUN	2017	80						121	132		10.5004/dwt.2017.21009								WOS:000410672300014						
J	Alkan, U; Topac, BS; Denizli, N				Alkan, Ufuk; Topac, Burcu Sengul; Denizli, Nesrin			Efficiencies of solar light, solar/H2O2 and solar photo-Fenton processes for disinfection of turbid wastewaters	DESALINATION AND WATER TREATMENT												The effect of turbidity on wastewater disinfection by solar light, solar/H2O2 and solar photo-Fenton processes was investigated. The current work focused mainly on the enhancement of disinfection efficiency of turbid wastewaters by the application of solar-based advanced oxidation processes. Inactivation of Escherichia coli and Bacillus subtilis spores were evaluated in domestic wastewater at different turbidity levels. In total, 50 and 30 mg/L of hydrogen peroxide concentrations were used for solar/H2O2 and solar photo-Fenton processes, respectively. Results showed that E. coli removal by solar light process decreased significantly from a maximum of 4.24-log to a minimum of 1.38-log with increasing turbidity levels of 0.2, 30 and 150 nephelometric turbidity unit. However, with the application of solar/H2O2 and solar photo-Fenton processes, disinfection efficiencies increased and substantially higher E. coli removals were obtained. The synergistic effect of solar light and hydroxyl radicals overcame the adverse effect of turbidity. Inactivation levels of B. subtilis spores did not change significantly by the application of solar-based advanced oxidation processes. The best E. coli inactivation level in turbid wastewaters was achieved with solar photo-Fenton process.																	1944-3994	1944-3986				JUN	2017	80						149	155		10.5004/dwt.2017.21003								WOS:000410672300017						
J	Kedir, AJ; Vohra, MS				Kedir, A. J.; Vohra, M. S.			Recent developments in aqueous phase bromate (BrO3-) species treatment using adsorption, reduction, and ion-exchange processes	DESALINATION AND WATER TREATMENT												Recently, bromate (BrO3-) presence in the drinking water sources and its health-related concerns (e.g., carcinogenic) has initiated a lot of attention both within the regulatory bodies across the globe (such as WHO, US EPA, EU, etc.) and also within the scholarly community that look for efficient bromate removal techniques to meet the desired bromate water quality standards. Bromate species is typically formed during disinfection-ozonation of bromide containing water. Considering its carcinogenic and mutagenic threat toward human health, several recent research studies have investigated different processes for efficient bromate removal from the aqueous phase under a varying set of conditions and also report the optimum process variables. In this review paper, we have presented and summarized findings from the respective recent work on bromate removal techniques and have also discussed the effect of various process variables on bromate removal efficiency. The adsorption process is noted to be the most common and widely studied technique. Some of the adsorbent materials used included activated carbon, both unmodified and modified. The respective adsorbent samples are noted to have varying specific surface area, pore size, and surface morphology. In most studies, the effect of pH, initial bromate concentration, contact time, temperature, adsorbent dose, mixing speed, and coexisting ions was investigated to get optimum bromate removal. The adsorption equilibria and kinetics were mainly predicted by Langmuir/Freundlich isotherms and pseudo-second-order models, respectively. Also, the Donnan dialysis and electrodialysis ion-exchange processes removed bromate ions to acceptable concentrations. Bromate reduction can also be achieved using advanced reduction processes where ultraviolet light has been used as an activating agent and mainly sulfite as the reducing agent. Furthermore, chemical reduction, electrochemical reduction, and bio-reduction-based bromate removal processes are also discussed. The reduction-based processes indicated the formation of different reduced species including bromine. The ferrous-based reduction processes are noted to be very effective and several variations of ferrous-based technologies including adsorption and reduction processes are presented and discussed. In summary, this review work indicates a very positive development in the respective area of study, that is, bromate removal from the concerned aqueous streams, and hopefully will also serve as a focal point for further scientific innovations and endeavour for a better human health.																	1944-3994	1944-3986				JUN	2017	80						255	267		10.5004/dwt.2017.20893								WOS:000410672300028						
J	Lawani, RAN; Kelome, NC; Tchibozo, MAD; Hounkpe, J				Lawani, Rebecca Annick Nireti; Kelome, Nelly Carine; Agassounon Djikpo Tchibozo, Micheline; Hounkpe, Jechonias			CHARACTERIZATION OF FARMERS' CROPPING SYSTEMS IN THREE DISTRICTS (BONOU, OUINHI, ZAGNANADO) OF BENIN REPUBLIC	JOURNAL OF EXPERIMENTAL BIOLOGY AND AGRICULTURAL SCIENCES												Objective of this study was to underst and farmer's management practices related to water quality and sanitary issue in order to assess the risks of these practices especially in the Upper Oueme Delta. All the data related to this investigation were collected by field observations, interviews, surveys of farming households and focus groups. The surveys were conducted with 387 farmers belongs to three districts of southern Benin (Bonou, Ouinhi, and Zagnanado). Results of study revealed that 97.48%, 57.78%, 76% of farmers respectively of the Bonou, Ouinhi, and Zagnanado districts grow food crops. Among these, 2.53%, 42.22% and 24% cultivate cash crops such as cotton and oil palm. According to survey results, soil conservation and tillage practices are widely pract iced. Further, crops rotation and fallow are widely pract iced in all studied districts and 84.84% of the surveyed farmers use chemical pesticides to maximize crop yields. Among these, only 2.32% farmers used aqueous extracts of Azaradichta indica leaves for protecting crops against pests. The sources of the environmental risk are the type of chemical product on pesticide used, its toxicity, the parallel circuits of provisioning of pesticides, and the lack of use of protect ion clothes for spraying these products. This pract ice allowed ground and water pollution and leads to public health matter. A promotion of good pract ices is essential for a durable exploitation of the natural resources of the Upper Delta of Oueme area.				Editor, Managing/R-8597-2016													2320-8694					JUN	2017	5	3					321	331		10.18006/2017.5(3).321.331								WOS:000411154100008						
J	Rahim, A; Abbas, G; Ferrando, S; Gallus, L; Ghaffar, A				Rahim, Abdur; Abbas, Ghulam; Ferrando, Sara; Gallus, Lorenzo; Ghaffar, Abdul			Assessment of Growth Performance and Meat Quality of Black Fin Sea Bream, Acanthopagrus berda (Forsskal, 1775) Reared in Brackish Water Ponds: A Preliminary Investigation	PAKISTAN JOURNAL OF ZOOLOGY												In the present study, growth potential of juvenile black fin sea bream, Acanthopagrus berda was examined in brackish water ponds. Fish were stocked @ 1500 individuals per pond (2 treated and 2 control) of approximate dimensions, 13.72 m x 10.97 m x 1.52 m (229 m(3)). In treated ponds, fish were fed with artificial diet (protein 42%, lipid 20% and energy 25.2 kJ g(-1)) for 120 days in three equal meals. On the other hand, control ponds remained without additives. During the whole study period, water quality parameters of the experimental ponds remained as salinity (15 parts per thousand-20 parts per thousand), dissolved oxygen (5.6 to 7.5ml/1), temperature (25 degrees C to 28 degrees C). p(H) (7.6-7.8), ammonia (NH4-N) and 'nitrites (NO2-N) less than (0.001mg/1), Secchi's disc visibility (8 cm to 46 cm). Higher percent weight gain (2665 g), specific growth rate (2.76 +/- 0.5 % day(-1)), best feed conversion ratio (0.14), condition factor (4.1), viscerosomatic index (7.1), hepatosomatic index (1.4) were significantly (P < 0.05) higher of fish treated with the artificial diet as compared to those in control ponds. Length-weight relationships of the juveniles showed significant (P < 0.0 I) growth and condition factor associated to feed application in treated ponds. Body composition of the fish was not significantly (P > 0.05) different in both the treatments, though protein and lipid contents of fish in treated ponds were greater than that of control ponds. The moister content of liver, muscle, viscera and whole body were not significantly different in control and treated ponds. These results concluded that feed including 42% protein and 20% lipid are best for culture of black-fin sea bream A. berda (body weight 8.5 to 235 g) in brackish water earthen ponds.																	0030-9923					JUN	2017	49	3					869	876		10.17582/journal.pjz/2017.49.3.869.876								WOS:000409565700015						
J	Malik, A; Abbas, G; Kalhoro, H; Kalhoro, IB; Shah, SSA; Kalhoro, H				Malik, Abdul; Abbas, Ghulam; Kalhoro, Hameeda; Kalhoro, Illahi Bux; Shah, Syed Sajjad A.; Kalhoro, Halima			Optimum Salinity Level for Seed Production and Survival of Red Tilapia (Hybrid) in Concrete Tanks	PAKISTAN JOURNAL OF ZOOLOGY												This study was conducted to examine the effects of varying salinity levels (0%0-30%0 with 5% increment) on breeding of red tilapia. Brood fish were stocked in hapa nets suspended in cemented rectangular tanks (1187x4 feet). Three females (mean weight 145 g) and one male (140 g) were kept per tank with 2 replications. They were fed with commercial floating pellets having 35% crude protein at 2% body weight twice a day for 60 days and eggs were collected weekly. Results showed that fertilized eggs were found to be greater in number at low salinity level as compared to higher salinity level. Survival of fry ranged from 1058 to 1100 at salinity level of 0%0 20% with 5% increment, after which fry number decreased significantly (P<0.05). The fertilized eggs did not differ for the fish at salinity of 0%0 20%, but decreased significantly when salinity levels were increased above 25%(0). Water quality parameters remained as temperature (28.1 +/- 0.2 degrees C), dissolved oxygen (6.10 +/- 0.1 ml/1), pH (6.6 +/- 0.1 ml/1) and ammonia (0.02 +/- 0.004 ml/1) throughout the study period. Taking into consideration the number of fertilized eggs and survival of fry data attained in the present study, a salinity level of 20% is suggested for red tilapia breeding in concrete tanks.																	0030-9923					JUN	2017	49	3					1049	1056		10.17582/journal.pjz/2017.49.3.1049.1056								WOS:000409565700038						
J	Fang, QX; Ma, LW; Ahuja, LR; Trout, TJ; Malone, RW; Zhang, HH; Gui, DW; Yu, Q				Fang, Quanxiao; Ma, Liwang; Ahuja, Lajpat Rai; Trout, Thomas James; Malone, Robert Wayne; Zhang, Huihui; Gui, Dongwei; Yu, Qiang			Long-term simulation of growth stage-based irrigation scheduling in maize under various water constraints in Colorado, USA	FRONTIERS OF AGRICULTURAL SCIENCE AND ENGINEERING												Due to varying crop responses to water stress at different growth stages, scheduling irrigation is a challenge for farmers, especially when water availability varies on a monthly, seasonal and yearly basis. The objective of this study was to optimize irrigation between the vegetative (V) and reproductive (R) phases of maize under different available water levels in Colorado. Longterm (1992-2013) scenarios simulated with the calibrated Root Zone Water Quality Model were designed to meet 40%-100% of crop evapotranspiration (ET) requirements at V and R phases, subject to seasonal water availabilities (300, 400, 500 mm, and no water limit), with and without monthly limits (total of 112 scenarios). The most suitable irrigation between Vand R phases of maize was identified as 60/100, 80/100, and 100/100 of crop ET requirement for the 300, 400, 500 mm water available, respectively, based on the simulations from 1992 to 2013. When a monthly water limit was imposed, the corresponding suitable irrigation targets between V and R stages were 60/100, 100/100, and 100/100 of crop ET requirement for the above three seasonal water availabilities, respectively. Irrigation targets for producing higher crop yield with reduced risk of poor yield were discussed for projected five-year water availabilities.																	2095-7505	2095-977X				JUN	2017	4	2					172	184		10.15302/J-FASE-2017139								WOS:000410755300007						
J	Teplicky, T; Danisova, M; Valica, M; Chorvat, D; Chorvatova, AM				Teplicky, Tibor; Danisova, Miroslava; Valica, Martin; Chorvat, Dusan, Jr.; Chorvatova, Alzbeta Marcek			FLUORESCENCE PROPERTIES OF CHLORELLA SP. ALGAE	ADVANCES IN ELECTRICAL AND ELECTRONIC ENGINEERING												Water quality and its fast and reliable monitoring is the challenge of the future. Design of appropriate biosensors that would be capable of non-invasive identification of water pollution is an important prerequisite for such challenge. Chlorophylls are pigments, naturally presented in all plants that absorb light. The main forms of chlorophyll in algae are chlorophyll a and chlorophyll b, other pigments include xantophylls and beta-carotenes. Our aim was to characterize endogenous fluorescence of the Chlorella sp. algae, present naturally in drinking water. We recorded spatial, spectral and lifetime fluorescence distribution in the native algae. We noted that the fluorescence was evenly distributed in the algae cytosol, but lacked in the nucleus and reached maximum at 680-690 nm. Fluorescence decay of chlorella sp. was double-exponential, and clearly shorter than that of its isolated pigments. For the first time, fluorescence lifetime image of the algae is presented. Study of the fluorescence properties of algae is aimed at the improvement of water supply contamination detection and cleaning.																	1336-1376	1804-3119				JUN	2017	15	2					352	357		10.15598/aeee.v15i2.2015								WOS:000409044400028						
J	Szlapa, M; Hachaj, PS; Krylow, M; Szalinska, E				Szlapa, Monika; Hachaj, Pawel S.; Krylow, Malgorzata; Szalinska, Ewa			Release of nitrogen and phosphorus from bottom sediments of the Dobczyce Reservoir due to dynamic changes in the backwater region	PRZEMYSL CHEMICZNY												Bottom sediments from backwater area of a dam reservoir at Dobczyce (Southern Poland) were sampled and analyzed for N and P to study the impact of flow changes on water quality. Both N and P were released mainly in the form of suspended and only slightly in a dissolved forms. Local concn. of the elements studied grew rapidly when the upper sediment layer got disturbed.					Szalinska, Ewa/0000-0002-5483-193X												0033-2496					JUN	2017	96	6					1386	1389		10.15199/62.2017.6.35								WOS:000409161400055						
