PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Zhang, J; Fu, YC; Shi, WL; Guo, WX				Zhang, Jian; Fu, Yi-Cheng; Shi, Wan-Li; Guo, Wen-Xian			A method for estimating watershed restoration feasibility under different treatment levels	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The restoration of watershed health can be influenced by ecological, technical and socio-economic factors. The paper presents a conceptual framework and typology to assess watershed ecological restoration based on the properties and processes of sustainable watershed development. According to multiple life stages, habitat properties and existing legal frameworks and applicable valuation approaches, the bio-indicator that integrates natural, political and socio-economic dimensions is proposed. With existing assessment results and official web-pages as references, evaluation systems concerning human impacts on aquatic systems are set forth. Suitable aquatic bio-indicators can standardize the monitoring methodology with respect to water quality, organic pollutants and pesticides, generation time, migration ability, saprobic status, taxonomic composition and diversity. A large number of fish-based indexes have been developed to monitor and manage river ecosystems. Biophysical and statistical models are being used to identify influential stream variables that correlate with macroinvertebrate indices. A probabilistic fuzzy hybrid model to assess river water quality is proposed. The method and process of ecological risk assessment are provided based on adaptive management principles. The environmental sustainability index (ESI) is used to estimate the degree of environmental restoration sustainability with the emergy triangle as a reference.																	1606-9749					OCT	2017	17	5					1232	1240		10.2166/ws.2017.017								WOS:000417944300005						
J	Kamei-Ishikawa, N; Segawa, N; Yamazaki, D; Ito, A; Umita, T				Kamei-Ishikawa, Nao; Segawa, Nami; Yamazaki, Daisuke; Ito, Ayumi; Umita, Teruyuki			Arsenic removal from arsenic-contaminated water by biological arsenite oxidation and chemical ferrous iron oxidation using a down-flow hanging sponge reactor	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The down-flow hanging sponge (DHS) reactor was used for continuous As removal treatment of As-contaminated water. The treatment scheme was: (1) As(III) in contaminated water is oxidized by arsenite-oxidizing bacteria fixed in the sponges in the reactor; (2) Fe(II) naturally existing in the water is oxidized by dissolved oxygen; (3) Fe(III) is precipitated as iron hydroxide and As(V) is co-precipitated with the iron hydroxide; and finally (4) the co-precipitates are fixed in the sponges. This system could remove As from As-contaminated water on a small scale and at low cost. The results showed that, after using the DHS reactor, As and Fe concentrations in the treated water were lower than water quality standards for drinking water when Fe(II) concentration in the influent was lower than 10 mg/L and the Fe/As ratio was higher than 6.67-8.42, with dependence on the Fe concentration. Additionally, even if Fe concentration is higher than 10 mg/L, the treatment system is still applicable if the pH of the influent is higher than 7 or the retention time is longer than 2 h.																	1606-9749					OCT	2017	17	5					1249	1259		10.2166/ws.2017.025								WOS:000417944300007						
J	Marais, SS; Ncube, EJ; Msagati, TAM; Mamba, BB; Nkambule, TI				Marais, S. S.; Ncube, E. J.; Msagati, T. A. M.; Mamba, B. B.; Nkambule, T. I.			Investigation of natural organic matter (NOM) character and its removal in a chlorinated and chloraminated system at Rand Water, South Africa	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												In its natural environment, natural organic matter (NOM) is not problematic. However, during water treatment NOM does affect water quality specifically during the disinfection step, where if NOM is present it reacts with disinfectants resulting in the formation of disinfection by-products. To emphasize the importance of NOM monitoring during potable water treatment this study aimed to characterize NOM and evaluate NOM removal by a conventional water treatment plant considering seasonal trends. NOM was characterized by making use of NOM polarity and specific ultraviolet absorbance. NOM removal was monitored with high-performance size exclusion chromatography, dissolved organic carbon (DOC) and UV254 analyses. The polarity rapid assessment method indicated that the hydrophobic and hydrophilic NOM fractions within the surface water increased during a period of heavy rain when floods occurred, but conversely decreased during an average rain season. Although NOM character showed variability during the 5-year study period, seasonal relationship during high and low flow seasons between aromatic NOM and total trihalomethane (TTHM) formation was not evident. Aromatic NOM was not the only precursor to TTHM formation, which stresses the need to implement advanced NOM characterization techniques during NOM monitoring to study reactivity of the individual NOM fraction with the disinfectant used at the water treatment plant.				Mamba, Bhekie/P-4940-2014	Mamba, Bhekie/0000-0003-2534-2579; Nkambule, Thabo TI/0000-0001-9633-1733												1606-9749					OCT	2017	17	5					1287	1297		10.2166/ws.2017.028								WOS:000417944300011						
J	Wang, JJ; Zhao, QH; Pang, Y; Li, YP; Yu, ZG; Wang, YS				Wang, Jianjian; Zhao, Qiaohua; Pang, Yong; Li, Yiping; Yu, Zhiguo; Wang, Yishu			Dynamic simulation of sediment resuspension and its effect on water quality in Lake Taihu, China	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												Quantitative studies on sediment release fluxes and their impact on water quality are important for water pollution control, ecological restoration, water safety, and human health. In this study, we conducted high-frequency, synchronous field observations of meteorology, hydrology, and water quality to determine the relationship between sediment release rate and wind speed in the central region of Lake Taihu. We combined these results with our previous findings from other regions to establish the temporal-spatial variation in sediment release patterns for this lake. We then calculated the annual total nitrogen (TN) and total phosphorus (TP) release fluxes. We constructed an environmental fluid dynamics code (EFDC) model; we then loaded the temporal-spatial variation parameters and simulated the effects on different TN and TP concentrations. Overall, the following results were observed: (1) the critical wind speed at which sediment was first suspended in the central region of the lake was 4 m/s, and the fitted curve of the sediment release rate and wind speed was r = 144.7x - 100 (R-2 = 0.851); and (2) the annual TN and TP release fluxes of Lake Taihu were approximately 3,086 and 740 tons, respectively. This research would provide a basis for decision-making regarding pollution control in this region.																	1606-9749					OCT	2017	17	5					1335	1346		10.2166/ws.2017.034								WOS:000417944300016						
J	Armanuos, AM; Ibrahim, MG; Mahmod, WE; Negm, A; Yoshimura, C; Takemura, J; Zidan, BA				Armanuos, Asaad M.; Ibrahim, Mona G.; Mahmod, Wael Elham; Negm, Abdelazim; Yoshimura, C.; Takemura, Jiro; Zidan, Bakenaz A.			Evaluation of the potential impact of Grand Ethiopian Renaissance Dam and pumping scenarios on groundwater level in the Nile Delta aquifer	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The main objective of this study is to evaluate the potential impact of Grand Ethiopian Renaissance Dam (GERD) and pumping scenarios on groundwater level by a three- dimensional groundwater model of the Nile Delta using MODFLOW software. The Nile Delta has highly intensive irrigation canal networks that share yearly about 35.5 km(3) of water. In this study, an integrated three- dimensional groundwater model is built considering the actual condition of the irrigation canals and their recharges of the Nile Delta aquifer. The model was calibrated for estimating the vertical and hydraulic conductivity. The model was run for three scenarios: (1) reduction of water depth in canals, (2) increasing pumping discharge from the aquifer and (3) combination between the first and second scenarios. Results reveal that the effect of increasing the pumping discharge on groundwater level in the Nile Delta is more significant than decreasing the water depth of the canals network due to the fact of the existence of the upper clay layer which reduces the amount of water penetrating and reaching the groundwater in the aquifer. The last scenario presents the worst case as the average drawdown reached 1.26 m, 1.7 m and 1.35 m in the western, central and eastern parts of the Nile Delta respectively. The study results should be taken in account for studying the saltwater intrusion and climate change impacts on the Nile Delta region.					Ibrahim, Mona/0000-0002-9918-4406												1606-9749					OCT	2017	17	5					1356	1367		10.2166/ws.2017.037								WOS:000417944300018						
J	Baksh, HM; Dauda, TO; Anuar, MSS; Karimullah, K				Baksh, Hafiz M.; Dauda, Taofik O.; Anuar, Shahrul M. S.; Karimullah, K.			Statistical assessment of water quality of a Ramsar site wetland	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												This study was conducted to evaluate the wetland water quality (WWQ) over a period of 3 years and establish relationships between these qualities using Ramsar site Uchali Wetland, Pakistan (32 degrees 33'N, 72 degrees 01'E). WWQ data obtained were subjected to summary statistics, generalized linear model (glm), correlation, covariance and cluster analysis. The glm of the monthly mean water indices showed that the mean returned for pH (2.57) was not significant while means for others were significant (p< 0.05). The correlation analysis of the WWQ indices indicated that 56% of the pairing indices were inversely correlated while 44% were directly correlated and three piles of clusters of WWQ indices were distinct. The wetland water is not very safe for drinking but safe for other non- domestic uses since it contains fewer microbes and the water health model as arrived at in this study provides a management protocol for wetland water.					MOHD SAH, SHAHRUL ANUAR/0000-0003-0648-7318												1606-9749					OCT	2017	17	5					1400	1409		10.2166/ws.2017.041								WOS:000417944300022						
J	Chitsazan, M; Aghazadeh, N; Mirzaee, Y; Golestan, Y; Mosavi, S				Chitsazan, M.; Aghazadeh, N.; Mirzaee, Y.; Golestan, Y.; Mosavi, S.			Hydrochemical characteristics and quality assessment of urban groundwater in Urmia City, NW Iran	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The aim of this study was to evaluate the quality and hydrochemical characteristics of urban groundwater in Urmia City, northwest of Iran. In order, 59 groundwater samples were collected and analyzed for various anions and cations. Result shows that, mineral weathering, ion exchange and anthropogenic activity are the main hydrochemical processes controlling urban groundwater chemistry. The evaluation of groundwater geochemistry in the flow path beneath the urban area shows that, due to land use changes, the hydrochemical change occurs predominantly in electrical conductivity (EC), Cl- and NO3. The EC is increased in the direction of groundwater flow and in the last decade in industrial areas. According to the groundwater quality index values, most of the samples fit into the good quality class and samples with poor quality are located in the old residential, parks and agricultural areas of the city. The calculation of the irrigation water quality indices (Na%, sodium adsorption ratio, permeability index, residual sodium carbonate), and industrial water quality indices (Ryznar stability index, Langelier saturation index, Larson- Skold, Puckorius scaling index) indicated that the quality of water for irrigation purposes could be classified in the excellent to permissible categories. However, as for the industrial uses, the results also revealed that most of the samples could be classified in the aggressive and very aggressive categories.																	1606-9749					OCT	2017	17	5					1410	1425		10.2166/ws.2017.039								WOS:000417944300023						
J	Del Giacco, LJ; Drusiani, R; Lucentini, L; Murtas, S				Del Giacco, L. J.; Drusiani, R.; Lucentini, L.; Murtas, S.			Water as a weapon in ancient times: considerations of technical and ethical aspects	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												This paper addresses the issue of how water played a role in ancient conflicts, from the poisoning of water sources to flooding, to stop the advance of enemy armies. It deals with military actions quoted by several ancient Greek and Roman authors, who in some cases narrate these experiences first-hand. Although many abhorred such actions, they were considered tactical expedients to resort to, as cited by the war manuals of the time. The analysis starts from the 'manual' Strategemata of Sextus Julius Frontinus, in addition to other references left by historians and chroniclers of different periods. It continues with the evaluation of the impact of the intentional actions of water contamination described by the ancient authors, according to present toxicological and health knowledge.																	1606-9749					OCT	2017	17	5					1490	1498		10.2166/ws.2017.043								WOS:000417944300030						
J	Rio, M; Salles, C; Rodier, C; Cantet, F; Marchand, P; Mosser, T; Cernesson, F; Monfort, P; Tournoud, MG				Rio, Marlene; Salles, Christian; Rodier, Claire; Cantet, Franck; Marchand, Pierre; Mosser, Thomas; Cernesson, Flavie; Monfort, Patrick; Tournoud, Marie-George			An empirical model to quantify fecal bacterial loadings to coastal areas: Application in a Mediterranean context	COMPTES RENDUS GEOSCIENCE												In coastal catchments, rainfall events primarily drive bacterial inputs to the sea by causing land runoff, surface leaching and sewer overflow. Under semi-arid climate, extensive dry periods are interspersed with extreme precipitation. This paper aims to assess the impact of intense summer rainstorms events on Fecal Indicator Bacteria loadings to Mediterranean seawaters. Firstly, explanatory relationships were derived between an Antecedent Precipitation Index and the loads of thermo-tolerant coliforms and intestinal enterococci measured at three catchment outlets in the Gulf of Aigues-Mortes (southern France). Secondly, fecal bacterial loadings were simulated during summer season from 2006-2016, with a confidence interval arising from measurements uncertainties. On average, more than two rainstorms per summer season elevate bacterial loads at least by one order of magnitude, potentially leading to the degradation of bathing and fishing water quality observed in regulatory monitoring data. The results highlight the crucial importance of considering hydrological conditions in coastal water quality management. (C) 2017 Academie des sciences. Published by Elsevier Masson SAS. All rights reserved.																	1631-0713	1778-7025				OCT-NOV	2017	349	6-7			SI		299	309		10.1016/j.crte.2017.09.005								WOS:000417625700009						
J	Sakizadeh, M; Rahmatinia, H				Sakizadeh, Mohamad; Rahmatinia, Hassan			Statistical Learning Methods for Classification and Prediction of Groundwater Quality Using a Small Data Record	INTERNATIONAL JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL INFORMATION SYSTEMS												The objective of this study was to consider the efficiency of support vector machine (SVM) and artificial neural network (ANN) for the classification and prediction of groundwater quality using a small data record in Malayer, Iran. For this purpose, 14 groundwater quality variables that had been collected from 27 groundwater sampling wells were used. Cluster analysis discriminated the total sampling stations into two groups. The classification was implemented by SVM using polynomial and RBF kernel methods. The respective sensitivity and specificity of this model were 0.89 and 0.80 while that of positive predictive value and negative predictive value were 0.89 and 0.86, respectively. The prediction of water quality index (WQI) was implemented using ANN. Despite the high correlation coefficient between the predicted and observed values of WQI(r = 0.90), the generalization ability of this model was low(r = 0.60) indicating the over-fitting of the model to the training data set.																	1947-3192	1947-3206				OCT-DEC	2017	8	4					37	53		10.4018/IJAEIS.2017100103								WOS:000417449400003						
J	Bolanos-Alfaro, JD; Cordero-Castro, G; Segura-Araya, G				Diego Bolanos-Alfaro, John; Cordero-Castro, Gloriana; Segura-Araya, Gloriana			Determination of nitrites, nitrates, sulfates and phosphates in drinking water as indicators of contamination caused by human activities, in two cantons of Alajuela, province of Costa Rica	TECNOLOGIA EN MARCHA												This article consists in the analysis of nitrites, nitrates, sulfates and phosphates contained in drinking water from aqueducts of the cantons Grecia and Poas (Alajuela, Costa Rica). The research was carried out during the months of June, July and December of the years 2015-2016. Samples were taken in the following locations: La Arena, Los Angeles, Santa Gertrudis Norte and Sur, San Isidro, Carbonal, San Miguel, San Roque, Santa Rosa, Grecia and San Pedro de Poas. The results obtained are compared to the corresponding norms in the Regulation for Drinking Water Quality No 38924-S, which establishes the alert values of concentration of these anions. Alterations shown by data are related to possible contamination originated in human activities such as industry, population growth and sewage management, among other factors that may be affecting the areas under study. As a relevant event, the analysis stablishes that the aqueducts ASADA (Administrated by Associations) of La Arena and El Cajon are the ones that represent the greatest risk for environmental and human health, since there were obtained values above the norm. For this reason, anions concentrations shall be monitored as contamination indicators.																	0379-3982	2215-3241				OCT-DEC	2017	30	4					15	27		10.18845/tm.v30i4.3408								WOS:000417410200002						
