PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kilroy, C; Suren, AM; Wech, JA; Lambert, P; Sorrell, BK				Kilroy, C.; Suren, A. M.; Wech, J. A.; Lambert, P.; Sorrell, B. K.			Epiphytic diatoms as indicators of ecological condition in New Zealand's lowland wetlands	NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH												The condition of New Zealand's remnant wetlands has been documented by landscape-scale assessments such as the Index of Ecological Integrity and Wetland Condition Index. We explored the potential for microscopic aquatic biota (epiphytic diatoms) to provide complementary information about wetland condition using data from 77 lowland sites (mainly palustrine swamps) with circumneutral pH. In the South Island, correspondence between diatoms and wetland indices or water quality was weak. In the North Island, conductivity and total dissolved nitrogen (TDN) together explained 49% of the variance in assemblage composition and several diatom genera were indicative of high or low conductivity, dissolved phosphorus and TDN. Changes in these water quality variables may trigger changes in wetland condition, which are eventually reflected by the landscape-scale indices. Diatoms respond rapidly to water quality changes suggesting potential for diatom indicator taxa to provide early warning of wetland degradation or to track restoration.																	0028-8330	1175-8805					2017	51	4					505	527		10.1080/00288330.2017.1281318								WOS:000409201900004						
J	Pfrimmer, J; Gigliotti, L; Stafford, J; Schumann, D; Bertrand, K				Pfrimmer, Jarrett; Gigliotti, Larry; Stafford, Joshua; Schumann, David; Bertrand, Katie			Motivations for Enrollment Into the Conservation Reserve Enhancement Program in the James River Basin of South Dakota	HUMAN DIMENSIONS OF WILDLIFE												The Conservation Reserve Enhancement Program (CREP) targets high-priority conservation needs (e.g., water quality, wildlife habitat) by paying landowners an annual rental rate to remove environmentally sensitive or agriculturally unproductive lands from rowcrop production, and then implement conservation practices on these lands. This study examined motivations of South Dakota landowners for enrolling in the James River Basin CREP. All 517 newly enrolled landowners were mailed a questionnaire in 2014 measuring demographics, behaviors, opinions, and motivations (60% response rate). Cluster analysis of 10 motivations for enrolling identified three motivation groups (wildlife = 40%, financial = 35%, environmental = 25%). The financial group had the youngest mean age (62 years), followed by the wildlife (65) and environmental groups (68). Among respondents, 43% favored the public access requirement of this CREP with the environmental group most in favor. Understanding landowner enrollment motivations and decision criteria will assist in strategies (e.g., financial incentives, increasing yield via habitat restoration) for increasing future participation.																	1087-1209	1533-158X					2017	22	4					382	389		10.1080/10871209.2017.1324069								WOS:000408862300007						
J	Haddout, S; Igouzal, M; Maslouhi, A				Haddout, Soufiane; Igouzal, Mohammed; Maslouhi, Abdellatif			Seawater Intrusion in Semi-Closed Convergent Estuaries (Case Study of Moroccan Atlantic Estuaries): Application of Salinity Analytical Models	MARINE GEODESY												Salinity is an important parameter influencing the water quality of estuaries, and can constitute a serious problem to society due to the need for freshwater for industry and agriculture. Therefore, the determination of salt intrusion length in estuaries is a challenge for managers as well as scientists in this field. The managers tend to use simple and reliable tools for salinity variation. Although 2-D and 3-D numerical models are common tools for the prediction of salinity intrusion now, analytical models of salinity variation are much more efficient, and also require minimal sets of river data. In this paper, two analytical solutions, Brockway and Savenije used worldwide to assess longitudinal salinity variation in alluvial estuaries, are applied to the Moroccan Atlantic semi-closed estuaries, i.e., Sebou and Loukkos. The solutions are derived from salt convection-dispersion equations, with different assumptions for the dispersion coefficient. The estuaries' bathymetry is described by an exponential function. The performance of these two solutions was evaluated by comparing their results with field-measured salinity data. The Brockway model's salinity predictions performs well to observations especially in downstream reaches of the two estuaries (Sebou: R-2 = 0.95, root mean square error [RMSE] = 1.50 parts per thousand, normalized root mean square error [NRMSE] = 3.45 parts per thousand; Loukkos: R-2 = 0.95, RMSE = 1.13 parts per thousand, NRMSE = 3.01 parts per thousand), while the Savenije model outperformed the Brockway's model and is better to predict salt intrusion length and salinity variation along the two estuaries (Sebou: R-2 = 0.97, RMSE = 1.15 parts per thousand, NRMSE = 2.85 parts per thousand; Loukkos: R-2 = 0.98, RMSE = 0.95 parts per thousand, NRMSE = 1.94 parts per thousand). This revealed that both analytical solutions apply well to the estimation of salinity variation and the prediction of salt intrusion in these two estuaries.																	0149-0419	1521-060X					2017	40	5					275	296		10.1080/01490419.2017.1319446								WOS:000409192800001						
J	Sirajudeen, J; Manivel, V; Manikandan, SA				Sirajudeen, J.; Manivel, V.; Manikandan, S. Arul			Statistical study on physicochemical characteristics of groundwater in and around panjapur area near korai river, Tamil Nadu, India	JOURNAL OF ADVANCED APPLIED SCIENTIFIC RESEARCH												Groundwater is the most precious gift of nature to living beings, particularly to the mankind and is essential for life. In recent years, rapid development has created an increased demand for drinking water, which is increasingly being fulfilled by groundwater abstraction. The groundwater samples collected from a panjapur area near korai river Tiruchirappalli district Tamil Nadu India. Groundwater samples collected seasonal variation Pre monsoon (May), Monsoon(August), and Post monsoon (November) during the Year 2014. Ten groundwater samples analyzed for major physicochemical parameters such as pH, Electrical Conductivity, Total DissolvedSolids, Total Hardness, Dissolved Oxygen, Biological Oxygen Demand, Chemical Oxygen Demand, Bicarbonate, Calcium, Magnesium, Sodium, Potassium, Sulphate, Chloride and Nitrate, in order to understand the different geochemical processes affecting the groundwater quality. The analytical data were interpreted using WQI. The Calculated WQI value is (101.6). The analytical results indicate the majority of the groundwater samples are unsuitable for drinking purposes. The typical sewage comprising of domestic and other waste is discharged directly into the open land without any proper treatment will cause contamination. This contamination poses serious health impacts in the local residents. The correlation and regression provide an excellent tool for the prediction of parameter values within a reasonable degree of accuracy.																	2454-3225					JAN	2017	1	7			SI													WOS:000408669900006						
J	Sirajudeen, J; Manikandan, SA; Muthukumar, C; Manivel, V				Sirajudeen, J.; Manikandan, S. Arul; Muthukumar, C.; Manivel, V.			A STUDY ON PHYSICO-CHEMICAL STATUS AND SPATIAL DISTRIBUTION OF POLLUTANTS IN GROUND WATER PROXIMITY TO UYYAKONDAN CHANNEL USING MODELING SOFTWARE - GIS	JOURNAL OF ADVANCED APPLIED SCIENTIFIC RESEARCH												Tiruchirappalli is one of the most important industrial cities in Tamil Nadu and situated on the river bank of the Cauvery. Uyyakondan channel is about 65.5 km long, running through the heart of Tiruchirappalli as a tributary of river Cauvery. The channel water is used for domestic and irrigation purposes. A total of 40 ground water and 5 surface water samples were collected from in and around Uyyakondan channel. The water samples were analyzed for physico-chemical parameters like pH, EC, TDS, TH, DO, COD, BOD, Cl, PO4 and K as prescribed by APHA, using standard techniques and compared with WHO (2009). The ground water quality information maps of the entire study area were prepared by using software GIS for all the above parameters. The results obtained by this study will be helpful for identifying the spatial distribution of pollutant in the study area.																	2454-3225					JAN	2017	1	7			SI													WOS:000408669900001						
J	Huan, J; Cao, WJ; Liu, XQ				Huan, J.; Cao, W. J.; Liu, X. Q.			A DISSOLVED OXYGEN PREDICTION METHOD BASED ON K-MEANS CLUSTERING AND THE ELM NEURAL NETWORK: A CASE STUDY OF THE CHANGDANG LAKE, CHINA	APPLIED ENGINEERING IN AGRICULTURE												According to mass data from the internet, prediction is an important application of information processing. Predicting the amount of dissolved oxygen (DO) of a water environment is vital and can improve the aquaculture production efficiency. Using water quality and meteorological data for the Changdang Lake (Jiangsu, China) from 2014 to 2016, this study proposes a new strategy for predicting short-term DO based on K-means clustering and extreme learning machine (ELM) neural networks. First, the weights of the environmental factors on the DO are obtained using Pearson correlation analysis, and similar days are defined. Subsequently, according to the defined similarity, the K-means clustering algorithm divides the historical data into several clusters and identifies similar sample sets that have characteristics that are similar to the forecast day. Finally, after the ELM neural network model establishes the training and testing data, the DO is predicted using the similar sample set and the real-time environmental factors of the forecast days as input data. The prediction efficiency of our model was compared to that of others in terms of the mean absolute percentage error and the mean square error. The experimental results showed that our approach had higher forecasting accuracy and faster computation speed, which is beneficial for water management.																	0883-8542	1943-7838					2017	33	4					461	469		10.13031/aea.11786								WOS:000408588000003						
J	Wetzel, CE; Sar, EA; Sunesen, I; Van de Vijver, B; Ector, L				Wetzel, Carlos E.; Sar, Eugenia A.; Sunesen, Ines; Van de Vijver, Bart; Ector, Luc			New combinations and typification of Neotropical Cosmioneis species (Cosmioneidaceae)	DIATOM RESEARCH												The identity of Navicula brasiliana (Cleve) Cleve is here detailed based on analysis of the original slide from the Cleve & Moller collection. Additional observations with light and scanning electron microscopy of two later varieties described from the Neotropics are also provided: N. brasiliana var. platensis Frenguelli and N. brasiliana var. guadalupensis Manguin described from Argentina and Guadalupe (French Antilles), respectively. Based on the morphological characteristics of the frustules the three taxa belong to Cosmioneis D.G. Mann & Stickle. These rather rare taxa are usually reported from fresh to brackish water environments, including hot springs in the Neotropical and Paleotropical regions. While N. brasiliana var. platensis is widely recorded in several regions of the African continent and Argentina, N. brasiliana is often recorded in Central America, almost certainly because of uncertainty over their identities, to date based only on line drawings. We conclude that Cosmioneis brasiliana (Cleve) C.E. Wetzel & Ector comb. nov. is a distinct species, while N. brasiliana var. guadalupensis is a taxonomic synonym of Cosmioneis platensis (Frenguelli) C.E. Wetzel, E. Sar & Ector comb. nov.				Wetzel, Carlos/A-2839-2015	Wetzel, Carlos/0000-0001-5330-0494												0269-249X	2159-8347					2017	32	2					229	240		10.1080/0269249X.2017.1316776								WOS:000407561000007						
J	Deemool, M; Prommi, TO				Deemool, Makaporn; Prommi, Taeng On			The Use of Biotic Indices for Evaluation of Water Quality in the Streams, Western Thailand	INTERNATIONAL JOURNAL OF PHARMACEUTICAL RESEARCH AND ALLIED SCIENCES												The biodiversity of benthic macroinvertebrates was carried out in three seasons (cold-dry season in December 2014; hot-dry season in April 2015 and rainy season 2015) on the Phachi streams in order to determine the water quality of the river and the applicability of both the Biological Monitoring Working Party (BMWPTHAI) and Average Score Per Taxon (ASPTTHAI) indices. A total of 14,234 morphotaxa from 72 families were identified: Oligochaeta (1 family), Clitellata (2 families), Gastropoda (5 families), Bivalvia (1 family), Malacostraca (3 families), and Insecta (60 families). The score of BMWPTHAI and ASPTTHAI in each site (PC1 to PC8) found that the BMWP was 187.33 206.00 140.67 194.33 184.67 and 239.00, respectively. The ASPT was 6.43 6.94 6.11 6.34 6.30 6.21 6.47 and 6.46, respectively. The ASPT in each site was significantly different (p<0.05). These scores indicated good water quality. The BMWP was negatively related with nitrate-nitrogen, whereas number of aquatic families was positively related with nitrate-nitrogen. The ASPT was negatively related with water turbidity (p<0.05). The water quality of the Phachi streams was found to be unpolluted/slightly polluted according to the physicochemical data and the BMWP and ASPT.																	2277-3657						2017	6	1					89	98										WOS:000408738400002						
J	de Morais, L; de Oliveira Sanches, B; Sanches, BDO; Kaufmann, PR; Hughes, RM; Molozzi, J; Callisto, M				de Morais, Leticia; de Oliveira Sanches, Byrbara; Santos, Gilmar B.; Kaufmann, Philip R.; Hughes, Robert M.; Molozzi, Joseline; Callisto, Marcos			Assessment of disturbance at three spatial scales in two large tropical reservoirs	JOURNAL OF LIMNOLOGY												Large reservoirs are an increasingly common feature across tropical landscapes because of their importance for water supply, flood control and hydropower, but their ecological conditions are infrequently evaluated. Our objective was to assess the range of disturbances for two large tropical reservoirs and their influences on benthic macroinvertebrates. We tested three hypotheses: i) a wide variation in the level of environmental disturbance can be observed among sites in the reservoirs; ii) the two reservoirs would exhibit a different degree of disturbance level; and iii) the magnitude of disturbance would influence the structure and composition of benthic assemblages. For each reservoir, we assessed land use (macroscale), physical habitat structure (mesoscale), and water quality (microscale). We sampled 40 sites in the littoral zones of both Tres Marias and Sao Simao Reservoirs (Minas Gerais, Brazil). At the macroscale, we measured cover percentages of land use categories in buffer areas at each site, where each buffer was a circular arc of 250 m. At the mesoscale, we assessed the presence of human disturbances in the riparian and drawdown zones at the local (site) scale. At the microscale, we assessed water quality at each macroinvertebrate sampling station using the Micro Disturbance Index (MDI). To evaluate anthropogenic disturbance of each site, we calculated an integrated disturbance index (IDI) from a buffer disturbance index (BDI) and a local disturbance index (LDI). For each site, we calculated richness and abundance of benthic macroinvertebrates, Chironomidae genera richness, abundance and percent Chironomidae individuals, abundance and percent EPT individuals, richness and percent EPT taxa, abundance and percent resistant individuals, and abundance and percent non-native individuals. We also evaluated the influence of disturbance on benthic macroinvertebrate assemblages at the entire-reservoir scale. The BDI, LDI and IDI had significantly greater average scores at Sao Simao than at Tres Marias Reservoir. The significantly greater differences in IDI scores for Sao Simao Reservoir were reflected in 10 of the 13 Ekman-Birge dredge biotic metrics and in 5 of 13 of the kick-net biotic metrics. We also observed clear ranges of disturbances within both reservoirs at macro (BDI) and mesoscales (LDI) and in water quality, but an insignificant range in MDI results. However, we found no significant relationship between the benthic macroinvertebrate metrics and the BDI, LDI, and IDI among sites within a single reservoir. Hence, we believe that benthic macroinvertebrate distributions in those reservoirs were influenced by other factors or that reservoir macroinvertebrates (dominated by chironomids) were poor indicators of disturbance at the site scale.																	1129-5767	1723-8633					2017	76	2					240	252		10.4081/jlimnol.2016.1547								WOS:000408234800003						
J	Mabidi, A; Bird, MS; Perissinotto, R				Mabidi, Annah; Bird, Matthew S.; Perissinotto, Renzo			Assessment of the physicochemical characteristics of surface waterbodies in a region earmarked for shale gas exploration (Eastern Cape Karoo, South Africa)	MARINE AND FRESHWATER RESEARCH												The proposed drilling for shale gas resources in the Eastern Cape Karoo region of South Africa has triggered much debate over the potential effects of hydraulic fracturing on water resources. Herein we present results on some limnological aspects of surface waterbodies in this water-scarce region before shale gas exploration. Thirty-three waterbodies (nine dams, 13 depression wetlands and 11 rivers) were sampled in November 2014 and April 2015. Principal component analysis revealed that depression wetlands and rivers had distinct physicochemical signatures, whereas dams were highly variable in their physicochemical attributes and exhibited characteristics similar to those of either rivers or depression wetlands. Non-parametric multivariate regressions and permutational multivariate analysis of variance (MANOVA) indicated that landscape variables such as underlying geology, altitude and land use poorly explained the physicochemical characteristics of the sampled waterbodies. Waterbody type was the only factor that explained a significant amount of the variation in physicochemistry during both sampling events. These data need to be supplemented by water quality information from additional sites and over longer time periods, as well as supporting data relating to other aspects, such as algae and invertebrates, before they can be used as a baseline for the long-term monitoring of freshwater ecosystems in the region.					Bird, Matthew/0000-0001-9163-1008												1323-1650	1448-6059					2017	68	9					1626	1641		10.1071/MF16102								WOS:000408576800005						
J	Ens, EJ; Bentley-Toon, S; Campion, F; Campion, S; Kelly, J; Towler, G				Ens, E. J.; Bentley-Toon, S.; Campion, F.; Campion, S.; Kelly, J.; Towler, G.			Rapid appraisal links feral buffalo with kunkod (Melaleuca spp.) decline in freshwater billabongs of tropical northern Australia	MARINE AND FRESHWATER RESEARCH												Freshwater wetlands have great ecological, social, cultural and economic importance and are considered some of the most threatened ecosystems globally, especially in the tropics. In the tropics of northern Australia, much land is owned by Aboriginal people, thus requiring community-based approaches to monitoring and decision making. Herein we present a collaborative community-based rapid appraisal of an observed decline in a culturally and ecologically important tree genus of the freshwater wetlands in northern Australia, locally known as kunkod (Melaleuca spp., Myrtaceae) by Bininj (local Aboriginal people). We conducted collaborative research with the local Aboriginal Djelk Rangers incorporating local and scientific knowledge and preferred research methods. The decline in kunkod was more common in the water zone than in the mud and dry zones of freshwater billabongs in the Djelk Indigenous Protected Area. Kunkod decline and poor regeneration were significantly correlated with high water electrical conductivity, turbidity and ammonium. Feral buffalo activity was also positively correlated with these parameters, suggesting an indirect effect of buffalo on kunkod population health (large and small trees) through reduced water quality rather than direct rubbing on the trees, as was initially expected. Ongoing monitoring will allow assessment of potential recovery of kunkod following planned feral buffalo control.					Ens, Emilie/0000-0001-7732-5063												1323-1650	1448-6059					2017	68	9					1642	1652		10.1071/MF16267								WOS:000408576800006						
J	Alvarez-Troncoso, R; Benetti, CJ; Sarr, AB; Garrido, J				Alvarez-Troncoso, Romina; Joao Benetti, Cesar; Babacar Sarr, Amadou; Garrido, Josefina			The microhabitat preferences of Trichoptera in rivers in north-western Spain	MARINE AND FRESHWATER RESEARCH												We analysed the microhabitat preferences of caddisfly species in four rivers in north-western Spain. In each river, we sampled five sites with different types of substrate. These sites were characterised in situ according to the predominant material type (macrophytes, moss, pebbles and sand). A one-way ANOVA was used to test for significant differences in species abundance among substrates, and a nested ANOVA was used to test for significant differences in physical and chemical variables among rivers and sampling sites. A similarity percentage-species contribution analysis was performed to estimate the contribution of each species to the characterisation of each substrate. We observed significant differences in the abundance of seven species (Drusus bolivari, Glossosoma privatum, Larcasia partita, Micrasema longulum, M. servatum, M. gr. moestum and Sericostoma sp.) among substrates, confirming that these species have substrate preferences. According to similarity percentage-species contribution, the species that contributed most to differences were as follows: for sand, Sericostoma sp.; for macrophytes, Rhyacophila adjuncta, Hydropsyche ambigua, Sericostoma sp.; for moss, Micrasema gr. moestum, M. servatum, M. longulum, Hydropsyche tibialis and R. adjuncta; and for pebbles, Sericostoma sp., Larcasia partita and H. tibialis. These preferences can be explained by the fact that different species use different materials from the substrate to build their cases and also as a source of stability, protection and food.																	1323-1650	1448-6059					2017	68	9					1686	1694		10.1071/MF16246								WOS:000408576800010						
J	Hirst, AJ; Giri, K; Ball, D; Lee, RS				Hirst, A. J.; Giri, K.; Ball, D.; Lee, R. S.			Determination of the physical drivers of Zostera seagrass distribution using a spatial autoregressive lag model	MARINE AND FRESHWATER RESEARCH												Seagrass mapping has become a key tool in understanding the causes of change in seagrass habitats. The present study demonstrates a method for examining relationships between seagrass habitat polygons and environmental data generated by hydrodynamic, wave, catchment and dispersion models. Seagrass abundance data are highly spatially autocorrelated and this effect was corrected using a spatially simultaneous autoregressive lag model (SSARLM). The physical processes that determine the spatial distribution of seagrass in Port Phillip Bay, Australia, were investigated by examining the links between seagrass distribution and abundance and broadscale hydrodynamic (waves, currents), physical (light, depth, salinity and temperature) and catchment (nutrient and suspended sediment concentrations) processes. The SSARLM indicated that the distribution of Zostera spp. meadows is principally constrained by two physical thresholds, namely, wave height or exposure and light. The former excludes seagrasses from colonising wave-exposed coastlines, whereas the latter directly determines the depth profile of seagrasses through its influence on light availability. In total, 95% of all seagrass occurred within grid cells with a mean significant wave height of < 0.38 m and a mean percentage irradiance of > 33% surface levels. By comparison, variation in water quality, represented by variables such as modelled total nitrogen, suspended solids or salinity, had little influence on seagrass distribution.					Ball, David/0000-0003-3536-9863												1323-1650	1448-6059					2017	68	9					1752	1763		10.1071/MF16252								WOS:000408576800017						
J	Wei, Z; Zhao, Y; Wang, J				Wei, Z.; Zhao, Y.; Wang, J.			CLASSIFICATION AND PREDICTION OF GOLDFISH POPULATION AND WATER QUALITY USING A POTENTIOMETRIC E-TONGUE	TRANSACTIONS OF THE ASABE												In this study, a potentiometric E-tongue was employed for comprehensive evaluation of water quality and goldfish population with the help of pattern recognition methods. Four water quality parameters, i.e., pH and concentrations of dissolved oxygen (DO), nitrite (NO2-N), and ammonium (NH3-N), were tested by conventional analysis methods. The differences in water quality parameters between samples were revealed by two-way analysis of variance (ANOVA). The cultivation days and goldfish population were classified well by principal component analysis (PCA) and canonical discriminant analysis (CDA), and the distribution of each sample was clearer in CDA score plots than in PCA score plots. The cultivation days, goldfish population, and water parameters were predicted by a T-S fuzzy neural network (TSFNN) and back-propagation artificial neural network (BPANN). BPANN performed better than TSFNN in the prediction, and all fitting correlation coefficients were >0.90. The results indicated that the potentiometric E-tongue coupled with pattern recognition methods could be applied as a rapid method for the determination and evaluation of water quality and goldfish population.																	2151-0032	2151-0040					2017	60	4					1033	1040		10.13031/trans.9488								WOS:000408589300003						
J	Wang, L; Flanagan, DC; Cherkauer, KA				Wang, L.; Flanagan, D. C.; Cherkauer, K. A.			DEVELOPMENT OF A COUPLED WATER QUALITY MODEL	TRANSACTIONS OF THE ASABE												Nonpoint-source (NPS) pollutants, especially from agriculture, continue to be a primary source of water quality degradation problems. Effective land management decisions at the field scale must be made to minimize nutrient losses that could pollute streams. Existing NPS models often cannot directly estimate the impacts of different land management practices or determine the effectiveness of combined best management practices (BMPs) in a distributed way at the farm scale. In many cases, they rely on application of the Universal Soil Loss Equation (USLE) or its improved versions, which represent fields in a lumped fashion and use empirical rather than process-based modeling methodologies. In this study, a coupled Water Erosion Prediction Project and Water Quality (WEPP-WQ) model was completed, updated, improved, and evaluated for simulation of hydrology, soil erosion, and water quality. The WEPP model is a well-established process-based model that simulates runoff and erosion processes from a hillslope. The water quality components are based on those of the Soil and Water Assessment Tool (SWAT). A single overland flow element (OFE) on a hillslope is used to represent a single soil and land use management. The WEPP-WQ model was tested by comparing simulated values from the coupled model with observed nutrient and sediment concentrations in surface runoff following storm events at experimental sites near Waterloo in northeastern Indiana and at the Throckmorton Purdue Agricultural Center in west central Indiana. Time series evaluation of the WEPP-WQ model was performed with observed nutrient and sediment losses from an experimental plot near Tifton, Georgia. The model performed quite well in simulating nutrient losses for single storm events, with R-2 greater than 0.8, Nash-Sutcliffe efficiency (NSE) greater than 0.65, and percent bias (PBIAS) less than 31% for runoff, sediment, nitrate nitrogen, total nitrogen, soluble phosphorus, and total phosphorus losses. In predicting time series nutrient loss, the WEPP-WQ model simulated daily nitrate nitrogen losses adequately, with the ratio of the root mean square error to the standard deviation of measured data (RSR) less than 0.7, NSE greater than 0.55, and PBIAS within the range of +/- 40%. Comparisons between simulated soluble phosphorus, total phosphorus, and literature results were performed due to the absence of an available observational dataset. The WEPP-WQ model with a single OFE in this study provides a basic but important step for the development of WEPP-WQ models with multiple OFEs that can evaluate the effectiveness of BMPs.																	2151-0032	2151-0040					2017	60	4					1153	1170		10.13031/trans.12002								WOS:000408589300013						
J	Barnhart, BL; Sawicz, KA; Ficklin, DL; Whittaker, GW				Barnhart, B. L.; Sawicz, K. A.; Ficklin, D. L.; Whittaker, G. W.			MOESHA: A GENETIC ALGORITHM FOR AUTOMATIC CALIBRATION AND ESTIMATION OF PARAMETER UNCERTAINTY AND SENSITIVITY OF HYDROLOGIC MODELS	TRANSACTIONS OF THE ASABE												Characterization of the uncertainty and sensitivity of model parameters is an essential facet of hydrologic modeling. This article introduces the multi-objective evolutionary sensitivity handling algorithm (MOESHA) that combines input parameter uncertainty and sensitivity analyses with a genetic algorithm calibration routine to dynamically sample the parameter space. This novel algorithm serves as an alternative to traditional static space-sampling methods, such as stratified sampling or Latin hypercube sampling. In addition to calibrating model parameters to a hydrologic model, MOESHA determines the optimal distribution of model parameters that maximizes model robustness and minimizes error, and the results provide an estimate for model uncertainty due to the uncertainty in model parameters. Subsequently, we compare the model parameter distributions to the distribution of a dummy variable (i.e., a variable that does not affect model output) to differentiate between impactful (i.e., sensitive) and non-impactful parameters. In this way, an optimally calibrated model is produced, and estimations of model uncertainty as well as the relative impact of model parameters on model output (i.e., sensitivity) are determined. A case study using a single-cell hydrologic model (EXP-HYDRO) is used to test the method using river discharge data from the Dee River catchment in Wales. We compare the results of MOESHA with Sobol's global sensitivity analysis method and demonstrate that the algorithm is able to pinpoint non-impactful parameters, demonstrate the uncertainty of model results with respect to uncertainties in model parameters, and achieve excellent calibration results. A major drawback of the algorithm is that it is computationally expensive; therefore, parallelized methods should be used to reduce the computational burden.																	2151-0032	2151-0040					2017	60	4					1259	1269		10.13031/trans.12179								WOS:000408589300019						
J	Terada, K; Koibuchi, Y; Isobe, M				Terada, Kazumi; Koibuchi, Yukio; Isobe, Masahiko			Rainfall effect on sediment and nutrient fluxes in a small mangrove river, Okinawa, Japan	JOURNAL OF MARINE RESEARCH												To understand the effect of rainfall on sediment and nutrient fluxes in a mangrove river ecosystem, field observations were conducted in the Fukido River, Okinawa, Japan. Water currents and water quality parameters (salinity and turbidity) were measured at the river mouth and upstream, and surface water samples were analyzed for nutrient concentrations (NO3-N, NH4-N, PO4-P, SiO2-Si, suspended solids [SS], total nitrogen [TN], and total phosphorus [TP]). Observations were conducted on both clear and rainy days, which revealed the effect of weather. SS flux at the river mouth (outflux to sea) and upstream (influx from land) showed that sediment deposition occurred in the mangrove swamp, and the amount of sediment deposition on a rainy day (324 kg d(-1)) was approximately 14 times greater than that on a clear day (24 kg d(-1)). The higher influx from upstream on the rainy day caused levels of TN and TP deposition in the mangrove swamp that were 9.1 and 3.4 times higher, respectively, than levels on a clear day. Our findings highlight the importance of considering local weather conditions in the estimation and management of nutrient budgets, especially in a small mangrove river.																	0022-2402	1543-9542				JAN	2017	75	1					2	18										WOS:000408608700001						
J	Blumm, MC				Blumm, Michael C.			INDIAN TREATY FISHING RIGHTS AND THE ENVIRONMENT: AFFIRMING THE RIGHT TO HABITAT PROTECTION AND RESTORATION	WASHINGTON LAW REVIEW												In 1970, several tribes in the Pacific Northwest, along with their federal trustee, sued the state of Washington claiming that numerous state actions violated their treaty rights, which assured them "the right of taking fish in common with" white settlers. The tribes, and their federal trustee maintained that the treaties of the 1850s guaranteed the tribes: (1) a share of fish harvests for subsistence, cultural, and commercial purposes; (2) inclusion of hatchery fish in that harvest share; and (3) protection of the habitat necessary for the salmon that were the basis of the treaty bargain and the peaceful white settlement of the Pacific Northwest. By 1985, the tribes and the trustee persuaded the courts of the merits of the first two propositions, but the Ninth Circuit deferred on the third issue, declining to declare that the treaties supplied habitat protection in the absence of a specific factual dispute. Some two decades later, in 2007, the tribes and the federal government convinced United States District Court Judge Ricardo Martinez that the state's construction and maintenance of road culverts blocking salmon access to their spawning grounds violated the 1850s treaties. In 2013, after settlement talks failed, the district court issued an injunction that required most of the offending barrier culverts to be remedied within seventeen years, or by 2030. Claiming exaggerated costs of compliance, the state appealed, and in 2016 a unanimous panel of the Ninth Circuit affirmed, rejecting the state's allegations wholesale. This Article examines the reasoning of both the district court and the Ninth Circuit and the path ahead, which may implicate road culverts owned by other governments and other habitat-damaging activities like dams, water diversions, and land management actions affecting water quality and quantity. Moreover, the Ninth Circuit's reliance on foundational rules of treaty construction to interpret the scope of the treaty right of taking fish could influence other Indian treaty cases beyond the issue of off-reservation fishing rights. Even if confined to treaties with off-reservation rights, the case represents the most significant interpretation of treaty fishing rights in nearly four decades.																	0043-0617						2017	92	1					1	38										WOS:000404944500001						
S	Dara Kospa, HS; Lulofs, KRD; Asdak, C; Rahim, SE		Abdullah, MAB; AbdRahim, SZ; Suandi, MEM; Saad, MNM; Ghazali, MF		Dara Kospa, Herda Sabriyah; Lulofs, Kris R. D.; Asdak, Chay; Rahim, Supli E.			Strategies to Reduce Water Footprint in Palm Oil Production: A Case of PTP Mitra Ogan, Baturaja, South Sumatra	ENGINEERING TECHNOLOGY INTERNATIONAL CONFERENCE 2016 (ETIC 2016)	MATEC Web of Conferences				Engineering Technology International Conference (ETIC)	AUG 05-06, 2016	Ho Chi Minh City, VIETNAM					The massive expansion of palm oil industry in Indonesia has triggered environmental issues including water-related problems which have become an important concern. Regarding the issues, sustainable practice standard has been set up as a requirement for palm oil to enter global market. Inevitably, water consumption in this sector is very crucial to be analyzed. One of the methods that can be used as a tool for sustainable appropriation of fresh water resources is water footprint analysis. The primary aim of this study was to formulate the strategies to reduce the water footprint in the palm oil production based on the best practice criteria. Both quantitative and qualitative research was conducted to get the value blue water (volume of surface or groundwater evaporated) and grey water (dilution volume to dilute pollutants according to agreed water quality standards). The values of water footprint in palm oil production obtained were used to represent the existing water use and were utilized as the basis for formulating strategies in reducing water use in the palm oil milling processes which was compared with the best practice criteria. The result showed that the blue water of CPO was 109.6 m(3)/ton and the grey water was 537.7 m(3)/ton, while the blue water of palm kernel was 62,4 m(3)/ton and grey water was 306,2 m(3)/ton. The value indicated that there was an inefficient use of water in the production of palm oil. The use of steam accumulator has been proposed to reduce the use of blue water by optimizing the steam supply. Besides, the reuse of water from fat-pit pond for pressing purposes, or recovery of condensate water as dilution water in the press unit which will affect the amount of wastewater discharged can be done as the strategies in reducing both blue and grey water, as well as reuse of cooling water turbines.																	2261-236X						2017	97								UNSP 01122	10.1051/matecconf/20179701122								WOS:000407851400122						
