PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	He, CR; Wang, TK; Zhao, ZX; Hao, YH; Yeh, TCJ; Zhan, HB				He, Cairong; Wang, Tongke; Zhao, Zhixue; Hao, Yonghong; Yeh, Tian-Chyi J.; Zhan, Hongbin			One-dimensional analytical solution for hydraulic head and numerical solution for solute transport through a horizontal fracture for submarine groundwater discharge	JOURNAL OF CONTAMINANT HYDROLOGY												Submarine groundwater discharge (SGD) has been recognized as a major pathway of groundwater flow to coastal oceanic environments. It could affect water quality and marine ecosystems due to pollutants and trace elements transported through groundwater. Relations between different characteristics of aquifers and SGD have been investigated extensively before, but the role of fractures in SGD still remains unknown. In order to better understand the mechanism of groundwater flow and solute transport through fractures in SGD, one-dimensional analytical solutions of groundwater hydraulic head and velocity through a synthetic horizontal fracture with periodic boundary conditions were derived using a Laplace transform technique. Then, numerical solutions of solute transport associated with the given groundwater velocity were developed using a finite-difference method. The results indicated that SGD associated with groundwater flow and solute transport was mainly controlled by sea level periodic fluctuations, which altered the hydraulic head and the hydraulic head gradient in the fracture. As a result, the velocity of groundwater flow associated with SGD also fluctuated periodically. We found that the pollutant concentration associated with SGD oscillated around a constant value, and could not reach a steady state. This was particularly true at locations close to the seashore. This finding of the role of fracture in SGD will assist pollution remediation and marine conservation in coastal regions.					Hao, Yonghong/0000-0003-0678-0389												0169-7722	1873-6009				NOV	2017	206						1	9		10.1016/j.jconhyd.2017.08.012								WOS:000414891200001	28964541					
J	Collins, S; Singh, R; Rivas, A; Palmer, A; Horne, D; Manderson, A; Roygard, J; Matthews, A				Collins, S.; Singh, R.; Rivas, A.; Palmer, A.; Horne, D.; Manderson, A.; Roygard, J.; Matthews, A.			Transport and potential attenuation of nitrogen in shallow groundwaters in the lower Rangitikei catchment, New Zealand	JOURNAL OF CONTAMINANT HYDROLOGY												Intensive agricultural activities are generally associated with nitrogen leaching from agricultural soils, and this nitrogen has the potential to percolate and contaminate groundwater and surface waters. We assessed surface water and groundwater interactions, and nitrogen leaching and its potential attenuation in shallow groundwater in the lower Rangitikei River catchment (832 km(2)), New Zealand. We combined regional- and local-scale field surveys and experiments, nutrient budget modelling, and hydraulic and geochemical methods, to gain an insight into leaching, transformation and transport of nitrogen via groundwaters to the river in the study area. Concurrent river flow gaugings (in January 2015) and a piezometric map, developed from measured depths to groundwater in 110 bores (in October 2014), suggest groundwater discharges to the Rangitikei River in the upper parts of the study area, while there is groundwater recharge near the coast. The groundwater redox characterisation, based on sampling and analysis of 15 mostly shallow bores (< 30 m below ground level (bgl)), suggests groundwater across the lower Rangitikei catchment in general is under anoxic/reduced conditions. The groundwater typically has low dissolved oxygen (DO) concentrations (< 1 mg/L), suggesting the subsurface environment is conducive to potential attenuation by 'denitrification' of NO3-N in groundwater. We further measured NO3-N attenuation in shallow groundwater piezometers (3-6 m bgl) using single-well push-pull tests. We found generally low levels (< 0.5 mg/L) of NO3-N in shallow groundwater piezometers (> 5 m bgl), despite being installed under intensive land uses, such as dairying and cropping. Our in-field push-pull tests showed NO3-N reduction at four shallow groundwater piezometers, with the rates of reduction varying from 0.04 mg N L-1 h(-1) to 1.57 mg N h(-1). This highlights the importance of a sound understanding of not only the sources, but also transport and transformation, or fate, of nutrients leached from farms, to mitigate the likely impacts of land use on water quality and ecosystem health in agricultural catchments.																	0169-7722	1873-6009				NOV	2017	206						55	66		10.1016/j.jconhyd.2017.10.002								WOS:000414891200006	29033220					
J	Kumari, J; Paul, B				Kumari, Juli; Paul, Biswajit			Geochemical and environmental risk assessment of hazardous elements in river sediment	ENVIRONMENTAL EARTH SCIENCES												The peninsular river Damodar is the life line of eastern India, facing critical pollution problems due to sewage, industrial waste disposal as well as coal mining along the river valley. Sediment samples were collected and analyzed for various geochemical phases of hazardous elements, and associated environmental risks were evaluated. This paper provides chemical fractionation of nine (Cd, Mn, Zn, Ni, Cu, Pb, Co, Cr, Fe) elements from river sediment by using Tessier five step sequential extraction method. The study was aimed (1) to understand dynamics and mobility of elements in different geochemical fractions; (2) to evaluate bioavailability and ecological risk of these elements by RAC; and (3) to identify contaminated and uncontaminated sites by using cluster analysis. The result of the study revealed maximum bioavailable fraction was that of Cd. Bioavailable elements in studied sediment followed the order Cd (23.76%) > Mn (14.19%) > Zn (13.54%) > Ni (12.82%) > Cu (7.12%) > Pb (7.05%) > Co (6.09%) > Fe (4.98%) > Cr (2.03%). Maximum % of the reducible fraction was found for Fe (14.38%) while in organic fraction Cu (11.25%) was maximum. Residual fraction dominates in all elements with a maximum percentage of 83.85% for Co. Risk assessment by RAC reveals that the river was under medium risk due to Cd, Mn, Zn and Ni while at low risk for rest of the elements. Cluster analysis shows that three sampling sites were highly contaminated, three were moderately contaminated and six were contaminated while only one site was uncontaminated.																	1866-6280	1866-6299				NOV	2017	76	21							731	10.1007/s12665-017-7073-z								WOS:000414335900010						
J	Sener, S; Karakus, M				Sener, Sehnaz; Karakus, Murat			Investigating water quality and arsenic contamination in drinking water resources in the Tavsanli District (Kutahya, Western Turkey)	ENVIRONMENTAL EARTH SCIENCES												Arsenic is a natural component of the earth's crust, and it is transported into surface water and groundwater through the dissolution of rocks, minerals and ores. In addition, arsenic leaching processes contaminate water sources and this geogenic arsenic contamination causes significant water quality problems in many parts of the world. In this study, water quality, arsenic contamination and human health risks of drinking water resources in the Tavsanli District were determined and the origins were discussed. For this purpose, geological and hydrogeological properties were investigated. In situ measurements and chemical analyses were carried out on water samples taken from drinking water sources such as wells, springs and surface waters for hydrogeochemical studies. According to the obtained results, water resources are Ca-Mg-HCO3, Mg-HCO3 and Na-HCO3 type. Total As (AsT) concentration of the water samples sometimes exceeds the permissible limit given by the TSI-266 (Standards for drinking waters, Turkish Standards Institution, Ankara, 2005) and WHO (Guidelines for drinking-water quality, World Health Organization, Geneva, 2008) for drinking water. H3AsO30 and HAsO42- are dominant arsenic species in groundwater and surface water, respectively. Typically high total arsenic concentrations can be found in regions characterized by magmatic rocks. In addition, As concentrations in surface waters were found to be higher than in groundwater in the region, due to the anthropogenic influence of mining activities in the region.																	1866-6280	1866-6299				NOV	2017	76	21							750	10.1007/s12665-017-7101-z								WOS:000414335900028						
J	Gailey, RM				Gailey, Robert M.			Inactive supply wells as conduits for flow and contaminant migration: conditions of occurrence and suggestions for management	HYDROGEOLOGY JOURNAL												Water supply wells can act as conduits for vertical flow and contaminant migration between water-bearing strata under common hydrogeologic and well construction conditions. While recognized by some for decades, there is little published data on the magnitude of flows and extent of resulting water quality impacts. Consequently, the issue may not be acknowledged widely enough and the need for better management persists. This is especially true for unconsolidated alluvial groundwater basins that are hydrologically stressed by agricultural activities. Theoretical and practical considerations indicate that significant water volumes can migrate vertically through wells. The flow is often downward, with shallow groundwater, usually poorer in quality, migrating through conduit wells to degrade deeper water quality. Field data from locations in California, USA, are presented in combination with modeling results to illustrate both the prevalence of conditions conducive to intraborehole flow and the resulting impacts to water quality. Suggestions for management of planned wells include better enforcement of current regulations and more detailed consideration of hydrogeologic conditions during design and installation. A potentially greater management challenge is presented by the large number of existing wells. Monitoring for evidence of conduit flow and solute transport in areas of high well density is recommended to identify wells that pose greater risks to water quality. Conduit wells that are discovered may be addressed through approaches that include structural modification and changes in operations.																	1431-2174	1435-0157				NOV	2017	25	7					2163	2183		10.1007/s10040-017-1588-y								WOS:000413970900017						
J	Vitale, SA; Robbins, GA				Vitale, Sarah A.; Robbins, Gary A.			Measuring water quality from individual fractures in open wellbores using hydraulic isolation and the dissolved oxygen alteration method	HYDROGEOLOGY JOURNAL												This study describes a low-cost method for sampling individual fractures in open wellbores in crystalline bedrock utilizing naturally occurring flow conditions in the well. The method entails using the dissolved oxygen alteration method (DOAM) to identify transmissive fractures and vertical flow direction. After obtaining information about relative hydraulic gradients, flow direction in the well is modified using a single control pump to isolate fractures of interest for sampling. Additional dissolved oxygen, injected during the DOAM procedure, serves as a tracer to ensure the water quality in the sampling zone is characteristic of the fracture of interest by requiring a tracer-free zone prior to sampling. Sampling procedures are described conceptually for nine bedrock wells with varying flow conditions containing one, two, or three transmissive inflowing fractures. The method was demonstrated in two crystalline bedrock wells containing one and two transmissive inflowing fractures.																	1431-2174	1435-0157				NOV	2017	25	7					2199	2206		10.1007/s10040-017-1657-2								WOS:000413970900019						
J	Salem, TA; Omar, MEDM; El Gammal, HAA				Salem, Talaat A.; Omar, Mohie El Din M.; El Gammal, H. A. A.			Evaluation of fog and rain water collected at Delta Barrage, Egypt as a new resource for irrigated agriculture	JOURNAL OF AFRICAN EARTH SCIENCES												Alternative clean water resources are needed in Egypt to face the current water shortage and water quality deterioration. Therefore, this research investigates the suitability of harvesting fog and rain water for irrigation using a pilot fog collector for water quantity, water quality, and economic aspects. A pilot fog collector was installed at one location at Delta Barrage, Egypt. Freeze liquid nitrogen was fixed at the back of the fiberglass sheet to increase the condensation rate. The experiment was conducted during the period from November 2015 to February 2016. In general, all physicochemical variables are observed with higher values in the majority of fog than rain water. The fog is assumed to contain higher concentrations of anthropogenic emissions. TDS in both waters collected are less than 700 mg/l at sodium content less than 60%, classifying these waters as good for various plants under most conditions. In addition, SAR calculated values are less than 3.0 in each of fog and rain water, which proves the water suitability for all irrigated agriculture. Al and Fe concentrations were found common in all samples with values less than the permissible limits of the guidelines. These metals originate from soil material, ash and metal surfaces. The sensitive heavy metals (Cd and Pb) were within the permissible limits of the guideline in fog water, indicating this water is suitable for irrigation. On the contrary, rain water that has heavy metals is not permitted in irrigation water as per the Egyptian law. As per WQI, the rain water is classified as good quality while fog is classified as medium quality. Regarding the water quantity, a significant increase in the harvested fog quantity was observed after cooling the collector surface with freeze liquid nitrogen. The current fog collector produced the lowest water quantity among different fog collectors worldwide. However, these comparative results confirmed that quantity is different from one location to another worldwide even in the same country. The cost of the unit water volume of harvested water by the current pilot collector is relatively low among different collectors worldwide. This study proves that fog harvesting in Egypt is feasible using the current pilot collector in terms of water quantity, water quality, and economy. But it recommends collection of fog at various locations and times, since both water quantity and water quality are variable in time and space. It is more or less viable solution to meet the shortage of water in Egypt. (C) 2017 Elsevier Ltd. All rights reserved.																	1464-343X	1879-1956				NOV	2017	135						34	40		10.1016/j.jafrearsci.2017.08.012								WOS:000413879000004						
J	Zhang, Y; Wang, JL; Yang, PH; Xie, SY				Zhang Yu; Wang JianLi; Yang PingHeng; Xie ShiYou			Movement of lateral hyporheic flow between stream and groundwater	SCIENCE CHINA-EARTH SCIENCES												The hyporheic zone plays an important role in groundwater and stream water quality protection. To investigate the stream-groundwater interaction mechanisms in the lateral hyporheic zone, this study examined Ma'an Creek in Chongqing during the dry season from December 2015 to April 2016. The water level, water temperature, pH and Cl- concentration in the hyporheic zone and groundwater were monitored in situ. The sediment permeability coefficient, stable isotopes of hydrogen and oxygen and concentration of DOC were analyzed. The results show that the water level changes of hyporheic zone and the movement of hyporheic flow were influenced significantly by the permeability coefficient of sediment. The hyporheic flow approximately 10 cm from the stream bank was clearly affected by precipitation infiltration and evapotranspiration. During the study period, the groundwater recharged the stream, and the impact of groundwater on the hyporheic flow gradually decreased with the flow path. The hyporheic flow approximately 30 cm from the stream bank was still mainly affected by groundwater. Approximately 10-30 cm from the stream bank, the mixing of groundwater with precipitation and stream water intensified. Due to the sediment properties, moisture accumulated approximately 10 cm from the stream bank and drained into the stream via hyporheic flow, with potential impacts on stream water quality.																	1674-7313	1869-1897				NOV	2017	60	11					2033	2040		10.1007/s11430-016-9103-9								WOS:000413691300009						
J	Lutz, SR; van der Velde, Y; Elsayed, OF; Imfeld, G; Lefrancq, M; Payraudeau, S; van Breukelen, BM				Lutz, Stefanie R.; van der Velde, Ype; Elsayed, Omniea F.; Imfeld, Gwenael; Lefrancq, Marie; Payraudeau, Sylvain; van Breukelen, Boris M.			Pesticide fate on catchment scale: conceptual modelling of stream CSIA data	HYDROLOGY AND EARTH SYSTEM SCIENCES												Compound-specific stable isotope analysis (CSIA) has proven beneficial in the characterization of contaminant degradation in groundwater, but it has never been used to assess pesticide transformation on catchment scale. This study presents concentration and carbon CSIA data of the herbicides S-metolachlor and acetochlor from three locations (plot, drain, and catchment outlets) in a 47 ha agricultural catchment (Bas-Rhin, France). Herbicide concentrations at the catchment outlet were highest (62 mu gL(-1)) in response to an intense rainfall event following herbicide application. Increasing delta C-13 values of S-metolachlor and acetochlor by more than 2% during the study period indicated herbicide degradation. To assist the interpretation of these data, discharge, concentrations, and delta C-13 values of S-metolachlor were modelled with a conceptual mathematical model using the transport formulation by travel-time distributions. Testing of different model setups supported the assumption that degradation half-lives (DT50) increase with increasing soil depth, which can be straightforwardly implemented in conceptual models using travel-time distributions. Moreover, model calibration yielded an estimate of a field-integrated isotopic enrichment factor as opposed to laboratory-based assessments of enrichment factors in closed systems. Thirdly, the Rayleigh equation commonly applied in groundwater studies was tested by our model for its potential to quantify degradation on catchment scale. It provided conservative estimates on the extent of degradation as occurred in stream samples. However, largely exceeding the simulated degradation within the entire catchment, these estimates were not representative of overall degradation on catchment scale. The conceptual modelling approach thus enabled us to upscale sample-based CSIA information on degradation to the catchment scale. Overall, this study demonstrates the benefit of combining monitoring and conceptual modelling of concentration and CSIA data and advocates the use of traveltime distributions for assessing pesticide fate and transport on catchment scale.					van der Velde, Ype/0000-0002-2183-2573; Lutz, Stefanie/0000-0001-9583-7337												1027-5606	1607-7938				OCT 18	2017	21	10					5243	5261		10.5194/hess-21-5243-2017								WOS:000413201600001						
J	Langhans, C; Nyman, P; Noske, PJ; van der Sant, RE; Lane, PNJ; Sheridan, GJ				Langhans, Christoph; Nyman, Petter; Noske, Philip J.; van der Sant, Rene E.; Lane, Patrick N. J.; Sheridan, Gary J.			Post-fire hillslope debris flows: Evidence of a distinct erosion process	GEOMORPHOLOGY												After wildfire a hitherto unexplained erosion process that some authors have called 'miniature debris flows on hillslopes' and that leave behind levee-lined rills has been observed in some regions of the world. Despite the unusual proposition of debris flow on planar hillslopes, the process has not received much attention. The objectives of this study were to (1) accumulate observational evidence of Hillslope Debris Flows (HDF) as we have defined the process, to (2) understand their initiation process by conducting runoff experiments on hillslopes, to (3) propose a conceptual model of HDF, and to (4) contrast and classify HDF relative to other erosion and transport processes in the post-wildfire hillslope domain. HDF have been observed at relatively steep slope gradients (0.4-0.8), on a variety of geologies, and after fire of at least moderate severity and consist of a lobe of gravel-to cobble-sized material 0.2-1 m wide that is pushed by runoff damming up behind it. During initiation, runoff moved individual particles that accumulated a small distance downslope until the accumulation of grains failed and formed the granular lobe of the HDF. HDF are a threshold process, and runoff rates of 0.5 L s(-1) 2 L s(-1) were required for their initiation during the experiments. The conceptual model highlights HDF as a geomorphic process distinct from channel debris flows, because they occur on planar, unconfined hillslopes rather than confined channels. HDF can erode very coarse non-cohesive surface soil, which distinguishes them from rill erosion that have suspended and bedload transport. On a matrix of slope and grain size, HDF are enveloped between purely gravity-driven dry ravel, and mostly runoff driven bedload transport in rills.					Nyman, Petter/0000-0002-0366-5548												0169-555X	1872-695X				OCT 15	2017	295						55	75		10.1016/j.geomorph.2017.06.008								WOS:000413175000005						
J	Zhao, LQ; Walliser, EO; Mertz-Kraus, R; Schone, BR				Zhao, Liqiang; Walliser, Eric O.; Mertz-Kraus, Regina; Schoene, Bernd R.			Unionid shells (Hyriopsis cumingii) record manganese cycling at the sediment-water interface in a shallow eutrophic lake in China (Lake Taihu)	PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY												Aquatic eutrophication is becoming a serious environmental problem throughout the world. The utility of bi-valves as bio-filters to improve water quality and reduce algal blooms has been widely acknowledged, but the potential usefulness of bivalve shells as retrospective monitors of eutrophication-induced environmental change has received little attention. Here, we present the first multi-year, high-resolution Mn/Ca-shell records of the freshwater mussel, Hyriopsis cumingii (Lea, 1852) from a shallow eutrophic lake (Lake Taihu, China). Mn/Ca-shell time series of the two studied shells exhibit a high degree of synchrony after being placed in a precise temporal context by means of growth pattern analysis. There is a large inter-annual variability of Mn/Casheii records during 20112015, with the highest value occurring in 2013. Mn/Ca-shell also displays a pronounced intra-annual variability with maxima consistently occurring during late spring/early summer. The high reproducibility of Mn/Ca-shell time-series among contemporaneous specimens highlights the existence of strong environmental rather than biological control on the incorporation of Mn into the shells. In particular, the striking feature of late spring/early summertime Mn/Cashell maxima is synchronous with the occurrence of reducing conditions beneath the sediment-water interface (SWI). The latter results in substantial increases of biologically available Mn2+ in the sediment pore water and organic particles, the element being rapidly taken up from these sources by the mussels with subsequent incorporation of Mn into their shells. Therefore, Mn/Ca-shell can potentially serve as a high-resolution proxy of the mobility of Mn at the SWI. As demonstrated by the present study, documenting and understanding geochemical properties of bivalve shells can help to retrospectively monitor eutrophication-induced environmental change in aquatic ecosystems. (C) 2017 Elsevier B.V. All rights reserved.				Butler, Paul/D-1905-2012; Schone, Bernd/B-6294-2011	Butler, Paul/0000-0002-9924-0316; Walliser, Eric Otto/0000-0001-9996-5256												0031-0182	1872-616X				OCT 15	2017	484				SI		97	108		10.1016/j.palaeo.2017.03.010								WOS:000411422100010						
J	Zhu, YF; McCowan, A; Cook, PLM				Zhu, Yafei; McCowan, Andrew; Cook, Perran L. M.			Effects of changes in nutrient loading and composition on hypoxia dynamics and internal nutrient cycling of a stratified coastal lagoon	BIOGEOSCIENCES												The effects of changes in catchment nutrient loading and composition on the phytoplankton dynamics, development of hypoxia and internal nutrient dynamics in a stratified coastal lagoon system (the Gippsland Lakes) were investigated using a 3-D coupled hydrodynamic biogeochemical water quality model. The study showed that primary production was equally sensitive to changed dissolved inorganic and particulate organic nitrogen loads, highlighting the need for a better understanding of particulate organic matter bioavailability. Stratification and sediment carbon enrichment were the main drivers for the hypoxia and subsequent sediment phosphorus release in Lake King. High primary production stimulated by large nitrogen loading brought on by a winter flood contributed almost all the sediment carbon deposition (as opposed to catchment loads), which was ultimately responsible for summer bottom-water hypoxia. Interestingly, internal recycling of phosphorus was more sensitive to changed nitrogen loads than total phosphorus loads, highlighting the potential importance of nitrogen loads exerting a control over systems that become phosphorus limited (such as during summer nitrogen-fixing blooms of cyanobacteria). Therefore, the current study highlighted the need to reduce both total nitrogen and total phosphorus for water quality improvement in estuarine systems.																	1726-4170	1726-4189				OCT 6	2017	14	19					4423	4433		10.5194/bg-14-4423-2017								WOS:000412383600001						
J	Tecklenburg, C; Blume, T				Tecklenburg, Christina; Blume, Theresa			Identifying, characterizing and predicting spatial patterns of lacustrine groundwater discharge	HYDROLOGY AND EARTH SYSTEM SCIENCES												Lacustrine groundwater discharge (LGD) can significantly affect lake water balances and lake water quality. However, quantifying LGD and its spatial patterns is challenging because of the large spatial extent of the aquiferlake interface and pronounced spatial variability. This is the first experimental study to specifically study these larger-scale patterns with sufficient spatial resolution to systematically investigate how landscape and local characteristics affect the spatial variability in LGD. We measured vertical temperature profiles around a 0.49 km(2) lake in northeastern Germany with a needle thermistor, which has the advantage of allowing for rapid (manual) measurements and thus, when used in a survey, high spatial coverage and resolution. Groundwater inflow rates were then estimated using the heat transport equation. These near-shore temperature profiles were complemented with sediment temperature measurements with a fibre-optic cable along six transects from shoreline to shoreline and radon measurements of lake water samples to qualitatively identify LGD patterns in the offshore part of the lake. As the hydrogeology of the catchment is sufficiently homogeneous (sandy sediments of a glacial outwash plain; no bedrock control) to avoid patterns being dominated by geological discontinuities, we were able to test the common assumptions that spatial patterns of LGD are mainly controlled by sediment characteristics and the groundwater flow field. We also tested the assumption that topographic gradients can be used as a proxy for gradients of the groundwater flow field. Thanks to the extensive data set, these tests could be carried out in a nested design, considering both small-and large-scale variability in LGD. We found that LGD was concentrated in the near-shore area, but along-shore variability was high, with specific regions of higher rates and higher spatial variability. Median inflow rates were 44 Lm(-2) d(-1) with maximum rates in certain locations going up to 169 Lm(-2) d(-1). Offshore LGD was negligible except for two local hotspots on steep steps in the lake bed topography. Large-scale groundwater inflow patterns were correlated with topography and the groundwater flow field, whereas small-scale patterns correlated with grain size distributions of the lake sediment. These findings confirm results and assumptions of theoretical and modelling studies more systematically than was previously possible with coarser sampling designs. However, we also found that a significant fraction of the variance in LGD could not be explained by these controls alone and that additional processes need to be considered. While regression models using these controls as explanatory variables had limited power to predict LGD rates, the results nevertheless encourage the use of topographic indices and sediment heterogeneity as an aid for targeted campaigns in future studies of groundwater discharge to lakes.				Blume, Theresa/C-4578-2011	Blume, Theresa/0000-0003-3754-7571												1027-5606	1607-7938				OCT 6	2017	21	10					5043	5063		10.5194/hess-21-5043-2017								WOS:000412473100003						
J	Rio, M; Salles, C; Rodier, C; Cantet, F; Marchand, P; Mosser, T; Cernesson, F; Monfort, P; Tournoud, MG				Rio, Marlene; Salles, Christian; Rodier, Claire; Cantet, Franck; Marchand, Pierre; Mosser, Thomas; Cernesson, Flavie; Monfort, Patrick; Tournoud, Marie-George			An empirical model to quantify fecal bacterial loadings to coastal areas: Application in a Mediterranean context	COMPTES RENDUS GEOSCIENCE												In coastal catchments, rainfall events primarily drive bacterial inputs to the sea by causing land runoff, surface leaching and sewer overflow. Under semi-arid climate, extensive dry periods are interspersed with extreme precipitation. This paper aims to assess the impact of intense summer rainstorms events on Fecal Indicator Bacteria loadings to Mediterranean seawaters. Firstly, explanatory relationships were derived between an Antecedent Precipitation Index and the loads of thermo-tolerant coliforms and intestinal enterococci measured at three catchment outlets in the Gulf of Aigues-Mortes (southern France). Secondly, fecal bacterial loadings were simulated during summer season from 2006-2016, with a confidence interval arising from measurements uncertainties. On average, more than two rainstorms per summer season elevate bacterial loads at least by one order of magnitude, potentially leading to the degradation of bathing and fishing water quality observed in regulatory monitoring data. The results highlight the crucial importance of considering hydrological conditions in coastal water quality management. (C) 2017 Academie des sciences. Published by Elsevier Masson SAS. All rights reserved.																	1631-0713	1778-7025				OCT-NOV	2017	349	6-7			SI		299	309		10.1016/j.crte.2017.09.005								WOS:000417625700009						
J	Khadim, FK; Su, HB; Xu, LN				Khadim, Fahad Khan; Su, Hongbo; Xu, Lina			A spatially weighted optimization model (SWOM) for salinity mapping in Florida Bay using Landsat images and in situ observations	PHYSICS AND CHEMISTRY OF THE EARTH												The surface water salinity of Florida Bay has been deteriorating due to anthropogenic interventions and natural disturbances for almost over a century, yet astoundingly, this issue perceiving limited exposure. Driven by this, this study developed a spatially weighted optimization model (SWOM) to predict the dry and wet season's surface water salinity in Florida Bay. The modeling was carried out using in situ salinity observations from United States Geological Survey (USGS) for 1998-2001 coupled with processed Landsat TM 5 images for corresponding dates. A mathematical optimization formulation was developed for the model, which was solved using a gradient-based optimization solver, following the clustering of the study area into a set of 3 km * 3 km grids. To train the model so as to infer optimum values of decision variables, the optimization process was simulated for each 3 km pixel using two-third randomly selected samples, which yielded acceptable R-squared values of 0.92 and 0.90 for dry and wet seasons and root mean squared error (RMSE) values of 1.8 and 1.73 parts per thousand (ppt) for dry and wet seasons, respectively. The validation of the model with the remaining one-third samples also provided good statistical correlation, as the R-squared values found were 0.91 (dry) and 0.89 (wet); and the validated RMSE values obtained were 1.92 ppt (dry) and 1.84 ppt (wet), providing strong inference of the model's consistency in estimating surface water salinity. Lastly, the model was applied to six different temporal cases (i.e., dry and wet seasons of 1996-97, 2004-05, and 2016). Upon application, the model provided reasonable accuracy except for showing errors in some regions for 2004-05. The surface water salinity mapping carried out using SWOM not only provided meaningful spatial and temporal variations of surface water salinity but also highlighted the wet season hypersaline peaks within the central Florida Bay region. (C) 2017 Elsevier Ltd. All rights reserved.																	1474-7065	1873-5193				OCT	2017	101						86	101		10.1016/j.pce.2017.06.001								WOS:000416704100011						
J	Nigam, GK; Sahu, RK; Sinha, MK; Deng, X; Singh, RB; Kumar, P				Nigam, G. K.; Sahu, R. K.; Sinha, M. K.; Deng, X.; Singh, R. B.; Kumar, P.			Field assessment of surface runoff, sediment yield and soil erosion in the opencast mines in Chirimiri area, Chhattisgarh, India	PHYSICS AND CHEMISTRY OF THE EARTH												Chirimiri Coal field is located in the Koriya district of Chhattisgarh state of India. It lies in the valley of the Hasdeo River and is spread over 125 km(2) area. Ever increasing problem of declining forest resources and water quality is a cause of concern particularly due to excessive soil erosion resulting in soil sediment deposition from the overburdened dump. Dwindling resources has compelled the policy makers to search for alternatives such as waste lands and mined areas to improve soil and water resources for use in agriculture and allied sectors while maintaining the local ecology and hydrology. Most Opencast mines release huge amount of mining wastes in the form of overburden dump (OBD) materials that are prone to soil erosion and also create problems of sedimentation and deteriorating water quality, affecting agriculture. Historical daily rainfall data for 21 years and daily surface runoff as estimated by SCS-Curve Number method were analysed. Sediment yield was estimated at lower end of erosion face of OBD and near drainage outlet of opencast mine. Assessment of soil erosion from OBD materials was made byRevised Universal Soil Loss Equation (RUSLE) method and was compared with direct field measurements by placing plastic sheets in downstream portion of OBD. As a result monsoon rainfall constitutes 91.6 percent of the annual rainfall and surface runoff constitutes 31.7 percent of monsoon rainfall. The surface runoff was found to be 4133 m(3)/ha while the sediment yield of drainage effluent was negligible. The soil loss from OBD as estimated by the RUSLE method (62.7 t ha(-1) yr(-1)) was quite close (+13.2 percent) to the direct field measurement 54.44 t ha(-1). The sediment samples from OBD were found acidic in nature and exhibited low values of Electrical Conductivity (EC), Organic Content (OC), Water Holding Capacities (WHC), and Available Nitrogen (N), Phosphorus (P) and Potassium (K). For controlling soil erosion of OBD, mechanical and vegetative measures have been suggested along with installation of sediment traps inside and outside the mines. There is good scope to backfill the mines with the OBD in the form of well laid out terraces to support plantation. This can be eventually used for leguminous fodder/grass production. (C) 2017 Elsevier Ltd. All rights reserved.					Sinha, Manish Kumar/0000-0003-1761-0772												1474-7065	1873-5193				OCT	2017	101						137	148		10.1016/j.pce.2017.07.001								WOS:000416704100015						
J	Vaughan, AA; Belmont, P; Hawkins, CP; Wilcock, P				Vaughan, Angus A.; Belmont, Patrick; Hawkins, Charles P.; Wilcock, Peter			Near-Channel Versus Watershed Controls on Sediment Rating Curves	JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE												Predicting riverine suspended sediment flux is a fundamental problem in geomorphology, with important implications for water quality, land and water resource management, and aquatic ecosystem health. To advance understanding, we evaluated environmental and landscape factors that influence sediment rating curves (SRCs). We generated SRCs with recent total suspended solids (TSSs) and discharge data from 45 gages on 36 rivers throughout the state of Minnesota, USA. Watersheds range from 32 to 14,600 km(2) and represent distinct settings regarding topography, land cover, and geologic history. Rivers exhibited three distinct SRC shapes: simple power functions, threshold power functions, and peaked or negative-slope functions. We computed SRC exponents and coefficients (describing the steepness of the relation and the TSS concentration at median flows, respectively). In addition to quantifying watershed topography, climate/hydrology, geology, soil type, and land cover, we used lidar topography to characterize the near-channel environment upstream of gages. We used random forest models to analyze relations between SRC parameters and attributes of the watershed and the near-channel environment. The models correctly classify 78% of SRC shapes and explain 37%-60% of variance in SRC parameters. We find that SRC steepness (exponent) is strongly related to near-channel morphological characteristics including near-channel relief, channel gradient, and presence of lakes along the local channel network, but not to land use. In contrast, land use influences TSS concentrations at moderate and low flow. These findings suggest that the near-channel environment controls changes in TSS as flows increase, whereas land use drives median and low flow TSS conditions.																	2169-9003	2169-9011				OCT	2017	122	10					1901	1923		10.1002/2016JF004180								WOS:000415149000009						
